locus_tag	gene_name	old_locus_tag	product	tf_family	start	end	strand	tss	region	is_exposed	baseMean	log2_baseMean_p1	nearest_methyl_distance	n_methyl_sites_2kb	gene_length	LFC_T2vsT1	LFC_T3vsT1	n_FIMO_hits
SC_RS26700		SCO4908	SigE family RNA polymerase sigma factor	Sigma factor	5340411	5341142	+	5340376	0	0	2483.8850777204743	11.278963415469104	993	4	732	-2.8452588985786473	-0.3283467521870551	6
SC_RS26760		SCO4920	DeoR/GlpR family DNA-binding transcription regulator	DeoR	5354193	5355182	+	5354193	0	0	10219.93522957423	13.319239590437292	811	4	990	5.322267550234008	3.92797770162459	5
SC_RS26885		SCO4944	helix-turn-helix domain-containing protein	HTH (other)	5377855	5378730	-	5378730	0	0	425.6960350680319	8.737064894608888	217	4	876	-1.5487193119762634	-2.020115750631992	2
SC_RS26925		SCO4952	TetR/AcrR family transcriptional regulator	TetR	5389080	5389676	+	5388998	0	0	144.4827386318619	7.184704178870457	1102	4	597	-0.0593562606039366	-1.5908881237723784	3
SC_RS26970		SCO4961	MarR family winged helix-turn-helix transcriptional regulator	MarR	5396005	5396511	-	5396563	0	0	193.8143000563026	7.605955769983037	592	5	507	0.2293128645391418	-0.2416831101897911	6
SC_RS26990	greA	SCO4965	transcription elongation factor GreA	Other regulatory	5400027	5400524	-	5400565	0	0	892.5610154429507	9.803422434622364	1006	1	498	-1.030577704513464	-1.186018774826041	5
SC_RS27290		SCO5025	MerR family transcriptional regulator	MerR	5458994	5459911	+	5458894	0	0	117.49385935561877	6.888668486816045	4	1	918	0.281321289476046	-0.3669551641606063	3
SC_RS27330		SCO5033	LysR substrate-binding domain-containing protein	LysR	5468567	5469505	+	5468482	0	0	161.5147699576052	7.34442703146204	125	5	939	-0.7524789925700364	-0.7356701192056007	4
SC_RS27345		SCO5036	PadR family transcriptional regulator	PadR	5472658	5473182	-	5473182	0	0	419.634096736984	8.716421989914737	262	3	525	-2.4778833850748785	-2.0559753428390293	7
SC_RS27395		SCO5046	WhiB family transcriptional regulator	WhiB	5486443	5486820	+	5486403	0	0	317.87799630229074	8.316860739792661	588	3	378	0.8775802374359299	1.4280030396106225	5
SC_RS27500		SCO5068	TetR/AcrR family transcriptional regulator	TetR	5510516	5511115	-	5511160	0	0	90.64435215021189	6.517974068113497	1981	1	600	-0.2016682321445138	-1.2597489101391814	3
SC_RS27570	actII	SCO5082	TetR family transcriptional regulator ActII	TetR	5523183	5523962	-	5523964	0	0	1530.5710523418986	10.58079658237501	611	2	780	-0.8299871201264029	2.5950361467035115	11
SC_RS27585		SCO5085	AfsR/SARP family transcriptional regulator	SARP	5528094	5528861	+	5528064	0	0	2568.5231577665613	11.327284939118613	807	2	768	1.9854878028690233	6.435870540124959	13
SC_RS27660		SCO5100	GntR family transcriptional regulator	GntR	5541010	5541762	+	5540983	0	0	558.8742952774608	9.128959134914007	408	4	753	3.315196156832278	2.5243311219258464	4
SC_RS27900	sigE	SCO5147	RNA polymerase sigma factor SigE	Sigma factor	5593690	5594361	+	5593587	0	0	4235.681163097085	12.0487188455738	514	1	672	-0.7668411556411651	0.7605915590574691	7
SC_RS28115		SCO5190	WhiB family transcriptional regulator	WhiB	5647747	5648115	+	5647534	0	0	217.2264588342524	7.769682221384866	1343	1	369	-2.6105473280966645	-1.993535060910479	2
SC_RS28200		SCO5205	tetratricopeptide repeat protein	TetR	5664867	5666699	+	5664785	0	0	747.4013112309553	9.54766827601876	2501	0	1833	-0.6099229748247753	-0.1843173845438988	7
SC_RS28210		SCO5206	Fur family transcriptional regulator	Other regulatory	5666944	5667360	-	5667432	0	0	463.236361330407	8.858715716025852	822	1	417	0.0475200705359124	-0.298609780057741	4
SC_RS28260	sigR	SCO5216	RNA polymerase sigma factor SigR	Sigma factor	5675219	5675902	+	5675179	0	0	3873.605568838389	11.919833737540856	2196	0	684	1.6882147654829212	0.1000394418578028	9
SC_RS28265	rsrA	SCO5217	mycothiol system anti-sigma-R factor	Anti-sigma	5675899	5676216	+	5675764	0	0	855.3984475248647	9.742138370189636	1611	1	318	1.6437010556982103	0.1156882272075913	1
SC_RS28280		SCO5220	tetratricopeptide repeat protein	TetR	5679047	5680027	+	5678872	0	0	1375.600037905608	10.42689373945292	1497	2	981	0.3227776549048995	-0.5899810925334137	0
SC_RS28300		SCO5224	GlxA family transcriptional regulator	Other regulatory	5683497	5684465	-	5684465	0	0	1044.0891267204977	10.029410267345908	1251	1	969	0.1726333843476718	-2.1837555125935046	3
SC_RS28335		SCO5231	GntR family transcriptional regulator	GntR	5691072	5691836	-	5691889	0	0	158.77953283578736	7.319938806004097	1305	2	765	-0.8772459390097801	-1.1825421868300867	11
SC_RS28375		SCO5239	PAS domain-containing sensor histidine kinase	Sensor kinase	5700131	5701606	+	5699821	0	0	370.5914843554989	8.537573630088234	1824	2	1476	-1.8102154746576544	-1.7686630240486378	6
SC_RS28380		SCO5240	WhiB family transcriptional regulator	WhiB	5701855	5702112	-	5702284	0	0	1868.1208386395488	10.868144126977144	4287	0	258	-0.8323966970424082	-1.3334126811201277	6
SC_RS28395		SCO5243	RNA polymerase sigma factor SigF	Sigma factor	5704007	5705071	-	5705186	0	0	1614.0673783142038	10.657378638022204	3132	0	1065	1.0293094468069504	0.1574896792415155	5
SC_RS28505		SCO5264	PadR family transcriptional regulator	PadR	5723633	5724715	-	5724782	0	0	337.82450479984504	8.404394408231047	582	4	1083	-1.8797533203902916	-1.9529815963762416	2
SC_RS28560	fxsT	SCO5275	FxSxx-COOH system tetratricopeptide repeat protein	TetR	5738498	5741521	+	5738410	0	0	1177.6011274997184	10.202859836108038	1397	2	3024	3.2690510934659804	1.6271964195784707	3
SC_RS28600		SCO5283	response regulator transcription factor	Response regulator	5755073	5755807	-	5755887	0	0	556.448795446816	9.122695481897113	2407	0	735	-1.04529906880727	-2.130604622192486	0
SC_RS28630		SCO5289	sensor histidine kinase	Sensor kinase	5762143	5765139	+	5761938	0	1	2509.052651588533	11.29350191154291	115	2	2997	-0.0137258522464046	-2.4145957323816596	0
SC_RS28860		SCO5337	XRE family transcriptional regulator	XRE	5809921	5810652	-	5810780	0	0	94.16255244378608	6.572322063041828	756	1	732	-1.000393723119188	-0.824784317944241	8
SC_RS28935		SCO5351	response regulator	Response regulator	5818975	5819478	+	5818975	0	0	1757.2448575698331	10.779920282448868	1622	1	504	4.130395848128299	4.036632228588149	7
SC_RS28965	rho	SCO5357	transcription termination factor Rho	Other regulatory	5826214	5828298	+	5825851	0	0	6088.911129350067	12.57220545956193	284	3	2085	-0.5708762172452746	-1.752796340167292	3
SC_RS29100		SCO5384	TetR/AcrR family transcriptional regulator	TetR	5852346	5852987	+	5852346	0	0	112.73847352612628	6.829576537026412	2307	0	642	-0.8626951605881105	-0.9280415412165116	4
SC_RS29195		SCO5403	response regulator transcription factor	Response regulator	5875298	5875966	+	5875257	0	0	66.29274441009521	6.072379054880915	2401	0	669	-1.145059285071395	-0.9962984957801037	4
SC_RS29205		SCO5405	MarR family winged helix-turn-helix transcriptional regulator	MarR	5877408	5877884	-	5877968	0	0	1210.459937073372	10.242530980378907	427	1	477	2.891617584917847	1.236335790555081	2
SC_RS29275		SCO5419	tetratricopeptide repeat protein	TetR	5888566	5889543	+	5888395	0	0	3298.290050197504	11.68793989966322	1439	3	978	0.3109504974023706	-1.3237986374532102	4
SC_RS29360		SCO5435	sensor histidine kinase	Sensor kinase	5908033	5909691	-	5909691	0	0	154.707858335142	7.282697946619736	1251	6	1659	-2.94605153267327	-1.1269294919659274	6
SC_RS29770		SCO5517	TetR/AcrR family transcriptional regulator	TetR	6010146	6010736	+	6010146	0	0	208.36308499054547	7.709863277716996	273	3	591	-1.2562254513684274	-1.704987953844876	1
SC_RS29825		SCO5528	TetR/AcrR family transcriptional regulator	TetR	6022748	6023350	+	6022682	0	0	109.0146028218822	6.781551222801528	382	3	603	-0.8254001961557298	-1.2083170970885082	1
SC_RS29905		SCO5544	sensor histidine kinase	Sensor kinase	6040578	6044567	-	6044751	0	0	5945.2540082328305	12.537765377337632	379	2	3990	-1.3132734160492394	-3.0527798360079843	5
SC_RS29960		SCO5550	MerR family transcriptional regulator	MerR	6049735	6050379	-	6050403	0	0	104.10583076686144	6.715698895089108	479	2	645	-0.8950996125621657	-1.541250392822855	5
SC_RS29970	ndgR	SCO5552	IclR family transcriptional regulator NdgR	IclR	6051099	6051815	-	6051815	0	0	449.72418397373025	8.816101050883963	1891	1	717	0.7982973219900583	-1.729937742041883	4
SC_RS30020		SCO5561	Lrp/AsnC family transcriptional regulator	Lrp	6059732	6059965	-	6060121	0	0	366.1331594912242	8.520159614408508	1091	3	234	-0.9538326231656606	-1.6785995473847943	1
SC_RS30085		SCO5574	winged helix-turn-helix transcriptional regulator	HTH (other)	6071764	6072168	-	6072168	0	0	410.6227946226657	8.685179066998101	621	1	405	0.7632294118053181	-0.2985115895917752	1
SC_RS30130	nsdA	SCO5582	transcriptional repressor NsdA	Repressor	6084219	6085721	+	6084061	0	0	3246.2870788520772	11.665019217462348	906	4	1503	6.63799867067266	6.055522344586505	5
SC_RS30255		SCO5607	GntR family transcriptional regulator	GntR	6108427	6108660	+	6108427	0	0	100.039954313322	6.658782081677527	1988	1	234	0.9301520478126112	0.8205013224745313	4
SC_RS30335		SCO5622	TetR/AcrR family transcriptional regulator	TetR	6122014	6122571	+	6121990	0	0	428.4541956535343	8.746360455649723	604	3	558	1.020718790945095	-0.2975325838520312	2
SC_RS30370	fxsT	SCO5629	FxSxx-COOH system tetratricopeptide repeat protein	TetR	6128360	6131020	-	6131048	0	0	343.41200593275164	8.427991624605133	119	9	2661	2.6485640091293856	2.65329669029329	5
SC_RS30400		SCO5636	GntR family transcriptional regulator	GntR	6136289	6137068	-	6137094	0	0	389.7340086389924	8.610043019802438	2377	0	780	0.4210736081349593	0.3146733458634405	7
SC_RS30495		SCO5656	Lrp/AsnC family transcriptional regulator	Lrp	6155449	6155964	-	6155949	0	0	1202.7512945653698	10.233321634267298	1886	1	516	-2.0995529592420255	-2.3850806887728377	2
SC_RS30605		SCO5678	PucR family transcriptional regulator	Other regulatory	6180444	6182102	+	6180337	0	0	259.6748180501077	8.026107410818662	422	3	1659	-0.9188251923263788	-1.1290544511564835	3
SC_RS30675		SCO5692	LacI family DNA-binding transcriptional regulator	LacI	6200514	6201527	-	6201761	0	0	78.82847627412775	6.3188315687929135	749	4	1014	-0.825819654572287	-0.0688477298869675	5
SC_RS30930	dapA	SCO5744	4-hydroxy-tetrahydrodipicolinate synthase	TetR	6266753	6267652	+	6266753	0	0	904.1282389434946	9.821978398082264	305	1	900	-0.5029998562335334	-1.5806831600415263	6
SC_RS30975		SCO5749	response regulator	Response regulator	6285256	6285930	+	6285148	0	0	1630.2568887826362	10.671768278845184	1119	2	675	1.1859502296208655	-0.2016516820803326	8
SC_RS30985		SCO5751	helix-turn-helix domain-containing protein	HTH (other)	6289190	6290053	+	6289046	0	0	2028.7762871206603	10.987105013428716	2445	0	864	1.7664257220602293	-1.0319683594801414	3
SC_RS31005		SCO5755	helix-turn-helix domain-containing protein	HTH (other)	6293066	6293446	+	6293028	0	0	2343.6478828807867	11.19515556102103	3459	0	381	0.0987149337733138	0.511842138330417	2
SC_RS31020		SCO5758	ArsR/SmtB family transcription factor	ArsR	6294435	6294824	+	6294433	0	0	185.5302994707872	7.543266186720398	2054	0	390	1.6780090847451583	1.505252570015681	0
SC_RS31130		SCO5778	response regulator transcription factor	Response regulator	6315651	6316337	+	6315347	0	0	66.68116221758912	6.080682437446227	1082	1	687	-3.2911649386321704	-1.1778795989655038	5
SC_RS31160		SCO5784	HAMP domain-containing sensor histidine kinase	Sensor kinase	6321291	6322367	+	6321291	0	0	180.6465316406845	7.504990008968501	220	3	1077	-0.8777496817967684	-0.3016147206048558	2
SC_RS31255	lexA	SCO5803	transcriptional repressor LexA	Repressor	6345664	6346443	-	6346720	0	0	2662.0991652884645	11.37889043555617	534	2	780	2.868531217654587	1.494975948179552	4
SC_RS31260	nrdR	SCO5804	transcriptional regulator NrdR	Other regulatory	6347027	6347575	+	6346899	0	0	1707.0527560557846	10.738136820349204	355	2	549	0.0744689051549469	-2.5025036438655044	4
SC_RS31340		SCO5820	RNA polymerase sigma factor	Sigma factor	6367665	6369200	+	6367511	0	0	3030.3018862184663	11.565721821397478	216	3	1536	-0.2685324365602969	-0.7883781230324853	8
SC_RS31445		SCO5840	GntR family transcriptional regulator	GntR	6393195	6393890	+	6393148	0	0	188.8001399678948	7.568337246047937	173	1	696	0.2191804438160448	-1.146704794468829	3
SC_RS31555		SCO5862	response regulator transcription factor	Response regulator	6419308	6419961	+	6419234	0	0	441.0931813922441	8.788206672884943	601	7	654	-1.4375264746049232	0.084882074724398	3
SC_RS31560		SCO5863	sensor histidine kinase	Sensor kinase	6419968	6421212	+	6420038	0	0	508.4672619988283	8.992845632594822	379	6	1245	-1.3873486809671436	-0.0341572094517709	3
SC_RS31600		SCO5871	sensor histidine kinase	Sensor kinase	6426319	6428865	+	6426285	0	0	307.03218030286337	8.266937267766902	2480	0	2547	-0.3250783191782771	-0.3558501325900868	4
SC_RS31630		SCO5877	AfsR/SARP family transcriptional regulator	SARP	6432812	6433618	+	6432601	0	0	925.548157753473	9.855722152693792	2212	0	807	5.7894075874883155	4.998883834533164	3
SC_RS31650		SCO5881	response regulator transcription factor	Response regulator	6438206	6438859	-	6438972	0	0	1128.9515600639688	10.14204521168007	352	1	654	0.9068138863503556	0.9663293723417876	4
SC_RS31780		SCO5906	TetR/AcrR family transcriptional regulator	TetR	6473606	6474202	+	6473573	0	0	183.56678008619468	7.527999097483591	1647	1	597	0.4474250518695102	-0.6129294656049159	0
SC_RS31810		SCO5914	LysR substrate-binding domain-containing protein	LysR	6481608	6482600	-	6482626	0	0	381.3002829464946	8.578562457709133	1198	2	993	-0.1421209952369547	-0.3176129354890653	1
SC_RS31920		SCO5934	RNA polymerase sigma factor	Sigma factor	6504108	6504752	+	6504108	0	0	62.405453536377735	5.986535027547335	2295	0	645	-0.4024683776859474	0.0873717958990448	5
SC_RS32230		SCO5998	helix-turn-helix domain-containing protein	HTH (other)	6573186	6574715	-	6574715	0	0	926.319632665144	9.85692288890512	2565	0	1530	0.676826755060682	-0.571141633094464	2
SC_RS32255		SCO6003	helix-turn-helix domain-containing protein	HTH (other)	6579213	6580073	-	6580144	0	0	240.34472023854505	7.914951455881935	2498	0	861	0.5913396103599787	0.6232487570950433	4
SC_RS32280		SCO6008	ROK family transcriptional regulator	ROK	6588242	6589453	+	6588178	0	0	912.876001073968	9.835854616795922	4323	0	1212	1.9490638454787417	0.3389701760480995	3
SC_RS32595	cprB	SCO6071	transcriptional regulator CprB	Other regulatory	6663344	6663991	+	6663289	0	0	161.88209940886406	7.347684251507488	385	2	648	-0.4666273921675268	-0.980644559113477	3
SC_RS32840		SCO6119	helix-turn-helix transcriptional regulator	HTH (other)	6724307	6724990	+	6724307	0	0	63.6827190654499	6.015308421500241	910	4	684	0.0725119067724222	-0.1580469624988294	9
SC_RS32850		SCO6121	TetR/AcrR family transcriptional regulator	TetR	6725692	6726270	-	6726270	0	0	211.03539134466072	7.7281612784123075	1049	3	579	-1.7270404444147904	-2.189151707536791	4
SC_RS32895		SCO6129	helix-turn-helix domain-containing protein	HTH (other)	6730923	6731741	-	6731817	0	0	134.63191458053006	7.083552878496856	1081	1	819	3.9036777829881735	3.8987255801352134	11
SC_RS32945		SCO6139	sensor histidine kinase	Sensor kinase	6740466	6741632	+	6740466	0	0	230.0581755541311	7.852112327202696	510	1	1167	0.6703361507363853	-0.3259147992075908	4
SC_RS32950		SCO6140	response regulator	Response regulator	6741629	6742288	+	6741364	0	0	115.47424909049975	6.863867219195946	1392	3	660	0.5110354174030197	-0.3601566857748298	1
SC_RS32970		SCO6144	TetR-like C-terminal domain-containing protein	TetR	6744201	6744770	-	6744799	0	0	158.1038511968173	7.313824947098651	96	7	570	-0.3674104959367556	-0.659740110347553	6
SC_RS33045		SCO6159	GntR family transcriptional regulator	GntR	6761595	6762416	+	6761490	0	0	423.8979496981703	8.730972571864571	724	7	822	-1.211004006853036	-1.3044736946109683	7
SC_RS33095		SCO6169	PucR family transcriptional regulator	Other regulatory	6771761	6773470	-	6773592	0	0	644.4637909528105	9.334192355674316	1276	2	1710	-1.4893617865455608	-2.2510988573738286	7
SC_RS33445	sigJ	SCO6239	RNA polymerase sigma factor SigJ	Sigma factor	6862307	6863275	-	6863479	0	0	41.55970680259623	5.411416306913085	837	1	969	1.311935440800626	2.328944075883952	7
SC_RS33480	allR	SCO6246	allantoin degradation transcriptional regulator AllR	Other regulatory	6868657	6869469	-	6869497	0	0	185.1448503567133	7.540281894776416	1243	1	813	-0.43298887693353	-1.0716123487654836	7
SC_RS33520		SCO6254	response regulator transcription factor	Response regulator	6876381	6877070	+	6876381	0	0	63.77275623199333	6.017315230317162	2061	0	690	-0.2016202406480434	-0.1746902031777524	2
SC_RS33530		SCO6256	myo-inositol degradation transcriptional regulator	Other regulatory	6878304	6879041	+	6878277	0	0	84.55090515372432	6.418711213820416	1081	3	738	0.2558767649747333	0.0573306548745935	5
SC_RS33575		SCO6265	ScbR family autoregulator-binding transcription factor	Other regulatory	6890528	6891175	-	6891300	0	0	646.1546522013301	9.337966707715076	2420	0	648	2.804243895494719	0.5368333606853147	4
SC_RS33650		SCO6280	AfsR/SARP family transcriptional regulator	SARP	6938024	6939643	+	6937977	0	0	3910.958657887401	11.933675408434857	275	5	1620	7.177587903839435	5.210139159581922	5
SC_RS33680		SCO6286	ScbR family autoregulator-binding transcription factor	Other regulatory	6945705	6946379	-	6946428	0	0	1087.8915954507863	10.088644618432026	2899	0	675	5.710584198462153	5.492916450310016	7
SC_RS33720		SCO6294	GntR family transcriptional regulator	GntR	6953679	6954356	-	6954391	0	0	218.1850007816821	7.776005265270814	2747	0	678	-1.2820807712754514	-1.1098894055062465	3
SC_RS33790		SCO6309	LysR family transcriptional regulator	LysR	6968600	6969571	+	6968507	0	0	39.94957606745251	5.355776611257926	367	1	972	-1.2520710421838035	0.7687113727124808	4
SC_RS33805		SCO6312	ScbR family autoregulator-binding transcription factor	Other regulatory	6972028	6972675	-	6972729	0	0	667.5363616963774	9.384862220418556	1188	2	648	-0.4090762493099477	-0.7170102267887006	4
SC_RS33845		SCO6323	ScbR family autoregulator-binding transcription factor	Other regulatory	6983231	6983887	-	6983919	0	0	297.6143031850015	8.222139459868298	4246	0	657	5.1259940145436715	2.5259855877812387	2
SC_RS34005		SCO6358	BlaI/MecI/CopY family transcriptional regulator	Other regulatory	7019120	7019509	+	7018971	0	0	217.14566762946808	7.769148011866187	2038	0	390	-1.3836987195094357	-1.831684517377613	6
SC_RS34245		SCO6410	helix-turn-helix domain-containing protein	HTH (other)	7077312	7077563	+	7077312	0	0	107.1116459667802	6.75637813073388	350	2	252	0.8374189701880895	0.2180619122259205	6
SC_RS34435		SCO6448	AraC family transcriptional regulator	AraC	7132198	7133130	+	7132198	0	0	243.75911617292832	7.935218784486428	1618	1	933	2.210801116633274	0.8416726744760891	4
SC_RS34795		SCO6520	RNA polymerase sigma factor SigF	Sigma factor	7210082	7210882	+	7209841	1	0	218.9287143866256	7.780892167768091	140	10	801	-0.7694022913550511	-0.2527091999391803	7
SC_RS34880		SCO6537	helix-turn-helix domain-containing protein	HTH (other)	7231262	7232125	-	7232198	1	0	177.74521445821526	7.481760806939478	71	4	864	0.2834525578409987	-0.3684732584104658	2
SC_RS35020		SCO6565	GntR family transcriptional regulator	GntR	7267256	7267933	+	7267200	1	0	438.7661776080953	8.780592840640072	684	3	678	-1.1664627037141515	-1.967608380428548	7
SC_RS35195		SCO6599	TetR/AcrR family transcriptional regulator	TetR	7319193	7319846	-	7319960	1	1	108.071206160425	6.769126482891109	122	2	654	-1.5315166238060172	-1.5502641674059274	1
SC_RS35300		SCO6620	MarR family winged helix-turn-helix transcriptional regulator	MarR	7340945	7341376	+	7340945	1	0	74.01974624162575	6.229198477900511	169	2	432	0.9030102954884232	0.218052893974026	1
SC_RS35345		SCO6629	helix-turn-helix domain-containing protein	HTH (other)	7357519	7358352	+	7357395	1	0	187.5274035279107	7.558630432421804	1010	1	834	3.597235720521963	2.371138507229299	3
SC_RS35560		SCO6675	helix-turn-helix domain-containing protein	HTH (other)	7415327	7415983	-	7416045	1	0	348.85841814136523	8.450627395346753	1569	1	657	1.0485319674132163	0.6190963131709148	6
SC_RS35750		SCO6713	LacI family DNA-binding transcriptional regulator	LacI	7467726	7468784	+	7467771	1	0	181.107874228724	7.50864949465469	319	2	1059	0.2261375268687284	-0.0968262443333574	4
SC_RS35760		SCO6715	WhiB family transcriptional regulator	WhiB	7469875	7470120	+	7469875	1	0	142.6743666121207	7.16665887884666	695	3	246	-1.165932932805556	-0.4813523584237374	3
SC_RS35800	ssgD	SCO6722	spore wall synthesis regulator SsgD	Other regulatory	7477705	7478121	-	7478175	1	0	855.0520784280004	9.741554756266074	26	5	417	1.6461369304958555	0.2880571959344847	16
SC_RS35855		SCO6733	MerR family transcriptional regulator	MerR	7487571	7488326	-	7488278	1	0	86.50562244419986	6.451303811395398	828	5	756	-0.029565549918643	-0.0003591994837677	3
SC_RS36075		SCO6778	TetR/AcrR family transcriptional regulator	TetR	7536362	7537048	-	7537172	1	0	396.5067927450259	8.63483570369582	445	1	687	-0.6306052173283383	-1.5626727574126555	1
SC_RS36100		SCO6784	TetR/AcrR family transcriptional regulator	TetR	7541642	7542313	-	7542340	1	0	45.666895029334626	5.544327576014149	414	2	672	0.6678309138081808	1.315943711683491	5
SC_RS36140		SCO6792	TetR/AcrR family transcriptional regulator	TetR	7552594	7553190	+	7552555	1	0	164.40345872975885	7.369845592603737	978	3	597	-0.2988871657424283	-0.8816448802014657	2
SC_RS36230		SCO6808	ArsR/SmtB family transcription factor	ArsR	7570606	7570968	-	7570989	1	0	337.3921327256206	8.40255221742387	536	2	363	3.930618153497073	1.5862280143585323	2
SC_RS36250		SCO6812	ArsR/SmtB family transcription factor	ArsR	7574420	7574779	+	7574420	1	0	117.92398663209318	6.893895921721444	1351	1	360	1.707778190631277	2.548869715328043	4
SC_RS36305		SCO6823	ArsR/SmtB family transcription factor	ArsR	7588044	7588445	+	7588011	1	0	527.1628716269497	9.044839077416867	1268	5	402	1.333894111365043	-0.0472334776508924	3
SC_RS36340		SCO6830	ArsR/SmtB family transcription factor	ArsR	7601654	7602007	+	7601654	1	0	59.10893934007168	5.909507657912801	1791	1	354	1.1299856888569575	0.6434070149183886	8
SC_RS36370		SCO6836	ArsR/SmtB family transcription factor	ArsR	7606744	7607052	+	7606744	1	0	30.42268751762432	4.973734671526372	1958	1	309	1.7514473298886375	1.272374301216368	1
SC_RS36830		SCO6926	MmyB family transcriptional regulator	Other regulatory	7689750	7690454	+	7689546	1	0	28.485772339798817	4.881947078981203	1360	2	705	-0.936880032066294	-0.1520510940460542	6
SC_RS36955		SCO6950	helix-turn-helix domain-containing protein	HTH (other)	7713425	7714828	+	7713329	1	0	639.6578078306537	9.32341017100918	2012	0	1404	5.04399090452598	3.8086070851678655	3
SC_RS37190		SCO6993	LuxR family transcriptional regulator AbsR2	Other regulatory	7760977	7762803	+	7760903	1	0	200.84655925717183	7.657115184148642	1760	1	1827	0.8445842065296982	4.9188259136627765	4
SC_RS37205		SCO6996	RNA polymerase sigma factor	Sigma factor	7767699	7768337	+	7767743	1	0	262.58111036902596	8.042103172588753	2103	0	639	-0.4187259940548057	1.6534943087465372	1
SC_RS37305		SCO7016	LacI family DNA-binding transcriptional regulator	LacI	7797371	7798381	-	7798381	1	0	105.0246064219165	6.728255317234391	720	3	1011	0.0201303945005177	-0.984171782134278	2
SC_RS37350		SCO7025	LysR family transcriptional regulator	LysR	7811193	7812110	-	7812112	1	0	73.24042571808526	6.214133078246294	307	2	918	-0.361839811126796	-0.3265100831857784	2
SC_RS37360		SCO7027	LacI family DNA-binding transcriptional regulator	LacI	7812783	7813832	-	7813832	1	0	37.30001415368117	5.259273020182291	2027	0	1050	-1.2597213517249928	0.588138392760272	3
SC_RS37435		SCO7042	MarR family winged helix-turn-helix transcriptional regulator	MarR	7834891	7835298	-	7835298	1	0	190.82952894548805	7.58368100598152	536	1	408	-0.064996638819204	0.2606871040403199	4
SC_RS37440		SCO7043	helix-turn-helix domain-containing protein	HTH (other)	7835428	7835715	+	7835391	1	0	124.87683069619575	6.975868950069285	629	1	288	3.73043732080737	3.8183316845152713	4
SC_RS37480	rho	SCO7051	transcription termination factor Rho	Other regulatory	7841463	7842710	-	7842846	1	0	57.892279514252245	5.880006611174711	5186	0	1248	-1.8054125524265177	0.5348599310820504	3
SC_RS37510		SCO7056	GntR family transcriptional regulator	GntR	7845511	7846272	-	7846475	1	0	272.09586687974496	8.093263669834656	1785	1	762	2.3417968949676338	0.0634584351293333	8
SC_RS37535		SCO7061	MarR family winged helix-turn-helix transcriptional regulator	MarR	7849651	7850187	-	7850207	1	0	41.30687983241509	5.402820384545458	1006	4	537	-0.6392258583075638	-0.4354814133932818	6
SC_RS37565		SCO7067	PadR family transcriptional regulator	PadR	7857217	7857768	+	7857217	1	0	33.692274723720885	5.1165425341002955	1181	1	552	0.6987172474216647	0.4699487090397083	3
SC_RS37660		SCO7086	MerR family transcriptional regulator	MerR	7873600	7873947	-	7874176	1	0	38.08438881521365	5.2885205725937094	39	2	348	-0.2945712757961456	-0.7760274660124938	4
SC_RS37745		SCO7104	sigma-70 family RNA polymerase sigma factor family protein	Sigma factor	7894195	7895073	+	7894110	1	0	129.22569900532258	7.024870370758951	771	2	879	-0.2525763008527139	-0.0612647808381407	5
SC_RS37935		SCO7142	winged helix-turn-helix transcriptional regulator	HTH (other)	7936071	7936472	+	7936071	1	0	89.29085878394305	6.4965080288322685	340	4	402	0.3123485536686258	-0.4048214834864828	4
SC_RS37955		SCO7146	ArsR/SmtB family transcription factor	ArsR	7941058	7941408	+	7941058	1	0	124.29692787345591	6.969207231760396	425	2	351	0.1205814515527366	-0.9120240982888838	2
SC_RS38175		SCO7192	sigma factor-like helix-turn-helix DNA-binding protein	Sigma factor	7995692	7996294	+	7995561	1	0	104.47231004293354	6.7207204834262555	3189	0	603	5.245677928386516	4.474650606417218	5
SC_RS38475		SCO7252	DNA-binding protein NsdB	Other regulatory	8062135	8063643	+	8062112	1	1	9088.505533318712	13.149986098989936	69	4	1509	9.317497513720548	7.76413546802748	1
SC_RS38605		SCO7278	RNA polymerase sigma factor SigF	Sigma factor	8085400	8086287	-	8086372	1	0	371.917248020774	8.542711715388753	148	4	888	0.7577641624538549	0.3436713476810585	9
SC_RS38730		SCO7303	TetR/AcrR family transcriptional regulator	TetR	8111024	8111647	+	8111002	1	0	42.999948598706574	5.459429933263787	897	2	624	-0.3554975083925613	-0.2551597003777474	3
SC_RS38785		SCO7314	SigB/SigF/SigG family RNA polymerase sigma factor	Sigma factor	8120541	8121440	+	8120403	1	1	72.93538087547012	6.208193008628707	71	5	900	1.9292968279677385	1.4941315998411235	8
SC_RS38950		SCO7347	TetR/AcrR family transcriptional regulator	TetR	8161308	8161964	+	8160970	1	0	152.87166950383596	7.265583820214438	1024	6	657	-1.2377428889750035	-1.576357477071348	4
SC_RS39260		SCO7411	LacI family DNA-binding transcriptional regulator	LacI	8225904	8226962	+	8225429	1	1	49.32886052421125	5.653314029605167	318	1	1059	0.6752788836681285	1.1268958401806786	5
SC_RS39340	nsrR	SCO7427	nitric oxide-sensing transcriptional repressor NsrR	Repressor	8241835	8242281	+	8241835	1	0	565.4581709778076	9.145825616692688	1270	2	447	2.076088368562657	0.1670439208019168	7
