chrom,position,strand,mod_type,mean_coverage,std_coverage,mean_mod_freq,std_mod_freq,min_mod_freq,max_mod_freq,n_reps,timepoint
NC_003888.3,4230694,+,4mC,10.0,0.0,95.0,5.0,90.0,100.0,2,T3
NC_003888.3,4230958,+,4mC,20.5,1.5,75.475,1.7949999999999946,73.68,77.27,2,T3
NC_003888.3,4234012,-,4mC,28.0,2.0,94.49000000000001,2.1799999999999997,92.31,96.67,2,T3
NC_003888.3,4235818,+,4mC,17.5,0.5,82.84,0.490000000000002,82.35,83.33,2,T3
NC_003888.3,4236074,-,4mC,15.5,4.5,83.41,1.5900000000000034,81.82,85.0,2,T3
NC_003888.3,4237748,+,4mC,14.5,3.5,78.03,5.299999999999997,72.73,83.33,2,T3
NC_003888.3,4237827,-,6mA,34.5,1.5,55.305,5.305,50.0,60.61,2,T3
NC_003888.3,4254362,-,4mC,21.0,2.0,95.195,0.4550000000000054,94.74,95.65,2,T3
NC_003888.3,4254927,-,6mA,32.0,9.0,64.58,3.7100000000000044,60.87,68.29,2,T3
NC_003888.3,4256467,+,4mC,15.5,1.5,90.55,2.3100000000000023,88.24,92.86,2,T3
NC_003888.3,4256468,-,4mC,13.0,1.0,80.94999999999999,2.3800000000000026,78.57,83.33,2,T3
NC_003888.3,4256472,+,6mA,28.5,3.5,56.56,3.4400000000000013,53.12,60.0,2,T3
NC_003888.3,4256583,+,6mA,26.5,4.5,54.695,0.14500000000000313,54.55,54.84,2,T3
NC_003888.3,4257263,-,4mC,20.0,7.0,92.45,0.14000000000000057,92.31,92.59,2,T3
NC_003888.3,4263171,-,4mC,18.0,1.0,74.46,9.75,64.71,84.21,2,T3
NC_003888.3,4263175,-,6mA,38.0,7.0,55.2,0.35999999999999943,54.84,55.56,2,T3
NC_003888.3,4267487,-,6mA,38.5,1.5,65.035,2.5349999999999966,62.5,67.57,2,T3
NC_003888.3,4275123,+,6mA,42.0,5.0,68.315,6.155000000000001,62.16,74.47,2,T3
NC_003888.3,4275127,+,4mC,19.0,0.0,76.315,2.634999999999998,73.68,78.95,2,T3
NC_003888.3,4275936,-,6mA,30.5,7.5,55.89,0.6300000000000026,55.26,56.52,2,T3
NC_003888.3,4280476,-,4mC,21.0,8.0,88.86,4.239999999999995,84.62,93.1,2,T3
NC_003888.3,4280538,-,4mC,18.5,6.5,92.0,8.0,84.0,100.0,2,T3
NC_003888.3,4283601,-,4mC,18.0,7.0,89.455,1.4549999999999983,88.0,90.91,2,T3
NC_003888.3,4290576,+,4mC,22.5,5.5,88.765,0.5250000000000057,88.24,89.29,2,T3
NC_003888.3,4292161,+,4mC,23.0,5.0,80.16,8.729999999999997,71.43,88.89,2,T3
NC_003888.3,4297746,+,4mC,15.0,3.0,87.5,4.170000000000002,83.33,91.67,2,T3
NC_003888.3,4298019,+,4mC,20.5,6.5,98.15,1.8500000000000014,96.3,100.0,2,T3
NC_003888.3,4305875,-,4mC,21.5,0.5,93.07499999999999,2.164999999999999,90.91,95.24,2,T3
NC_003888.3,4309104,-,4mC,13.0,1.0,73.215,1.7849999999999966,71.43,75.0,2,T3
NC_003888.3,4309906,+,4mC,17.0,7.0,73.33500000000001,6.664999999999999,66.67,80.0,2,T3
NC_003888.3,4311680,-,4mC,17.5,6.5,80.495,1.3249999999999957,79.17,81.82,2,T3
NC_003888.3,4317756,-,6mA,36.0,2.0,71.44,10.909999999999997,60.53,82.35,2,T3
NC_003888.3,4319618,-,6mA,43.5,3.5,52.66,2.66,50.0,55.32,2,T3
NC_003888.3,4325087,+,4mC,25.0,7.0,97.22,2.780000000000001,94.44,100.0,2,T3
NC_003888.3,4327018,-,4mC,17.0,0.0,67.645,8.825,58.82,76.47,2,T3
NC_003888.3,4327022,-,6mA,32.0,4.0,57.34,3.7699999999999996,53.57,61.11,2,T3
NC_003888.3,4329839,-,4mC,16.5,0.5,93.935,0.18500000000000227,93.75,94.12,2,T3
NC_003888.3,4335965,-,4mC,17.0,1.0,93.75,6.25,87.5,100.0,2,T3
NC_003888.3,4337264,+,4mC,10.0,0.0,80.0,10.0,70.0,90.0,2,T3
NC_003888.3,4339627,+,6mA,40.0,2.0,72.18,6.3899999999999935,65.79,78.57,2,T3
NC_003888.3,4339631,+,4mC,18.0,1.0,74.145,15.325,58.82,89.47,2,T3
NC_003888.3,4341583,-,6mA,31.5,4.5,56.480000000000004,6.48,50.0,62.96,2,T3
NC_003888.3,4345172,-,4mC,10.0,0.0,50.0,0.0,50.0,50.0,2,T3
NC_003888.3,4345994,+,6mA,33.5,5.5,55.495000000000005,1.6449999999999996,53.85,57.14,2,T3
NC_003888.3,4346521,+,4mC,21.5,4.5,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,4347071,-,6mA,26.0,1.0,57.78,2.219999999999999,55.56,60.0,2,T3
NC_003888.3,4354719,-,4mC,15.5,1.5,76.265,11.974999999999994,64.29,88.24,2,T3
NC_003888.3,4363050,+,4mC,12.5,1.5,76.625,5.194999999999993,71.43,81.82,2,T3
NC_003888.3,4367841,-,4mC,19.5,3.5,91.575,4.075000000000003,87.5,95.65,2,T3
NC_003888.3,4368557,+,4mC,15.0,2.0,80.545,4.075000000000003,76.47,84.62,2,T3
NC_003888.3,4370315,-,6mA,24.5,3.5,58.925,1.7850000000000001,57.14,60.71,2,T3
NC_003888.3,4372549,-,4mC,13.5,1.5,74.16499999999999,0.8350000000000009,73.33,75.0,2,T3
NC_003888.3,4375204,-,6mA,22.5,1.5,55.355000000000004,2.974999999999998,52.38,58.33,2,T3
NC_003888.3,4376359,+,4mC,11.0,1.0,59.165,0.8350000000000009,58.33,60.0,2,T3
NC_003888.3,4378392,+,4mC,13.5,2.5,89.205,1.7049999999999983,87.5,90.91,2,T3
NC_003888.3,4379838,-,6mA,36.5,4.5,53.39,0.2699999999999996,53.12,53.66,2,T3
NC_003888.3,4380830,+,6mA,32.0,12.0,67.955,2.0450000000000017,65.91,70.0,2,T3
NC_003888.3,4384628,-,4mC,16.5,4.5,91.66499999999999,8.335,83.33,100.0,2,T3
NC_003888.3,4387525,-,4mC,25.0,6.0,91.50999999999999,2.039999999999999,89.47,93.55,2,T3
NC_003888.3,4392179,+,4mC,17.5,1.5,85.36,4.109999999999999,81.25,89.47,2,T3
NC_003888.3,4393915,-,6mA,35.0,4.0,69.145,5.045000000000002,64.1,74.19,2,T3
NC_003888.3,4393916,-,6mA,39.0,2.0,73.33500000000001,5.044999999999995,68.29,78.38,2,T3
NC_003888.3,4393917,-,6mA,40.5,1.5,74.08500000000001,0.2749999999999986,73.81,74.36,2,T3
NC_003888.3,4397561,-,6mA,32.5,2.5,57.144999999999996,2.8550000000000004,54.29,60.0,2,T3
NC_003888.3,4397819,-,4mC,18.5,1.5,94.56,0.4399999999999977,94.12,95.0,2,T3
NC_003888.3,4403190,-,4mC,13.0,3.0,96.875,3.125,93.75,100.0,2,T3
NC_003888.3,4404567,+,6mA,41.0,13.0,59.06,1.6500000000000021,57.41,60.71,2,T3
NC_003888.3,4408265,-,6mA,27.0,4.0,63.745000000000005,7.224999999999998,56.52,70.97,2,T3
NC_003888.3,4410057,+,4mC,21.0,3.0,93.055,1.384999999999998,91.67,94.44,2,T3
NC_003888.3,4415930,+,4mC,19.5,3.5,83.83,9.920000000000002,73.91,93.75,2,T3
NC_003888.3,4420062,+,4mC,12.0,1.0,70.28,6.640000000000001,63.64,76.92,2,T3
NC_003888.3,4422306,+,6mA,28.0,1.0,64.115,4.855,59.26,68.97,2,T3
NC_003888.3,4425550,+,6mA,33.5,1.5,63.974999999999994,4.594999999999995,59.38,68.57,2,T3
NC_003888.3,4427746,-,4mC,16.5,3.5,73.46000000000001,3.460000000000001,70.0,76.92,2,T3
NC_003888.3,4428571,-,4mC,16.5,6.5,88.47999999999999,1.5200000000000031,86.96,90.0,2,T3
NC_003888.3,4436213,-,4mC,20.0,4.0,81.25,18.75,62.5,100.0,2,T3
NC_003888.3,4436216,-,6mA,29.5,5.5,68.81,14.52,54.29,83.33,2,T3
NC_003888.3,4436510,-,4mC,15.5,4.5,75.91,5.909999999999997,70.0,81.82,2,T3
NC_003888.3,4436513,-,6mA,26.0,8.0,50.0,0.0,50.0,50.0,2,T3
NC_003888.3,4439044,-,6mA,32.5,13.5,74.42500000000001,6.005000000000003,68.42,80.43,2,T3
NC_003888.3,4442230,+,6mA,28.0,5.0,57.709999999999994,3.16,54.55,60.87,2,T3
NC_003888.3,4443983,-,4mC,14.0,0.0,78.57,21.43,57.14,100.0,2,T3
NC_003888.3,4445154,-,4mC,13.0,3.0,85.625,4.375,81.25,90.0,2,T3
NC_003888.3,4449475,+,4mC,20.5,1.5,92.46000000000001,2.990000000000002,89.47,95.45,2,T3
NC_003888.3,4454320,+,4mC,19.0,8.0,66.835,14.984999999999996,51.85,81.82,2,T3
NC_003888.3,4455002,-,6mA,39.0,5.0,53.41,3.41,50.0,56.82,2,T3
NC_003888.3,4458525,-,6mA,31.0,8.0,63.379999999999995,1.8399999999999999,61.54,65.22,2,T3
NC_003888.3,4459814,+,4mC,16.5,3.5,89.81,5.189999999999998,84.62,95.0,2,T3
NC_003888.3,4472362,+,4mC,13.5,0.5,66.76,2.469999999999999,64.29,69.23,2,T3
NC_003888.3,4472366,+,6mA,36.5,5.5,50.805,0.8049999999999997,50.0,51.61,2,T3
NC_003888.3,4481500,-,4mC,16.5,0.5,88.235,11.765,76.47,100.0,2,T3
NC_003888.3,4481933,+,4mC,19.5,4.5,80.83500000000001,5.835000000000001,75.0,86.67,2,T3
NC_003888.3,4485791,-,4mC,14.5,3.5,84.345,6.564999999999998,77.78,90.91,2,T3
NC_003888.3,4485795,-,6mA,34.0,7.0,63.775000000000006,4.515000000000004,59.26,68.29,2,T3
NC_003888.3,4486957,-,4mC,11.0,1.0,65.0,15.0,50.0,80.0,2,T3
NC_003888.3,4492641,-,4mC,14.5,0.5,55.0,5.0,50.0,60.0,2,T3
NC_003888.3,4494506,+,4mC,21.5,3.5,81.66499999999999,1.6649999999999991,80.0,83.33,2,T3
NC_003888.3,4506744,+,4mC,20.5,9.5,96.66499999999999,3.335000000000001,93.33,100.0,2,T3
NC_003888.3,4508899,+,4mC,21.5,8.5,96.66499999999999,3.335000000000001,93.33,100.0,2,T3
NC_003888.3,4514369,-,4mC,18.5,0.5,89.035,5.704999999999998,83.33,94.74,2,T3
NC_003888.3,4521480,-,4mC,12.5,2.5,90.0,10.0,80.0,100.0,2,T3
NC_003888.3,4529995,+,4mC,17.0,0.0,76.47,5.8799999999999955,70.59,82.35,2,T3
NC_003888.3,4531251,+,4mC,25.5,5.5,72.985,2.0150000000000006,70.97,75.0,2,T3
NC_003888.3,4537891,+,4mC,20.5,2.5,75.24000000000001,3.020000000000003,72.22,78.26,2,T3
NC_003888.3,4542027,-,4mC,21.5,0.5,90.695,0.2149999999999963,90.48,90.91,2,T3
NC_003888.3,4543151,-,6mA,36.0,8.0,59.900000000000006,0.8099999999999987,59.09,60.71,2,T3
NC_003888.3,4544896,+,4mC,16.0,3.0,86.84,13.159999999999997,73.68,100.0,2,T3
NC_003888.3,4546147,+,4mC,11.0,1.0,90.0,10.0,80.0,100.0,2,T3
NC_003888.3,4549698,-,6mA,27.5,9.5,65.84,6.379999999999999,59.46,72.22,2,T3
NC_003888.3,4552676,+,4mC,20.0,5.0,88.66499999999999,4.664999999999999,84.0,93.33,2,T3
NC_003888.3,4553541,-,6mA,29.5,10.5,53.815,1.1849999999999987,52.63,55.0,2,T3
NC_003888.3,4556552,-,6mA,27.5,5.5,67.425,9.844999999999999,57.58,77.27,2,T3
NC_003888.3,4557114,-,4mC,13.5,0.5,81.315,4.394999999999996,76.92,85.71,2,T3
NC_003888.3,4559274,-,6mA,21.5,2.5,51.315,1.3150000000000013,50.0,52.63,2,T3
NC_003888.3,4559424,-,6mA,25.5,8.5,60.295,4.414999999999996,55.88,64.71,2,T3
NC_003888.3,4559817,-,6mA,20.5,3.5,61.885,8.945,52.94,70.83,2,T3
NC_003888.3,4559853,-,6mA,22.5,3.5,63.765,9.915000000000003,53.85,73.68,2,T3
NC_003888.3,4562447,-,6mA,20.0,2.0,52.275,2.2749999999999986,50.0,54.55,2,T3
NC_003888.3,4567337,+,6mA,29.0,3.0,58.175,4.324999999999999,53.85,62.5,2,T3
NC_003888.3,4574443,-,6mA,30.5,8.5,54.485,4.484999999999999,50.0,58.97,2,T3
NC_003888.3,4575653,-,6mA,28.5,6.5,68.965,5.325000000000003,63.64,74.29,2,T3
NC_003888.3,4581919,+,4mC,20.0,0.0,72.5,2.5,70.0,75.0,2,T3
NC_003888.3,4588611,+,6mA,39.5,6.5,62.059999999999995,7.509999999999998,54.55,69.57,2,T3
NC_003888.3,4588615,+,4mC,17.5,3.5,69.05000000000001,2.3800000000000026,66.67,71.43,2,T3
NC_003888.3,4600762,-,6mA,39.5,12.5,50.925,0.9250000000000007,50.0,51.85,2,T3
NC_003888.3,4604842,-,6mA,32.5,11.5,62.99,8.440000000000005,54.55,71.43,2,T3
NC_003888.3,4605549,-,4mC,14.5,2.5,65.69,0.980000000000004,64.71,66.67,2,T3
NC_003888.3,4608279,-,4mC,12.5,0.5,60.260000000000005,6.41,53.85,66.67,2,T3
NC_003888.3,4608283,+,6mA,35.0,5.0,71.66499999999999,1.6649999999999991,70.0,73.33,2,T3
NC_003888.3,4609721,-,4mC,18.0,1.0,78.33,9.909999999999997,68.42,88.24,2,T3
NC_003888.3,4612189,+,6mA,29.5,12.5,57.42,4.48,52.94,61.9,2,T3
NC_003888.3,4625639,+,4mC,13.0,2.0,96.66499999999999,3.335000000000001,93.33,100.0,2,T3
NC_003888.3,4630506,-,4mC,16.5,5.5,90.91,0.0,90.91,90.91,2,T3
NC_003888.3,4635324,+,4mC,14.5,1.5,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,4638283,-,6mA,32.5,13.5,73.17,5.780000000000001,67.39,78.95,2,T3
NC_003888.3,4639883,+,4mC,17.0,1.0,82.28999999999999,1.0399999999999991,81.25,83.33,2,T3
NC_003888.3,4640304,+,4mC,19.0,4.0,88.985,2.3149999999999977,86.67,91.3,2,T3
NC_003888.3,4640305,-,4mC,21.0,0.0,80.955,14.284999999999997,66.67,95.24,2,T3
NC_003888.3,4642241,+,6mA,27.0,5.0,51.56,1.5599999999999987,50.0,53.12,2,T3
NC_003888.3,4644410,-,4mC,14.5,3.5,97.22,2.780000000000001,94.44,100.0,2,T3
NC_003888.3,4645631,-,4mC,14.0,4.0,80.555,19.445,61.11,100.0,2,T3
NC_003888.3,4646938,-,6mA,20.5,7.5,62.915000000000006,1.3750000000000036,61.54,64.29,2,T3
NC_003888.3,4648089,-,6mA,21.5,5.5,60.3,8.45,51.85,68.75,2,T3
NC_003888.3,4648383,-,6mA,19.5,9.5,69.31,10.690000000000001,58.62,80.0,2,T3
NC_003888.3,4653969,-,4mC,11.5,1.5,83.46000000000001,6.539999999999999,76.92,90.0,2,T3
NC_003888.3,4654147,+,4mC,12.5,2.5,78.33500000000001,8.335,70.0,86.67,2,T3
NC_003888.3,4654413,-,6mA,25.5,9.5,50.715,0.7149999999999999,50.0,51.43,2,T3
NC_003888.3,4654798,+,4mC,13.0,1.0,75.595,17.265,58.33,92.86,2,T3
NC_003888.3,4655990,-,6mA,32.0,6.0,67.005,9.314999999999998,57.69,76.32,2,T3
NC_003888.3,4656579,-,4mC,15.5,4.5,92.5,7.5,85.0,100.0,2,T3
NC_003888.3,4656583,-,6mA,29.0,5.0,62.99,4.660000000000004,58.33,67.65,2,T3
NC_003888.3,4656669,-,6mA,27.5,1.5,58.355000000000004,3.1849999999999987,55.17,61.54,2,T3
NC_003888.3,4657953,-,6mA,21.5,2.5,56.03,1.8599999999999994,54.17,57.89,2,T3
NC_003888.3,4660066,-,6mA,31.0,2.0,56.165,4.445,51.72,60.61,2,T3
NC_003888.3,4660978,-,6mA,39.0,5.0,54.545,4.545000000000002,50.0,59.09,2,T3
NC_003888.3,4661378,-,4mC,16.5,2.5,80.45,9.019999999999996,71.43,89.47,2,T3
NC_003888.3,4661382,-,6mA,40.5,8.5,61.325,1.9450000000000003,59.38,63.27,2,T3
NC_003888.3,4662519,+,4mC,16.0,2.0,90.875,1.9849999999999994,88.89,92.86,2,T3
NC_003888.3,4663819,+,6mA,32.5,8.5,62.089999999999996,3.759999999999998,58.33,65.85,2,T3
NC_003888.3,4663823,+,4mC,11.5,0.5,69.32,5.68,63.64,75.0,2,T3
NC_003888.3,4664373,-,4mC,21.0,0.0,92.85499999999999,7.145000000000003,85.71,100.0,2,T3
NC_003888.3,4669460,+,6mA,41.0,8.0,62.895,9.835,53.06,72.73,2,T3
NC_003888.3,4669464,+,4mC,17.5,7.5,72.0,8.0,64.0,80.0,2,T3
NC_003888.3,4669533,+,6mA,32.0,7.0,61.485,2.5150000000000006,58.97,64.0,2,T3
NC_003888.3,4671070,+,6mA,22.5,4.5,65.74000000000001,4.630000000000003,61.11,70.37,2,T3
NC_003888.3,4671071,+,6mA,28.5,6.5,82.6,8.309999999999995,74.29,90.91,2,T3
NC_003888.3,4671073,+,6mA,29.0,9.0,76.71000000000001,8.29,68.42,85.0,2,T3
NC_003888.3,4671074,+,6mA,25.5,6.5,66.035,12.915000000000003,53.12,78.95,2,T3
NC_003888.3,4671760,-,4mC,17.0,4.0,86.63,5.68,80.95,92.31,2,T3
NC_003888.3,4673408,-,6mA,25.0,4.0,78.0,12.480000000000004,65.52,90.48,2,T3
NC_003888.3,4677150,-,6mA,21.0,3.0,56.945,1.384999999999998,55.56,58.33,2,T3
NC_003888.3,4677635,-,6mA,21.0,1.0,55.0,5.0,50.0,60.0,2,T3
NC_003888.3,4679306,+,6mA,28.5,4.5,69.7,3.030000000000001,66.67,72.73,2,T3
NC_003888.3,4679588,-,4mC,13.0,3.0,88.75,1.25,87.5,90.0,2,T3
NC_003888.3,4697974,-,4mC,17.5,1.5,88.97999999999999,4.770000000000003,84.21,93.75,2,T3
NC_003888.3,4698888,-,4mC,20.5,4.5,90.875,2.875,88.0,93.75,2,T3
NC_003888.3,4700315,-,4mC,14.0,0.0,78.57,7.1399999999999935,71.43,85.71,2,T3
NC_003888.3,4702069,-,4mC,16.0,3.0,92.31,7.689999999999998,84.62,100.0,2,T3
NC_003888.3,4706696,+,4mC,14.0,2.0,70.83500000000001,4.164999999999999,66.67,75.0,2,T3
NC_003888.3,4707716,-,4mC,10.5,0.5,76.36500000000001,3.634999999999998,72.73,80.0,2,T3
NC_003888.3,4711945,-,4mC,14.5,1.5,88.46000000000001,11.54,76.92,100.0,2,T3
NC_003888.3,4712674,+,6mA,39.5,11.5,60.295,10.295000000000002,50.0,70.59,2,T3
NC_003888.3,4712678,+,4mC,13.0,0.0,80.77000000000001,11.54,69.23,92.31,2,T3
NC_003888.3,4720313,+,6mA,25.5,2.5,71.895,6.674999999999997,65.22,78.57,2,T3
NC_003888.3,4722563,+,4mC,15.5,1.5,87.60499999999999,5.255000000000003,82.35,92.86,2,T3
NC_003888.3,4727609,+,6mA,30.0,8.0,60.765,2.875,57.89,63.64,2,T3
NC_003888.3,4727610,+,6mA,29.0,7.0,58.71,0.38000000000000256,58.33,59.09,2,T3
NC_003888.3,4727612,+,6mA,31.5,9.5,67.185,3.5450000000000017,63.64,70.73,2,T3
NC_003888.3,4729648,+,4mC,19.0,1.0,82.22,12.219999999999999,70.0,94.44,2,T3
NC_003888.3,4732508,+,6mA,23.5,3.5,57.78,2.219999999999999,55.56,60.0,2,T3
NC_003888.3,4733811,+,4mC,14.5,2.5,94.12,5.880000000000003,88.24,100.0,2,T3
NC_003888.3,4733943,-,6mA,30.0,1.0,53.39,1.7800000000000011,51.61,55.17,2,T3
NC_003888.3,4737057,+,6mA,21.5,4.5,72.85,3.6199999999999974,69.23,76.47,2,T3
NC_003888.3,4745325,+,6mA,24.5,0.5,61.165,2.835000000000001,58.33,64.0,2,T3
NC_003888.3,4748625,-,4mC,16.0,1.0,97.06,2.9399999999999977,94.12,100.0,2,T3
NC_003888.3,4753032,+,4mC,13.5,1.5,77.5,2.5,75.0,80.0,2,T3
NC_003888.3,4756416,-,4mC,10.0,0.0,60.0,0.0,60.0,60.0,2,T3
NC_003888.3,4759221,-,4mC,17.5,1.5,70.725,8.225000000000001,62.5,78.95,2,T3
NC_003888.3,4760334,+,4mC,21.0,3.0,97.91499999999999,2.085000000000001,95.83,100.0,2,T3
NC_003888.3,4760554,-,4mC,12.0,0.0,70.83,12.5,58.33,83.33,2,T3
NC_003888.3,4761766,-,4mC,20.0,4.0,75.0,12.5,62.5,87.5,2,T3
NC_003888.3,4770929,-,4mC,17.5,1.5,93.75,6.25,87.5,100.0,2,T3
NC_003888.3,4776318,+,4mC,19.5,3.5,95.65,4.350000000000001,91.3,100.0,2,T3
NC_003888.3,4779312,-,4mC,10.5,0.5,81.36500000000001,8.634999999999998,72.73,90.0,2,T3
NC_003888.3,4788146,+,6mA,27.5,2.5,77.33500000000001,10.665,66.67,88.0,2,T3
NC_003888.3,4788603,-,6mA,19.0,3.0,60.795,1.7049999999999983,59.09,62.5,2,T3
NC_003888.3,4791551,-,6mA,20.0,3.0,71.485,6.775000000000006,64.71,78.26,2,T3
NC_003888.3,4794801,+,6mA,22.5,4.5,55.56,0.0,55.56,55.56,2,T3
NC_003888.3,4795211,+,6mA,20.5,1.5,58.855,4.305,54.55,63.16,2,T3
NC_003888.3,4795430,+,6mA,19.0,4.0,61.595,5.074999999999999,56.52,66.67,2,T3
NC_003888.3,4797944,-,4mC,12.5,0.5,60.260000000000005,6.41,53.85,66.67,2,T3
NC_003888.3,4805516,+,6mA,26.0,7.0,77.355,1.5949999999999989,75.76,78.95,2,T3
NC_003888.3,4809474,+,6mA,27.5,1.5,58.155,0.46499999999999986,57.69,58.62,2,T3
NC_003888.3,4818192,+,6mA,28.5,4.5,60.42,6.25,54.17,66.67,2,T3
NC_003888.3,4818869,+,6mA,22.0,5.0,58.28,6.429999999999996,51.85,64.71,2,T3
NC_003888.3,4819158,+,4mC,17.0,6.0,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,4820959,+,6mA,30.0,5.0,63.145,11.145000000000003,52.0,74.29,2,T3
NC_003888.3,4821363,+,4mC,14.5,1.5,68.27,6.73,61.54,75.0,2,T3
NC_003888.3,4824047,-,6mA,25.5,1.5,58.335,8.335,50.0,66.67,2,T3
NC_003888.3,4824048,-,6mA,31.5,2.5,61.410000000000004,6.240000000000002,55.17,67.65,2,T3
NC_003888.3,4827262,-,6mA,27.0,2.0,61.585,6.414999999999999,55.17,68.0,2,T3
NC_003888.3,4827280,-,6mA,22.5,1.5,69.05000000000001,2.3800000000000026,66.67,71.43,2,T3
NC_003888.3,4827292,-,6mA,22.5,0.5,59.980000000000004,0.889999999999997,59.09,60.87,2,T3
NC_003888.3,4829045,+,6mA,29.5,6.5,60.39,4.829999999999998,55.56,65.22,2,T3
NC_003888.3,4829129,+,6mA,30.5,9.5,69.465,1.9650000000000034,67.5,71.43,2,T3
NC_003888.3,4830368,-,6mA,26.5,0.5,67.95,1.2800000000000011,66.67,69.23,2,T3
NC_003888.3,4830369,-,6mA,27.0,1.0,62.915000000000006,1.3750000000000036,61.54,64.29,2,T3
NC_003888.3,4834943,-,6mA,28.5,3.5,51.0,1.0,50.0,52.0,2,T3
NC_003888.3,4839519,-,6mA,34.0,8.0,60.06999999999999,5.309999999999999,54.76,65.38,2,T3
NC_003888.3,4839520,-,6mA,37.5,4.5,53.79,3.789999999999999,50.0,57.58,2,T3
NC_003888.3,4840209,+,6mA,32.0,7.0,84.31,0.3100000000000023,84.0,84.62,2,T3
NC_003888.3,4840914,-,4mC,19.5,1.5,88.095,11.905000000000001,76.19,100.0,2,T3
NC_003888.3,4846036,+,6mA,29.0,4.0,72.36500000000001,0.365000000000002,72.0,72.73,2,T3
NC_003888.3,4847520,-,6mA,29.5,4.5,54.47,1.5300000000000011,52.94,56.0,2,T3
NC_003888.3,4848483,+,6mA,23.0,8.0,55.805,4.195,51.61,60.0,2,T3
NC_003888.3,4848927,+,6mA,26.5,4.5,66.35,1.8300000000000054,64.52,68.18,2,T3
NC_003888.3,4848931,+,4mC,14.5,1.5,90.625,9.375,81.25,100.0,2,T3
NC_003888.3,4860663,+,4mC,16.0,4.0,95.0,5.0,90.0,100.0,2,T3
NC_003888.3,4861412,-,4mC,14.5,3.5,68.94,14.39,54.55,83.33,2,T3
NC_003888.3,4861416,-,6mA,33.0,1.0,80.235,2.114999999999995,78.12,82.35,2,T3
NC_003888.3,4861454,-,6mA,29.0,2.0,51.730000000000004,0.120000000000001,51.61,51.85,2,T3
NC_003888.3,4863335,+,6mA,33.0,7.0,56.925,3.0749999999999993,53.85,60.0,2,T3
NC_003888.3,4863478,+,6mA,28.0,3.0,63.03,4.969999999999999,58.06,68.0,2,T3
NC_003888.3,4863482,+,4mC,12.0,1.0,74.825,2.094999999999999,72.73,76.92,2,T3
NC_003888.3,4866625,+,6mA,26.5,4.5,53.08,1.4699999999999989,51.61,54.55,2,T3
NC_003888.3,4872337,-,4mC,11.5,1.5,51.925,1.9250000000000007,50.0,53.85,2,T3
NC_003888.3,4872346,-,4mC,14.5,0.5,85.94999999999999,7.380000000000003,78.57,93.33,2,T3
NC_003888.3,4875331,+,6mA,29.5,1.5,50.805,0.8049999999999997,50.0,51.61,2,T3
NC_003888.3,4875388,-,4mC,12.5,0.5,91.99000000000001,0.3200000000000003,91.67,92.31,2,T3
NC_003888.3,4879247,-,6mA,27.5,2.5,54.665,1.3350000000000009,53.33,56.0,2,T3
NC_003888.3,4879541,+,4mC,15.5,0.5,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,4879547,+,6mA,32.5,0.5,72.255,3.5050000000000026,68.75,75.76,2,T3
NC_003888.3,4879652,+,4mC,13.5,0.5,85.16499999999999,0.5449999999999946,84.62,85.71,2,T3
NC_003888.3,4885755,-,4mC,22.0,2.0,78.75,8.75,70.0,87.5,2,T3
NC_003888.3,4885759,-,6mA,40.5,2.5,72.58,4.159999999999997,68.42,76.74,2,T3
NC_003888.3,4893770,-,4mC,16.0,4.0,92.5,7.5,85.0,100.0,2,T3
NC_003888.3,4895148,-,6mA,24.0,7.0,60.055,1.2349999999999994,58.82,61.29,2,T3
NC_003888.3,4898690,+,4mC,10.0,0.0,75.0,5.0,70.0,80.0,2,T3
NC_003888.3,4898691,-,4mC,12.5,1.5,84.74,6.170000000000002,78.57,90.91,2,T3
NC_003888.3,4898785,-,4mC,14.0,2.0,73.96000000000001,7.289999999999999,66.67,81.25,2,T3
NC_003888.3,4898789,-,6mA,32.0,8.0,53.75,3.75,50.0,57.5,2,T3
NC_003888.3,4901894,+,6mA,19.5,6.5,65.385,3.8450000000000024,61.54,69.23,2,T3
NC_003888.3,4914462,-,6mA,23.5,3.5,55.28,0.28000000000000114,55.0,55.56,2,T3
NC_003888.3,4914719,+,6mA,29.5,3.5,58.45,6.929999999999996,51.52,65.38,2,T3
NC_003888.3,4916928,+,6mA,31.0,3.0,59.14,5.569999999999997,53.57,64.71,2,T3
NC_003888.3,4921519,+,4mC,11.5,1.5,60.769999999999996,0.7699999999999996,60.0,61.54,2,T3
NC_003888.3,4935662,+,4mC,21.5,3.5,90.445,1.5549999999999997,88.89,92.0,2,T3
NC_003888.3,4942198,-,4mC,17.5,1.5,69.735,19.735,50.0,89.47,2,T3
NC_003888.3,4942232,+,4mC,21.5,4.5,92.195,3.9550000000000054,88.24,96.15,2,T3
NC_003888.3,4944310,+,6mA,36.0,3.0,62.82,3.8500000000000014,58.97,66.67,2,T3
NC_003888.3,4947817,+,4mC,18.5,2.5,96.875,3.125,93.75,100.0,2,T3
NC_003888.3,4948212,+,6mA,25.0,6.0,58.575,5.944999999999997,52.63,64.52,2,T3
