gene_id,old_locus_tag,chrom,start,end,strand,6mA_T1_count,6mA_T1_mean_freq,6mA_T2_count,6mA_T2_mean_freq,6mA_T3_count,6mA_T3_mean_freq,4mC_T1_count,4mC_T1_mean_freq,4mC_T2_count,4mC_T2_mean_freq,4mC_T3_count,4mC_T3_mean_freq,5mC_T1_count,5mC_T1_mean_freq,5mC_T2_count,5mC_T2_mean_freq,5mC_T3_count,5mC_T3_mean_freq,log2FC_T2_vs_T1,padj_T2_vs_T1,baseMean_T2_vs_T1,log2FC_T3_vs_T1,padj_T3_vs_T1,baseMean_T3_vs_T1,log2FC_T3_vs_T2,padj_T3_vs_T2,baseMean_T3_vs_T2,6mA_change_T2_vs_T1,6mA_change_T3_vs_T1,6mA_change_T3_vs_T2,4mC_change_T2_vs_T1,4mC_change_T3_vs_T1,4mC_change_T3_vs_T2
SC_RS19375,SCO3450,NC_003888.3,3810669,3811226,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.621248879121303,0.0066609469682418,121.82181029678348,-0.1883777642601044,0.4137393798278766,121.82181029678348,-0.8139692136422426,0.0002951474292002612,121.82181029678348,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19380,SCO3451,NC_003888.3,3811392,3811703,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.6765043857035247,0.1649990573839,17.132477735830648,1.35448900298631,0.0039905544318208,17.132477735830648,0.5857737499857703,0.1902854309350666,17.132477735830648,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19385,SCO3452,NC_003888.3,3811766,3812845,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0592264748519694,0.8780104087545828,62.49697789445304,0.7683276468876702,0.0144985263271882,62.49697789445304,0.7047282571582347,0.0298822396219018,62.49697789445304,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19390,SCO3453,NC_003888.3,3812961,3814025,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.0591344401802533,0.9034592560167458,31.35230983924411,2.1661385418453754,7.3450072995383e-08,31.35230983924411,2.2302342892626377,1.886402398116818e-07,31.35230983924411,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19395,SCO3454,NC_003888.3,3814031,3814873,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.2804326516923375,0.5467498817108806,26.86590271254435,1.9456327433798608,5.0859299792031e-06,26.86590271254435,1.598847339822038,0.00018741737112274405,26.86590271254435,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19400,SCO3455,NC_003888.3,3814870,3815739,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.467544091990416,0.2735726763858298,32.450163970120144,1.2176638007113725,0.0013073683300311,32.450163970120144,1.7541455424260672,3.0489564283356487e-05,32.450163970120144,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19405,SCO3456,NC_003888.3,3815736,3817001,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.3284228947170361,0.253056388152382,72.42847658647091,1.7876271085872182,6.888694003106072e-13,72.42847658647091,1.4360768284104712,1.1750033038745777e-08,72.42847658647091,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19410,SCO3457,NC_003888.3,3817153,3817770,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.0518102415464262,0.8486259610231162,93.16542243825272,0.050399600014622,0.8320160858064509,93.16542243825272,0.1025572040018079,0.6814351346799564,93.16542243825272,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19415,SCO3458,NC_003888.3,3817745,3818494,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.7835166605424932,0.0318557026562388,35.756767260683965,0.4401450780149817,0.1642006412750307,35.756767260683965,1.2570551715573597,0.0004166484644165367,35.756767260683965,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19420,SCO3459,NC_003888.3,3818491,3819297,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.3719159653675843,0.0028507015433697,27.65023294303513,1.1566697132892974,0.0008811266070918586,27.65023294303513,2.656819782190252,9.129663748660008e-09,27.65023294303513,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19425,SCO3460,NC_003888.3,3819523,3820932,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.954320765363879,7.430801972448005e-06,58.08674836722795,0.7327478453133784,0.0386719568706492,58.08674836722795,2.788944525676557,2.537032814242918e-10,58.08674836722795,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19430,SCO3461,NC_003888.3,3820929,3821387,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.5249069194783098,0.3507510542521345,15.132921879270318,2.227605152112417,2.006336623586195e-05,15.132921879270318,2.944347037534214,3.270656243630062e-06,15.132921879270318,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19435,SCO3462,NC_003888.3,3821387,3822823,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.0822296881035507,0.852413759814826,50.46633859944576,1.6204440911811222,1.5576636038844166e-05,50.46633859944576,1.7138556000578902,1.3029280456040316e-05,50.46633859944576,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19440,SCO3463,NC_003888.3,3822850,3823638,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.2542919745474066,0.0015489564908106,36.5590643562867,0.4779221864344805,0.1483204452638049,36.5590643562867,1.7889438092810914,5.821690212379771e-06,36.5590643562867,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19445,SCO3464,NC_003888.3,3823635,3824309,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.5140908647484583,0.2907581662100945,21.292527301470173,1.6384606495428315,0.0001318273652975108,21.292527301470173,2.2638197870659065,4.999893227294007e-06,21.292527301470173,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19450,SCO3465,NC_003888.3,3824306,3825016,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.4991356673206462,0.2114520919141297,33.92444727240405,1.666314199276429,5.534433500392536e-07,33.92444727240405,2.2273896771131163,5.667547701243793e-09,33.92444727240405,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19455,SCO3466,NC_003888.3,3825371,3826210,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19460,SCO3467,NC_003888.3,3826473,3827312,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19465,SCO3468,NC_003888.3,3827427,3828962,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.263840090791647,5.325570920914672e-06,47.05080513551845,4.0403783783709954,1.0322456227032053e-16,47.05080513551845,1.6195875925818195,1.7959053546979048e-05,47.05080513551845,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19470,SCO3469,NC_003888.3,3829043,3830584,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0719322804980006,0.8873471257534811,14.728876025720878,0.3585644763414363,0.3933263829684487,14.728876025720878,0.2819541990722851,0.5271326523355769,14.728876025720878,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19475,SCO3470,NC_003888.3,3830698,3831525,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.433044356002593,2.3925968595005374e-10,141.48014090270755,-1.405665450537399,7.498383513930111e-11,141.48014090270755,0.0291352719009446,0.9150446493534788,141.48014090270755,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19480,SCO3471,NC_003888.3,3831705,3832634,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.709328998089499,3.4982741250766347e-16,151.70154640518425,-1.01209436348978,1.0338227179998161e-07,151.70154640518425,0.6796405056387194,0.0016394758247408,151.70154640518425,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19485,SCO3472,NC_003888.3,3832988,3833278,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.2497126948467001,0.6246460244874978,20.685672704837184,1.3943265780534266,0.0034152321096623,20.685672704837184,1.0811323816888412,0.0231700573918955,20.685672704837184,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19490,SCO3473,NC_003888.3,3834055,3834702,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.002093524266904,0.996047086602082,49.56949602519894,0.8876408177869453,0.0027832955649493,49.56949602519894,0.8824734575886959,0.0043144309852683,49.56949602519894,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19495,SCO3474,NC_003888.3,3834741,3835742,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.6182918019727388,0.0021545524683885,129.64469674360464,-0.4652416274303411,0.013419209212634,129.64469674360464,0.1530450096847934,0.4742670207636119,129.64469674360464,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19500,SCO3475,NC_003888.3,3835870,3837003,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.0679624523162847,2.630458791945706e-07,145.77812877595113,-0.5812917717976583,0.0025615074644456,145.77812877595113,0.4789854220754926,0.0238512292235257,145.77812877595113,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19505,SCO3476,NC_003888.3,3837216,3837968,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.030290055962945,0.00025366978877374823,73.14892072151186,-0.3410198948139156,0.187215422631834,73.14892072151186,0.6789204366945455,0.0159971644065248,73.14892072151186,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19510,SCO3477,NC_003888.3,3837968,3838990,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.6893222039838762,2.1040745100548275e-11,105.60360646079576,-1.0311304240045869,6.561124291887604e-06,105.60360646079576,0.6341600276798757,0.0142072392937381,105.60360646079576,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19515,SCO3478,NC_003888.3,3838999,3839985,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.7692147988689411,0.0020568741424901,113.20441716050378,-0.5390926187449888,0.0218978922123073,113.20441716050378,0.226810618349295,0.3843538738571884,113.20441716050378,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19520,SCO3479,NC_003888.3,3840395,3843337,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.9435806844869984,2.5448182614669376e-07,315.56565609394994,-0.5884058373020926,0.0008211135498718087,315.56565609394994,0.3513183289402288,0.0629879049291623,315.56565609394994,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19525,SCO3480,NC_003888.3,3843523,3844608,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.9220761130912192,2.0245158498789988e-06,184.88390750386668,-0.9914280594562808,9.653165666195053e-08,184.88390750386668,-0.0657456792455925,0.7627677650699258,184.88390750386668,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19530,SCO3481,NC_003888.3,3844670,3845782,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.3647477571198527,7.544877662744669e-10,156.0726201025846,-1.1825074688758883,1.9502083689270885e-08,156.0726201025846,0.1775643822378131,0.4609257755934082,156.0726201025846,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19535,SCO3482,NC_003888.3,3845809,3846576,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.6351128665403736,0.0223933150832005,65.96921262836139,-0.010504115630013,0.9670375983085698,65.96921262836139,0.6261196892739589,0.0216571630966557,65.96921262836139,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19540,SCO3483,NC_003888.3,3846702,3847649,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.039421702575798,6.713783237209683e-07,126.27138661239434,-0.5208841467982177,0.0068117120263556,126.27138661239434,0.5120241974995111,0.0163213019282165,126.27138661239434,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19545,SCO3484,NC_003888.3,3847685,3848845,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.2034662403069727,2.93448744054362e-08,138.7660899477329,-0.3547001846282119,0.0759000939230313,138.7660899477329,0.8401186769515423,0.000123566534088976,138.7660899477329,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19550,SCO3485,NC_003888.3,3849177,3850163,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.7857429667648392,1.237471802426165e-06,269.20421376000655,-1.1874890865160423,5.153176579737734e-14,269.20421376000655,-0.3934198029220223,0.0202218913986472,269.20421376000655,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19555,SCO3486,NC_003888.3,3850388,3851866,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.3623030660681252,1.0596267000646396e-11,166.50872242626826,-0.8861746078492575,1.9290518001685413e-06,166.50872242626826,0.466101716260223,0.0246170732970717,166.50872242626826,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19560,SCO3487,NC_003888.3,3852309,3854645,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.1282749097942252,0.5229292202336647,473.2351134847712,0.0818510077238491,0.6658156593464566,473.2351134847712,-0.0460883235212514,0.8195471612615379,473.2351134847712,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19570,SCO3490,NC_003888.3,3855405,3856946,+,0,0.0,0,0.0,0,0.0,1,71.86,1,79.33,1,72.37,0,0,0,0,0,0,-0.7270709891086411,0.0965086308344184,21.694436853539585,0.2300575315580263,0.5544412941438326,21.694436853539585,0.9831840962753746,0.0216766718939066,21.694436853539585,0.0,0.0,0.0,7.469999999999999,0.5100000000000051,-6.959999999999994
SC_RS19575,,NC_003888.3,3857536,3857739,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.7643105703218648,0.160197281835917,12.874430185739334,1.2079981407028506,0.0085355338650386,12.874430185739334,2.1552715138849363,0.0001866319916084595,12.874430185739334,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19580,SCO3491,NC_003888.3,3857726,3858133,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.2961448124154932,0.5539014428020262,17.352591618870743,1.3932720672486936,0.0015465204745933,17.352591618870743,1.752625820943246,0.00034771968470543956,17.352591618870743,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19585,SCO3493,NC_003888.3,3858421,3859008,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.7093102591874281,0.0072332740694892,63.26786187251352,-0.0035127749390896,0.987892861135057,63.26786187251352,0.7070329645676241,0.0062699974472645,63.26786187251352,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19590,SCO3494,NC_003888.3,3859063,3860043,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.155727478597956,0.0155835097806327,30.924918544292183,1.0789558049501566,0.007502979418885,30.924918544292183,2.3891310570449003,1.1392904906280858e-06,30.924918544292183,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19595,SCO3495,NC_003888.3,3860040,3860717,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.7712098852483651,0.2128729620561593,16.83011026632683,2.953445982296603,2.582847514727381e-07,16.83011026632683,4.080060946778992,1.453307957891277e-07,16.83011026632683,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19600,SCO3496,NC_003888.3,3861209,3862690,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.3518477491723723,0.151643594560763,99.3758705299326,1.5008313419402293,3.072595718977061e-12,99.3758705299326,1.1328642961983746,1.9402128247266858e-07,99.3758705299326,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19605,SCO3497,NC_003888.3,3863148,3863927,-,0,0.0,0,0.0,0,0.0,1,80.47,1,80.81333333333333,1,84.53000000000002,0,0,0,0,0,0,-1.044095853591341,2.8690632869737323e-06,102.35926133625723,-0.2235525019031653,0.2713460620889166,102.35926133625723,0.8156611267584627,0.00025518565810363225,102.35926133625723,0.0,0.0,0.0,0.3433333333333337,4.0600000000000165,3.7166666666666828
SC_RS19610,SCO3498,NC_003888.3,3863976,3864986,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.3470497571744187,0.1980002149202528,62.252809183212015,0.4409755670573353,0.0587507377287077,62.252809183212015,0.7944103726648629,0.0015156561693429,62.252809183212015,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19615,SCO3499,NC_003888.3,3865049,3865636,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.577404162937908,0.1281998332215848,32.09916196103747,0.3408059121552553,0.3127271877025659,32.09916196103747,0.9390817250315674,0.0104215844441697,32.09916196103747,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19620,SCO3500,NC_003888.3,3865647,3867689,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.010233758445069,0.9715016544481286,165.12368011969912,0.2987239330684768,0.2010978892796041,165.12368011969912,0.2886280052921425,0.2363430142329269,165.12368011969912,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19625,SCO3501,NC_003888.3,3867696,3869450,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.7940886625989225,0.00114548896488,110.67893669515225,0.1476127421905828,0.5226327171149224,110.67893669515225,0.9472009260187616,8.225767370652982e-05,110.67893669515225,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19630,SCO3502,NC_003888.3,3869438,3870205,-,0,0.0,0,0.0,0,0.0,1,58.333333333333336,1,59.21666666666667,0,0.0,0,0,0,0,0,0,-0.5926538840104324,0.0601151470627888,49.56848848208662,-0.1247255920398443,0.6734642965402946,49.56848848208662,0.4675564230826299,0.133340667521917,49.56848848208662,0.0,0.0,0.0,0.8833333333333329,-58.333333333333336,-59.21666666666667
SC_RS19635,SCO3503,NC_003888.3,3870261,3871187,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.2571474763967481,0.3182198736708779,75.9891977984819,0.8560918531853977,0.00013535131620513965,75.9891977984819,0.5911185052875046,0.0103183451681977,75.9891977984819,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19640,SCO3504,NC_003888.3,3871177,3872142,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.1804624107566969,0.6021921294074799,48.23778914574346,0.6027356290972299,0.03997588129009,48.23778914574346,0.7900855820548284,0.0108238365986953,48.23778914574346,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19645,SCO3505,NC_003888.3,3872165,3873454,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.0619289472866573,0.8531894412327685,75.0007076607506,0.561432810190053,0.0410438434517567,75.0007076607506,0.6243766949523638,0.0287377013703791,75.0007076607506,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19650,SCO3506,NC_003888.3,3873639,3874676,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.694963350336834,4.594049021893774e-05,246.3308686145072,-0.9719941355712772,3.355207195383643e-09,246.3308686145072,-0.271726497098369,0.1282156158170529,246.3308686145072,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19655,SCO3507,NC_003888.3,3874908,3876263,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.5016674577971751,0.0595543703772223,92.68088595000562,0.4595295207758808,0.0554171391037153,92.68088595000562,0.9726828310606968,0.00013841937850398911,92.68088595000562,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19660,SCO3508,NC_003888.3,3877191,3877628,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.2429681289014434,0.4694932951418364,62.29366362021007,0.8986512786559658,0.0019369803705126,62.29366362021007,1.1558687600684794,0.00017054233009457573,62.29366362021007,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19665,SCO3509,NC_003888.3,3877724,3878659,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.4334212582865135,0.1332696447648645,77.5087618692841,0.1802838356420881,0.5176437782300707,77.5087618692841,-0.2505935871612479,0.3766811004603358,77.5087618692841,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19670,SCO3510,NC_003888.3,3878757,3879503,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.2147403496791498,0.7177675481917571,18.249062546670977,3.507711563598379,1.6497012649800672e-09,18.249062546670977,3.814166852826032,1.5751486105800145e-08,18.249062546670977,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19675,SCO3511,NC_003888.3,3880083,3881228,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.8322816264023072,0.0027561197160382,37.50493783603824,1.909161710234311,9.86189245077385e-05,37.50493783603824,4.035500879423865,5.573334095571772e-10,37.50493783603824,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19680,SCO3512,NC_003888.3,3881317,3881625,+,0,0.0,0,0.0,0,0.0,1,67.14333333333333,1,58.60999999999999,0,0.0,0,0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,-8.533333333333339,-67.14333333333333,-58.60999999999999
SC_RS19685,SCO3513,NC_003888.3,3881625,3882305,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0707427833939581,0.9094305921000072,15.198044808140322,3.666646731165594,2.4358754688918082e-08,15.198044808140322,3.5219433870426373,3.53051993644403e-07,15.198044808140322,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19690,SCO3514,NC_003888.3,3882333,3883742,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.0407836114429383,0.0607162912170738,33.15754827907831,2.1957773968742424,1.3249878277884916e-05,33.15754827907831,3.5052289482098504,9.958258536043504e-09,33.15754827907831,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19695,SCO3515,NC_003888.3,3883874,3885340,+,1,57.626666666666665,0,0.0,1,65.12,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.4586945016513082,0.0176216803355118,29.34761392800312,2.7331010016005095,1.1979766498191512e-09,29.34761392800312,4.471886179938653,1.5840514843727336e-11,29.34761392800312,-57.626666666666665,7.493333333333339,65.12,0.0,0.0,0.0
SC_RS19700,SCO3516,NC_003888.3,3885367,3885819,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.1754879047128074,0.7644487484730744,11.375333209745849,1.9916880936145005,0.00038375737380704546,11.375333209745849,2.22966602932528,0.0003326614076006489,11.375333209745849,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19705,SCO3517,NC_003888.3,3885846,3887351,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.1700654664439936,0.0030913494072548,51.728558766437125,1.2414967815920557,0.00020306375346053527,51.728558766437125,2.5082178423053785,2.366722314112123e-10,51.728558766437125,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19710,SCO3518,NC_003888.3,3887384,3888079,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0135753244704479,0.9768707171038958,27.25405154766625,1.7818227882174733,1.2353762396834573e-06,27.25405154766625,1.758143460030117,5.724434091419771e-06,27.25405154766625,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19715,SCO3519,NC_003888.3,3888210,3888821,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.1617193422639272,0.7698213708444103,15.650746906374142,2.396858759915503,2.925568862440866e-06,15.650746906374142,2.161729391842565,3.6958850150584195e-05,15.650746906374142,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19720,SCO3520,NC_003888.3,3888872,3889636,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.1973071925742183,0.6577748177458853,30.20069474025135,1.3811603529372771,0.0002995463863957765,30.20069474025135,1.605921670091536,9.201874389223127e-05,30.20069474025135,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19725,SCO3521,NC_003888.3,3889752,3890456,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.887245845168768,3.0637555168735986e-11,74.09821581123462,1.7032958923491868,8.196441918622524e-10,74.09821581123462,-0.1740529766227898,0.5025837458626458,74.09821581123462,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19730,SCO3522,NC_003888.3,3890457,3890792,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.4986107728304443,0.1692115696583201,30.944488856899245,1.0916174297629122,0.0009119661452088076,30.944488856899245,0.561423635749827,0.0871085882285504,30.944488856899245,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19735,SCO3523,NC_003888.3,3891104,3891829,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.5258769955624125,0.2941612689406487,29.24104285371182,2.9100706515380663,9.423509550939952e-09,29.24104285371182,2.2272288946496728,5.36099176548429e-06,29.24104285371182,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19740,SCO3524,NC_003888.3,3891921,3892586,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.9414518039689144,0.1207120592100851,18.50839131474988,2.137778570128729,0.00011580283014201358,18.50839131474988,3.421076888082975,1.373963299236748e-06,18.50839131474988,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS19745,SCO3525,NC_003888.3,3892682,3893122,+,0,0.0,0,0.0,0,0.0,1,91.53333333333336,0,0.0,1,94.44333333333331,0,0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,-91.53333333333336,2.909999999999954,94.44333333333331
