gene_id,old_locus_tag,product,mod_type,T1_sites,T2_sites,T1_mean_freq,T2_mean_freq,methyl_change,methyl_category,log2FC,padj,baseMean,expr_category,coordination
SC_RS26315,SCO4831,ABC transporter permease,6mA,2,1,56.4,51.8,-4.6,Stable,-2.43,8.154700527456043e-15,262.4,Down,Stable_Down
SC_RS26345,SCO4837,glycine hydroxymethyltransferase,6mA,0,1,0.0,52.2,52.2,Gained,0.88,4.621825617543329e-07,346.1,Mild,Gained_Mild
SC_RS26345,SCO4837,glycine hydroxymethyltransferase,4mC,1,0,65.1,0.0,-65.1,Lost,0.88,4.621825617543329e-07,346.1,Mild,Lost_Mild
SC_RS26400,SCO4848,SCO4848 family membrane protein,6mA,0,1,0.0,56.8,56.8,Gained,-2.21,9.080276217418424e-15,149.6,Down,Gained_Down
SC_RS26495,SCO4867,hypothetical protein,6mA,1,1,50.3,52.0,1.7,Stable,-1.99,6.65903903848921e-15,93.7,Down,Stable_Down
SC_RS26590,SCO4886,ABC transporter ATP-binding protein,6mA,1,0,54.1,0.0,-54.1,Lost,-2.73,6.788903724865328e-79,812.3,Down,Lost_Down
SC_RS26600,SCO4888,ABC transporter permease,4mC,1,1,73.1,53.3,-19.8,Decreased,-2.38,6.6393053527163456e-46,443.5,Down,Decreased_Down
SC_RS26660,SCO4900,alpha/beta fold hydrolase,6mA,1,0,53.4,0.0,-53.4,Lost,1.12,3.100669455121864e-05,139.8,Up,Lost_Up
SC_RS26670,SCO4902,hypothetical protein,4mC,1,1,87.7,83.5,-4.1,Stable,1.32,1.663966231822695e-06,89.2,Up,Stable_Up
SC_RS26675,SCO4903,PspC domain-containing protein,6mA,1,1,59.2,54.4,-4.8,Stable,0.93,0.0058351081170494,413.1,Mild,Stable_Mild
SC_RS26720,SCO4912,aldehyde dehydrogenase family protein,4mC,1,1,91.9,90.7,-1.2,Stable,-1.29,1.7473014162826963e-10,672.4,Down,Stable_Down
SC_RS26740,SCO4916,phospho-sugar mutase,6mA,1,1,78.6,73.8,-4.8,Stable,-2.6,7.628315565130822e-30,347.2,Down,Stable_Down
SC_RS26870,SCO4941,ATP-binding protein,4mC,1,0,62.5,0.0,-62.5,Lost,-2.36,4.1438144174309835e-08,30.5,Down,Lost_Down
SC_RS26885,SCO4944,helix-turn-helix domain-containing protein,6mA,1,1,74.6,69.2,-5.5,Stable,-1.55,1.1090652367235743e-19,425.7,Down,Stable_Down
SC_RS26890,SCO4945,NAD(P)-dependent alcohol dehydrogenase,6mA,1,1,74.6,69.2,-5.5,Stable,-2.87,3.4967827639358287e-45,1694.6,Down,Stable_Down
SC_RS26965,SCO4960,sigma factor-like helix-turn-helix DNA-binding protein,6mA,1,0,54.1,0.0,-54.1,Lost,-1.27,1.1788458467230524e-08,155.0,Down,Lost_Down
SC_RS26965,SCO4960,sigma factor-like helix-turn-helix DNA-binding protein,4mC,3,3,92.7,93.7,1.0,Stable,-1.27,1.1788458467230524e-08,155.0,Down,Stable_Down
SC_RS27020,SCO4972,xanthine dehydrogenase molybdopterin binding subunit,6mA,1,1,67.3,72.4,5.1,Stable,1.18,8.530435882348843e-10,201.1,Up,Stable_Up
SC_RS27020,SCO4972,xanthine dehydrogenase molybdopterin binding subunit,4mC,1,0,78.7,0.0,-78.7,Lost,1.18,8.530435882348843e-10,201.1,Up,Lost_Up
SC_RS27080,SCO4984,pyridoxal phosphate-dependent aminotransferase,6mA,1,1,55.6,57.6,2.0,Stable,-1.22,5.094246921098491e-12,260.4,Down,Stable_Down
SC_RS27085,SCO4985,S1 family peptidase,6mA,1,1,55.6,57.6,2.0,Stable,-0.89,0.0111868390776217,43.0,Mild,Stable_Mild
SC_RS27105,SCO4989,IclR family transcriptional regulator,6mA,1,1,60.5,62.0,1.5,Stable,-1.72,7.190817694141732e-21,277.8,Down,Stable_Down
SC_RS27105,SCO4989,IclR family transcriptional regulator,4mC,1,0,53.4,0.0,-53.4,Lost,-1.72,7.190817694141732e-21,277.8,Down,Lost_Down
SC_RS27200,SCO5007,TadE/TadG family type IV pilus assembly protein,4mC,1,1,65.6,67.0,1.4,Stable,3.78,1.2264003886998407e-47,327.6,Up,Stable_Up
SC_RS27215,SCO5010,type II secretion system F family protein,6mA,1,1,57.2,56.3,-0.9,Stable,3.88,9.578019421288161e-59,288.1,Up,Stable_Up
SC_RS27220,SCO5011,DUF5936 domain-containing protein,4mC,1,1,71.7,68.7,-3.0,Stable,5.03,3.3640264369486513e-74,296.1,Up,Stable_Up
SC_RS27255,SCO5018,hypothetical protein,4mC,1,1,68.8,80.9,12.1,Increased,1.0,0.0174091835754113,25.2,Up,Increased_Up
SC_RS27300,SCO5027,winged helix DNA-binding domain-containing protein,6mA,1,1,59.0,50.5,-8.5,Stable,-2.25,1.2788777406186013e-17,112.8,Down,Stable_Down
SC_RS27300,SCO5027,winged helix DNA-binding domain-containing protein,4mC,1,1,68.0,60.9,-7.1,Stable,-2.25,1.2788777406186013e-17,112.8,Down,Stable_Down
SC_RS27325,SCO5032,peroxiredoxin,4mC,1,1,64.8,69.7,4.8,Stable,-1.22,9.685258423669305e-07,1951.9,Down,Stable_Down
SC_RS27330,SCO5033,LysR substrate-binding domain-containing protein,4mC,1,1,64.8,69.7,4.8,Stable,-0.75,8.29034539128199e-05,161.5,Mild,Stable_Mild
SC_RS27340,SCO5035,ABC transporter ATP-binding protein,6mA,0,1,0.0,50.9,50.9,Gained,-1.68,1.849198820395016e-17,399.5,Down,Gained_Down
SC_RS27440,SCO5056,exodeoxyribonuclease VII large subunit,6mA,1,0,50.3,0.0,-50.3,Lost,-2.48,6.8673735808106e-39,422.6,Down,Lost_Down
SC_RS27535,SCO5075,NADP-dependent oxidoreductase,4mC,1,1,79.9,87.3,7.4,Stable,1.05,0.0006437011489382198,4664.0,Up,Stable_Up
SC_RS27555,SCO5079,NmrA/HSCARG family protein,4mC,1,0,70.8,0.0,-70.8,Lost,1.44,3.7281607100575967e-06,3089.8,Up,Lost_Up
SC_RS27665,SCO5101,hypothetical protein,6mA,0,1,0.0,53.0,53.0,Gained,2.29,2.066920739832508e-18,530.1,Up,Gained_Up
SC_RS27670,SCO5102,(deoxy)nucleoside triphosphate pyrophosphohydrolase,6mA,0,1,0.0,53.0,53.0,Gained,2.16,1.425608294263421e-19,540.1,Up,Gained_Up
SC_RS27735,SCO5115,ABC transporter ATP-binding protein,4mC,2,2,69.6,59.4,-10.2,Decreased,-2.8,4.7583135928870055e-34,2363.4,Down,Decreased_Down
SC_RS27855,SCO5139,succinyl-diaminopimelate desuccinylase,6mA,1,1,67.9,63.4,-4.5,Stable,-1.7,2.5384830875627397e-22,346.7,Down,Stable_Down
SC_RS27855,SCO5139,succinyl-diaminopimelate desuccinylase,4mC,1,1,94.1,69.2,-24.9,Decreased,-1.7,2.5384830875627397e-22,346.7,Down,Decreased_Down
SC_RS27950,SCO5157,magnesium and cobalt transport protein CorA,4mC,1,1,95.3,93.0,-2.3,Stable,-0.94,0.00010444261788618814,112.6,Mild,Stable_Mild
SC_RS28135,SCO5194,M48 metallopeptidase family protein,4mC,1,1,90.6,80.2,-10.4,Decreased,1.71,1.3193467250985806e-15,158.2,Up,Decreased_Up
SC_RS28140,SCO5195,TerD family protein,6mA,1,1,58.4,58.3,-0.2,Stable,-0.82,0.0001930463049823486,1844.5,Mild,Stable_Mild
SC_RS28275,SCO5219,HD-GYP domain-containing protein,4mC,1,1,82.2,70.3,-11.9,Decreased,5.54,4.001425761464134e-89,471.4,Up,Decreased_Up
SC_RS28415,SCO5247,1-aminocyclopropane-1-carboxylate deaminase/D-cysteine desulfhydrase,4mC,1,1,97.6,92.5,-5.1,Stable,0.88,0.0029345604388769,94.0,Mild,Stable_Mild
SC_RS28435,SCO5251,GNAT family N-acetyltransferase,4mC,1,1,62.0,51.7,-10.3,Decreased,2.26,1.9314622950790992e-20,112.9,Up,Decreased_Up
SC_RS28445,SCO5253,hypothetical protein,4mC,1,1,81.3,81.5,0.2,Stable,0.91,0.0093362018642654,57.8,Mild,Stable_Mild
SC_RS28490,SCO5262,zinc-binding dehydrogenase,6mA,2,3,64.0,59.1,-4.9,Stable,2.17,7.4460326313274285e-25,1059.5,Up,Stable_Up
SC_RS28490,SCO5262,zinc-binding dehydrogenase,4mC,1,1,74.2,82.3,8.1,Stable,2.17,7.4460326313274285e-25,1059.5,Up,Stable_Up
SC_RS28520,SCO5267,DUF6104 family protein,6mA,1,1,61.5,51.0,-10.5,Decreased,-0.74,0.0048677087562619,71.4,Mild,Decreased_Mild
SC_RS28555,SCO5274,aKG-HExxH-type peptide beta-hydroxylase,6mA,1,1,57.2,69.4,12.2,Increased,1.87,1.5514572893504203e-09,133.1,Up,Increased_Up
SC_RS28635,SCO5290,roadblock/LC7 domain-containing protein,4mC,1,1,50.6,58.6,8.0,Stable,0.59,0.0036290837945011,452.8,Mild,Stable_Mild
SC_RS28640,SCO5291,DUF742 domain-containing protein,4mC,1,1,73.6,74.5,0.9,Stable,0.77,0.0021501186440166,392.6,Mild,Stable_Mild
SC_RS28650,SCO5293,styrene monooxygenase/indole monooxygenase family protein,4mC,2,2,84.3,81.9,-2.4,Stable,0.85,1.426118821774799e-06,1162.9,Mild,Stable_Mild
SC_RS28730,SCO5310,hypothetical protein,6mA,1,1,51.7,60.4,8.6,Stable,-1.57,3.09638944214207e-17,243.6,Down,Stable_Down
SC_RS28755,SCO5315,SRPBCC family protein,4mC,1,1,55.0,60.9,5.9,Stable,1.54,0.0001994167108960476,29.6,Up,Stable_Up
SC_RS29030,SCO5370,F0F1 ATP synthase subunit delta,4mC,1,1,89.5,92.3,2.8,Stable,-2.04,1.0728438035014947e-16,12064.3,Down,Stable_Down
SC_RS29285,SCO5421,DUF6114 domain-containing protein,6mA,0,2,0.0,53.7,53.7,Gained,-0.87,0.00011789636302235709,90.7,Mild,Gained_Mild
SC_RS29345,SCO5432,hypothetical protein,6mA,1,1,50.2,54.8,4.5,Stable,1.2,1.0302455550389695e-05,73.9,Up,Stable_Up
SC_RS29350,SCO5433,AfsR-like transcriptional regulator TcrA,6mA,0,1,0.0,51.9,51.9,Gained,1.04,3.683188120370881e-05,110.8,Up,Gained_Up
SC_RS29545,SCO5472,glycine cleavage system aminomethyltransferase GcvT,6mA,1,0,56.6,0.0,-56.6,Lost,-1.16,5.525458342260256e-07,1413.5,Down,Lost_Down
SC_RS29550,SCO5473,AAA family ATPase,6mA,1,0,56.6,0.0,-56.6,Lost,-1.31,1.0054629507682401e-07,631.9,Down,Lost_Down
SC_RS29555,SCO5474,enhanced serine sensitivity protein SseB,4mC,2,2,90.2,91.1,1.0,Stable,-2.28,1.29008414597488e-27,494.6,Down,Stable_Down
SC_RS29575,SCO5478,ABC transporter permease,6mA,1,1,64.0,63.6,-0.4,Stable,-0.83,0.0005161513655329717,2854.1,Mild,Stable_Mild
SC_RS29615,SCO5486,cysteine desulfurase family protein,4mC,1,1,94.1,96.5,2.4,Stable,-1.49,2.590911932601041e-19,410.5,Down,Stable_Down
SC_RS29630,SCO5489,alpha/beta fold hydrolase,4mC,1,1,57.3,55.6,-1.8,Stable,0.6,0.007750723993395,314.7,Mild,Stable_Mild
SC_RS29640,SCO5491,LOG family protein,4mC,1,1,57.3,55.6,-1.8,Stable,1.1,4.5906234024678944e-10,284.5,Up,Stable_Up
SC_RS29655,SCO5494,NAD-dependent DNA ligase LigA,4mC,1,1,82.5,82.1,-0.3,Stable,-1.72,1.6577247525850806e-22,1186.7,Down,Stable_Down
SC_RS29675,SCO5498,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC,6mA,0,1,0.0,50.0,50.0,Gained,-1.73,3.1464789566526473e-12,1116.5,Down,Gained_Down
SC_RS29680,SCO5499,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA,4mC,1,1,92.2,75.4,-16.8,Decreased,-1.56,4.2522299073201654e-15,2985.0,Down,Decreased_Down
SC_RS29740,SCO5511,putative bifunctional diguanylate cyclase/phosphodiesterase,6mA,2,3,55.9,55.6,-0.3,Stable,5.32,1.1054531476993804e-121,3561.4,Up,Stable_Up
SC_RS29770,SCO5517,TetR/AcrR family transcriptional regulator,4mC,1,1,59.6,70.5,10.9,Increased,-1.26,1.182971561813807e-12,208.4,Down,Increased_Down
SC_RS29785,SCO5520,L-glutamate gamma-semialdehyde dehydrogenase,4mC,1,1,87.6,88.3,0.7,Stable,-1.2,1.959971031647586e-06,7529.4,Down,Stable_Down
SC_RS29885,SCO5540,nitrate- and nitrite sensing domain-containing protein,6mA,1,1,62.4,56.1,-6.3,Stable,-1.48,1.349846974541178e-12,4053.0,Down,Stable_Down
SC_RS29900,SCO5543,roadblock/LC7 domain-containing protein,6mA,2,1,53.7,54.9,1.1,Stable,-0.95,3.0992079778042344e-05,896.8,Mild,Stable_Mild
SC_RS29935,SCOt56,,6mA,1,1,51.6,50.3,-1.3,Stable,-1.66,1.4134853605370746e-10,83.0,Down,Stable_Down
SC_RS29940,SCOt57,,6mA,1,1,51.6,50.3,-1.3,Stable,-1.45,1.8233825624774636e-05,36.2,Down,Stable_Down
SC_RS30010,SCO5559,NAD(P)H-dependent glycerol-3-phosphate dehydrogenase,6mA,1,1,54.4,50.9,-3.5,Stable,-0.52,0.0038357802403042,402.5,Mild,Stable_Mild
SC_RS30010,SCO5559,NAD(P)H-dependent glycerol-3-phosphate dehydrogenase,4mC,1,1,66.0,50.3,-15.6,Decreased,-0.52,0.0038357802403042,402.5,Mild,Decreased_Mild
SC_RS30035,SCO5564,50S ribosomal protein L28,4mC,1,1,80.9,85.6,4.6,Stable,-1.95,1.9973072980864304e-16,3146.4,Down,Stable_Down
SC_RS30140,SCO5584,P-II family nitrogen regulator,6mA,1,0,52.1,0.0,-52.1,Lost,-0.58,0.0394908387721756,61.1,Mild,Lost_Mild
SC_RS30140,SCO5584,P-II family nitrogen regulator,4mC,1,1,79.7,87.3,7.6,Stable,-0.58,0.0394908387721756,61.1,Mild,Stable_Mild
SC_RS30175,SCO5591,30S ribosomal protein S16,6mA,1,1,80.3,74.1,-6.2,Stable,-2.22,5.288022964978577e-19,8819.4,Down,Stable_Down
SC_RS30270,,hypothetical protein,4mC,1,1,97.0,90.2,-6.8,Stable,1.79,5.580750277918252e-10,107.5,Up,Stable_Up
SC_RS30350,SCO5625,translation elongation factor Ts,6mA,1,1,59.1,62.3,3.2,Stable,-1.91,1.885889715721266e-16,6489.9,Down,Stable_Down
SC_RS30370,SCO5629,FxSxx-COOH system tetratricopeptide repeat protein,6mA,1,1,59.6,54.9,-4.7,Stable,2.65,5.695406080702799e-50,343.4,Up,Stable_Up
SC_RS30370,SCO5629,FxSxx-COOH system tetratricopeptide repeat protein,4mC,1,1,85.8,97.1,11.3,Increased,2.65,5.695406080702799e-50,343.4,Up,Increased_Up
SC_RS30415,SCO5639,TIR domain-containing protein,4mC,1,1,81.5,85.1,3.6,Stable,-1.37,0.0005329896831708129,26.3,Down,Stable_Down
SC_RS30440,SCO5645,23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN,6mA,3,1,59.8,62.9,3.1,Stable,-0.7,4.080414924566856e-05,1054.9,Mild,Stable_Mild
SC_RS30440,SCO5645,23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN,4mC,1,1,76.4,89.3,12.9,Increased,-0.7,4.080414924566856e-05,1054.9,Mild,Increased_Mild
SC_RS30720,SCO5701,ferritin-like domain-containing protein,4mC,1,1,59.8,70.5,10.7,Increased,-2.8,7.411519683179426e-25,155.0,Down,Increased_Down
SC_RS30775,SCO5712,ABC transporter ATP-binding protein,6mA,1,2,62.0,59.2,-2.9,Stable,-1.93,1.8014512383320656e-07,60.4,Down,Stable_Down
SC_RS30830,SCO5723,DUF397 domain-containing protein,4mC,1,1,60.2,63.8,3.6,Stable,1.43,7.047260698184702e-10,1063.7,Up,Stable_Up
SC_RS30940,SCOr16,,4mC,0,1,0.0,71.9,71.9,Gained,0.54,0.038544777473803,121.2,Mild,Gained_Mild
SC_RS31035,SCO5761,ATP-dependent helicase,6mA,1,1,60.2,69.9,9.8,Stable,-1.99,2.3949034296234791e-32,597.2,Down,Stable_Down
SC_RS31095,SCO5772,cupin domain-containing protein,6mA,1,2,65.3,67.0,1.8,Stable,2.79,1.7725797614258831e-31,336.1,Up,Stable_Up
SC_RS31180,SCO5788,class III extradiol dioxygenase subunit B-like domain-containing protein,6mA,0,1,0.0,54.8,54.8,Gained,-1.55,1.7829803288102556e-18,205.9,Down,Gained_Down
SC_RS31180,SCO5788,class III extradiol dioxygenase subunit B-like domain-containing protein,4mC,2,0,66.1,0.0,-66.1,Lost,-1.55,1.7829803288102556e-18,205.9,Down,Lost_Down
SC_RS31215,SCO5795,M1 family metallopeptidase,4mC,1,1,93.8,89.4,-4.4,Stable,-0.83,0.0217597375677239,63.0,Mild,Stable_Mild
SC_RS31225,SCO5797,trypsin-like serine peptidase,6mA,1,1,53.0,54.8,1.8,Stable,-1.15,1.4995294156813582e-05,964.2,Down,Stable_Down
SC_RS31225,SCO5797,trypsin-like serine peptidase,4mC,2,1,75.8,81.5,5.6,Stable,-1.15,1.4995294156813582e-05,964.2,Down,Stable_Down
SC_RS31240,SCO5800,IucA/IucC family protein,6mA,1,0,52.6,0.0,-52.6,Lost,3.32,9.431161752718452e-22,95.8,Up,Lost_Up
SC_RS31350,,DUF7455 domain-containing protein,4mC,1,1,63.3,69.3,6.0,Stable,1.59,1.3171644167212312e-12,7002.5,Up,Stable_Up
SC_RS31360,SCO5823,DUF1453 family protein,4mC,1,1,64.4,62.1,-2.3,Stable,-2.68,5.3355051834345284e-08,40.8,Down,Stable_Down
SC_RS31380,SCO5827,solute symporter family protein,6mA,0,1,0.0,54.1,54.1,Gained,6.75,1.1522480665657204e-173,1973.3,Up,Gained_Up
SC_RS31385,SCO5828,response regulator,6mA,1,0,50.1,0.0,-50.1,Lost,3.2,2.6639471115019306e-54,219.2,Up,Lost_Up
SC_RS31435,SCO5838,M16 family metallopeptidase,6mA,1,1,51.9,52.4,0.5,Stable,1.69,8.817239854128712e-13,1798.4,Up,Stable_Up
SC_RS31585,SCO5868,dUTP diphosphatase,4mC,1,1,92.4,85.2,-7.2,Stable,-0.6,0.0091797351232444,1078.7,Mild,Stable_Mild
SC_RS31730,SCO5897,aromatic ring-hydroxylating oxygenase subunit alpha,6mA,1,0,50.2,0.0,-50.2,Lost,2.6,3.1333684709340684e-22,915.0,Up,Lost_Up
SC_RS31730,SCO5897,aromatic ring-hydroxylating oxygenase subunit alpha,4mC,1,1,76.7,71.4,-5.2,Stable,2.6,3.1333684709340684e-22,915.0,Up,Stable_Up
SC_RS31830,,hypothetical protein,6mA,1,1,70.6,63.1,-7.6,Stable,1.16,1.0553276706726162e-06,134.1,Up,Stable_Up
SC_RS32020,SCO5955,hypothetical protein,6mA,1,1,72.0,58.8,-13.2,Decreased,0.53,0.0409522368609505,195.7,Mild,Decreased_Mild
SC_RS32020,SCO5955,hypothetical protein,4mC,1,1,63.6,55.0,-8.7,Stable,0.53,0.0409522368609505,195.7,Mild,Stable_Mild
SC_RS32025,SCO5956,TetR/AcrR family transcriptional regulator,6mA,1,1,72.0,58.8,-13.2,Decreased,-2.09,5.888344612414325e-11,64.3,Down,Decreased_Down
SC_RS32025,SCO5956,TetR/AcrR family transcriptional regulator,4mC,1,1,63.6,55.0,-8.7,Stable,-2.09,5.888344612414325e-11,64.3,Down,Stable_Down
SC_RS32040,SCO5959,cobalt ECF transporter T component CbiQ,6mA,1,0,50.2,0.0,-50.2,Lost,0.84,6.382393747622436e-06,199.5,Mild,Lost_Mild
SC_RS32050,SCO5961,energy-coupling factor ABC transporter permease,6mA,1,0,58.5,0.0,-58.5,Lost,2.45,1.4193234769467426e-31,455.2,Up,Lost_Up
SC_RS32070,SCO5965,DUF7144 family membrane protein,4mC,1,1,84.8,86.4,1.5,Stable,1.73,0.0043374997957965,19.6,Up,Stable_Up
SC_RS32080,SCO5967,cell division protein SepF,6mA,0,1,0.0,50.2,50.2,Gained,-1.12,2.8391209815064e-08,795.1,Down,Gained_Down
SC_RS32175,SCO5986,alpha/beta fold hydrolase,4mC,1,0,90.3,0.0,-90.3,Lost,0.68,0.0272542662915611,115.8,Mild,Lost_Mild
SC_RS32200,SCO5992,hypothetical protein,6mA,1,0,56.3,0.0,-56.3,Lost,-0.92,0.005454246270182,37.3,Mild,Lost_Mild
SC_RS32330,SCO6019,PLL family lectin,4mC,0,1,0.0,90.6,90.6,Gained,-3.66,7.280974464883806e-96,863.1,Down,Gained_Down
SC_RS32410,SCO6035,type III PLP-dependent enzyme,4mC,1,1,86.1,96.1,10.0,Increased,1.55,0.003708497371732,30.3,Up,Increased_Up
SC_RS32440,SCO6040,DUF4349 domain-containing protein,6mA,1,1,61.5,51.1,-10.4,Decreased,-1.19,1.1742619347402644e-05,63.3,Down,Decreased_Down
SC_RS32515,SCO6055,carbonic anhydrase,6mA,1,1,56.8,52.6,-4.2,Stable,-1.79,6.900175662744861e-06,35.1,Down,Stable_Down
SC_RS32530,SCO6058,pyrimidine reductase family protein,6mA,1,1,56.2,62.4,6.2,Stable,-0.55,0.0308798752714411,87.9,Mild,Stable_Mild
SC_RS32610,SCO6074,PDZ domain-containing protein,4mC,1,1,82.8,79.3,-3.4,Stable,0.64,0.00037625790252462894,175.4,Mild,Stable_Mild
SC_RS32715,SCO6095,ABC transporter ATP-binding protein,4mC,1,0,77.9,0.0,-77.9,Lost,3.42,6.50070134431276e-60,656.3,Up,Lost_Up
SC_RS32750,SCO6102,sulfite reductase SirA,4mC,1,1,71.0,69.1,-1.8,Stable,4.03,1.9473824738397577e-51,4154.0,Up,Stable_Up
SC_RS32765,SCO6104,hypothetical protein,6mA,1,1,52.8,55.7,2.9,Stable,2.08,1.003491474594457e-20,2988.7,Up,Stable_Up
SC_RS32835,SCO6118,AraC family transcriptional regulator,6mA,1,1,77.2,73.9,-3.3,Stable,0.75,0.0003877262689764185,113.9,Mild,Stable_Mild
SC_RS32875,SCO6125,membrane protein,6mA,1,0,55.9,0.0,-55.9,Lost,-0.5,0.0418366644998146,81.6,Mild,Lost_Mild
SC_RS32905,SCO6131,D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine endopeptidase,4mC,2,2,96.2,92.4,-3.7,Stable,1.12,3.844274650781643e-10,334.4,Up,Stable_Up
SC_RS32925,SCO6135,hypothetical protein,4mC,1,0,70.4,0.0,-70.4,Lost,-0.52,0.0431323134629244,65.6,Mild,Lost_Mild
SC_RS32975,SCO6145,PHP domain-containing protein,4mC,1,1,76.4,71.6,-4.8,Stable,6.59,3.4974171556685584e-250,2015.0,Up,Stable_Up
SC_RS33130,SCO6176,endonuclease/exonuclease/phosphatase family protein,6mA,1,2,61.8,54.3,-7.5,Stable,4.85,1.6651699627799866e-155,1213.6,Up,Stable_Up
SC_RS33140,SCO6178,polysaccharide deacetylase family protein,4mC,0,1,0.0,61.6,61.6,Gained,-2.4,1.52219437483848e-45,581.8,Down,Gained_Down
SC_RS33145,SCO6179,NAD-dependent epimerase/dehydratase family protein,6mA,1,1,68.0,70.1,2.2,Stable,-1.35,1.3615881107611377e-12,194.1,Down,Stable_Down
SC_RS33145,SCO6179,NAD-dependent epimerase/dehydratase family protein,4mC,0,1,0.0,61.6,61.6,Gained,-1.35,1.3615881107611377e-12,194.1,Down,Gained_Down
SC_RS33200,SCO6190,glycosyltransferase family 2 protein,6mA,0,1,0.0,54.2,54.2,Gained,-1.78,0.0015072145383255,23.0,Down,Gained_Down
SC_RS33235,SCO6197,hypothetical protein,4mC,1,1,95.6,88.0,-7.6,Stable,5.98,2.1161685946218087e-120,5111.4,Up,Stable_Up
SC_RS33295,SCO6209,2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase,6mA,1,0,52.9,0.0,-52.9,Lost,2.13,6.522533254155365e-07,35.8,Up,Lost_Up
SC_RS33670,SCO6284,acyl-CoA carboxylase subunit beta,6mA,1,1,52.4,64.4,12.0,Increased,7.36,1.3859434302175416e-132,2919.9,Up,Increased_Up
SC_RS33745,SCO6299,TetR/AcrR family transcriptional regulator,6mA,1,0,56.6,0.0,-56.6,Lost,-1.41,1.6258548905382441e-07,75.2,Down,Lost_Down
SC_RS33950,SCO6347,glycoside hydrolase family 35 protein,4mC,1,1,69.6,84.6,15.0,Increased,-2.83,4.6720904356078676e-08,46.1,Down,Increased_Down
SC_RS34165,SCO6390,PP2C family protein-serine/threonine phosphatase,6mA,0,1,0.0,51.3,51.3,Gained,0.56,0.0045966815301499,275.3,Mild,Gained_Mild
SC_RS34165,SCO6390,PP2C family protein-serine/threonine phosphatase,4mC,1,1,73.8,68.6,-5.2,Stable,0.56,0.0045966815301499,275.3,Mild,Stable_Mild
SC_RS34185,SCO6394,IS21-like element helper ATPase IstB,6mA,0,1,0.0,53.8,53.8,Gained,3.59,3.358000681262023e-86,450.7,Up,Gained_Up
SC_RS34185,SCO6394,IS21-like element helper ATPase IstB,4mC,1,1,56.6,58.9,2.3,Stable,3.59,3.358000681262023e-86,450.7,Up,Stable_Up
SC_RS34250,SCO6411,hydrolase,4mC,1,1,55.1,66.8,11.7,Increased,1.25,2.08447042458066e-09,119.1,Up,Increased_Up
SC_RS34265,SCO6414,nitrilase-related carbon-nitrogen hydrolase,6mA,1,1,54.1,50.3,-3.9,Stable,1.92,0.0002261883817148872,26.6,Up,Stable_Up
SC_RS34310,SCO6423,lipoate--protein ligase family protein,6mA,1,1,59.2,58.2,-1.0,Stable,2.93,1.244219217648366e-37,445.1,Up,Stable_Up
SC_RS34350,SCO6431,non-ribosomal peptide synthetase,6mA,1,1,59.2,63.8,4.6,Stable,3.83,3.1975551451346636e-26,219.1,Up,Stable_Up
SC_RS34370,SCO6435,cupin domain-containing protein,4mC,1,1,100.0,90.1,-9.9,Stable,1.96,7.412954841597536e-06,54.5,Up,Stable_Up
SC_RS34375,SCO6436,class I tRNA ligase family protein,6mA,1,1,59.3,51.8,-7.5,Stable,1.9,4.543961188315374e-09,92.1,Up,Stable_Up
SC_RS34380,SCO6437,ATP-grasp domain-containing protein,6mA,0,1,0.0,61.8,61.8,Gained,1.36,4.800348133099072e-05,83.3,Up,Gained_Up
SC_RS34510,SCO6463,LLM class flavin-dependent oxidoreductase,6mA,0,1,0.0,50.8,50.8,Gained,-0.77,0.0330249289426746,44.5,Mild,Gained_Mild
SC_RS34615,SCO6484,ATP-binding SpoIIE family protein phosphatase,4mC,1,1,100.0,96.3,-3.7,Stable,5.31,3.399876229929198e-111,1514.7,Up,Stable_Up
SC_RS34620,SCO6485,class I SAM-dependent methyltransferase,6mA,1,1,57.3,59.8,2.5,Stable,2.24,1.8634889265299576e-05,32.6,Up,Stable_Up
SC_RS34680,SCO6497,transketolase,6mA,1,0,51.0,0.0,-51.0,Lost,1.26,0.0017316209414323,50.7,Up,Lost_Up
SC_RS34795,SCO6520,RNA polymerase sigma factor SigF,6mA,2,1,53.0,53.2,0.2,Stable,-0.77,0.0004070925758670195,218.9,Mild,Stable_Mild
SC_RS34805,SCO6522,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,6mA,1,0,52.9,0.0,-52.9,Lost,2.23,2.6905775128360496e-17,124.7,Up,Lost_Up
SC_RS34805,SCO6522,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,4mC,1,1,94.1,89.2,-4.9,Stable,2.23,2.6905775128360496e-17,124.7,Up,Stable_Up
SC_RS34830,SCO6527,phage holin family protein,6mA,1,1,66.9,60.5,-6.4,Stable,-0.57,0.0130869703954408,377.6,Mild,Stable_Mild
