chrom,position,strand,mod_type,timepoint,n_reps,total_coverage,weighted_mod_freq,unweighted_mod_freq
NC_003888.3,2001324,-,4mC,T2,3,52,80.76923076923077,81.66666666666667
NC_003888.3,2005273,-,4mC,T2,3,51,90.19549019607844,88.25333333333333
NC_003888.3,2005277,-,6mA,T2,3,113,60.17814159292035,61.13666666666666
NC_003888.3,2005402,+,6mA,T2,3,76,56.57881578947368,55.25333333333333
NC_003888.3,2005471,+,6mA,T2,3,76,53.94881578947368,54.51333333333333
NC_003888.3,2005472,+,6mA,T2,3,81,53.087283950617284,54.723333333333336
NC_003888.3,2008110,+,4mC,T2,3,43,88.3760465116279,88.39
NC_003888.3,2010240,+,4mC,T2,3,85,98.82400000000001,98.04
NC_003888.3,2010246,-,6mA,T2,3,91,60.44087912087912,58.78
NC_003888.3,2014269,+,4mC,T2,3,42,85.71309523809524,85.78333333333335
NC_003888.3,2016683,+,4mC,T2,3,33,87.87818181818182,87.03666666666668
NC_003888.3,2017318,-,4mC,T2,3,39,53.84589743589743,49.10666666666666
NC_003888.3,2018888,-,4mC,T2,3,32,50.00125,46.85333333333333
NC_003888.3,2019769,+,4mC,T2,3,36,52.778333333333336,48.31333333333333
NC_003888.3,2020066,-,4mC,T2,3,58,96.55310344827586,96.03333333333335
NC_003888.3,2020725,-,4mC,T2,3,48,89.58166666666666,88.56333333333333
NC_003888.3,2021788,+,4mC,T2,3,63,76.1931746031746,76.60333333333334
NC_003888.3,2023718,-,6mA,T2,3,91,50.54989010989011,48.21333333333333
NC_003888.3,2027745,+,4mC,T2,3,42,95.23904761904762,95.14
NC_003888.3,2031984,+,4mC,T2,3,80,91.2525,91.93666666666667
NC_003888.3,2032645,-,4mC,T2,3,42,90.47952380952381,90.95333333333333
NC_003888.3,2036680,+,6mA,T2,3,94,56.386382978723404,56.84666666666667
NC_003888.3,2037299,-,4mC,T2,3,61,88.52491803278689,88.42999999999999
NC_003888.3,2039688,-,4mC,T2,3,82,92.68329268292683,92.45333333333333
NC_003888.3,2041783,-,4mC,T2,3,38,76.31526315789473,76.19
NC_003888.3,2041997,-,6mA,T2,3,96,52.08302083333333,50.81333333333333
NC_003888.3,2044445,+,6mA,T2,3,91,71.43032967032967,72.29333333333334
NC_003888.3,2047674,-,4mC,T2,3,36,61.11194444444445,60.910000000000004
NC_003888.3,2047814,-,4mC,T2,3,36,61.111111111111114,63.333333333333336
NC_003888.3,2051523,-,6mA,T2,3,104,54.805,53.846666666666664
NC_003888.3,2054745,-,6mA,T2,3,99,58.588989898989894,59.94333333333333
NC_003888.3,2054746,-,6mA,T2,3,79,69.6212658227848,69.71
NC_003888.3,2055487,-,4mC,T2,3,42,76.18928571428572,75.80000000000001
NC_003888.3,2056153,+,4mC,T2,3,58,89.65655172413793,89.41333333333334
NC_003888.3,2061630,+,4mC,T2,3,41,70.73243902439023,70.91000000000001
NC_003888.3,2063526,+,4mC,T2,3,63,92.06285714285714,92.85666666666667
NC_003888.3,2064966,-,4mC,T2,3,34,64.70705882352941,59.31666666666666
NC_003888.3,2066366,+,4mC,T2,3,51,54.90274509803921,54.38666666666666
NC_003888.3,2066633,+,4mC,T2,3,33,72.72606060606061,72.30666666666667
NC_003888.3,2070118,-,6mA,T2,3,85,61.176941176470585,60.25666666666667
NC_003888.3,2070119,-,6mA,T2,3,94,58.510106382978734,59.93333333333334
NC_003888.3,2071551,+,6mA,T2,3,107,51.40289719626169,51.370000000000005
NC_003888.3,2071861,-,6mA,T2,3,83,50.603012048192774,50.623333333333335
NC_003888.3,2074343,-,6mA,T2,3,101,52.475247524752476,53.199999999999996
NC_003888.3,2075856,-,4mC,T2,3,42,88.09666666666668,88.36000000000001
NC_003888.3,2076578,-,4mC,T2,3,64,95.31437500000001,96.43
NC_003888.3,2076585,-,6mA,T2,3,113,68.14070796460177,68.89999999999999
NC_003888.3,2077906,-,6mA,T2,3,132,53.78545454545455,52.64666666666667
NC_003888.3,2078096,-,4mC,T2,3,58,84.48206896551723,83.69666666666666
NC_003888.3,2078951,+,4mC,T2,3,55,78.18145454545454,79.14999999999999
NC_003888.3,2079588,-,4mC,T2,3,47,68.08574468085106,67.99333333333334
NC_003888.3,2088363,-,6mA,T2,3,109,61.46880733944953,62.1
NC_003888.3,2089244,-,4mC,T2,3,48,87.500625,87.43666666666667
NC_003888.3,2089485,-,6mA,T2,3,112,61.61089285714286,62.36333333333334
NC_003888.3,2094310,-,4mC,T2,3,43,62.787674418604645,65.92333333333333
NC_003888.3,2094314,-,6mA,T2,3,131,72.51931297709923,73.52333333333333
NC_003888.3,2101739,+,4mC,T2,3,46,56.52347826086957,58.52
NC_003888.3,2103449,+,4mC,T2,3,77,92.2074025974026,92.41000000000001
NC_003888.3,2103463,-,6mA,T2,3,86,58.14011627906977,58.74666666666667
NC_003888.3,2103652,+,6mA,T2,3,122,53.277786885245895,53.28333333333333
NC_003888.3,2104393,+,4mC,T2,3,51,96.07960784313724,96.16333333333334
NC_003888.3,2104477,-,4mC,T2,3,60,96.66733333333333,96.70666666666666
NC_003888.3,2109009,+,4mC,T2,3,52,59.61576923076923,60.873333333333335
NC_003888.3,2109249,+,4mC,T2,3,42,54.76214285714286,54.61333333333334
NC_003888.3,2109603,-,4mC,T2,3,47,91.48893617021275,91.19333333333333
NC_003888.3,2115734,+,4mC,T2,3,59,89.83101694915254,90.10333333333334
NC_003888.3,2120336,-,4mC,T2,3,32,84.3765625,83.04333333333334
NC_003888.3,2123459,-,4mC,T2,3,44,74.99863636363636,75.26333333333334
NC_003888.3,2123463,-,6mA,T2,3,113,52.209115044247795,52.56333333333333
NC_003888.3,2123565,+,6mA,T2,3,80,54.99825,54.54999999999999
NC_003888.3,2123768,-,6mA,T2,3,90,51.10944444444445,50.73
NC_003888.3,2126323,-,6mA,T2,3,102,50.978921568627456,51.23666666666666
NC_003888.3,2128931,+,4mC,T2,3,56,96.43035714285715,96.66000000000001
NC_003888.3,2132384,+,4mC,T2,3,59,89.83084745762712,90.39333333333333
NC_003888.3,2133135,-,4mC,T2,3,50,77.99900000000001,77.13666666666667
NC_003888.3,2135507,-,6mA,T2,3,74,56.760270270270276,56.49333333333334
NC_003888.3,2139443,-,6mA,T2,3,76,59.210921052631576,60.916666666666664
NC_003888.3,2139757,-,6mA,T2,3,86,61.62779069767441,61.879999999999995
NC_003888.3,2140077,+,4mC,T2,3,43,86.04790697674419,85.22000000000001
NC_003888.3,2140382,-,4mC,T2,3,31,58.06483870967742,60.48000000000001
NC_003888.3,2140386,-,6mA,T2,3,79,78.48101265822785,78.33333333333333
NC_003888.3,2141228,-,6mA,T2,3,101,91.08653465346535,91.19
NC_003888.3,2143377,-,4mC,T2,3,36,91.66555555555556,91.11
NC_003888.3,2143853,-,6mA,T2,3,123,64.22829268292683,64.70666666666666
NC_003888.3,2146411,-,4mC,T2,3,55,90.90599999999999,91.3
NC_003888.3,2147721,-,4mC,T2,3,56,80.35785714285714,80.41000000000001
NC_003888.3,2150144,+,4mC,T2,3,51,84.3135294117647,85.39666666666666
NC_003888.3,2152772,+,6mA,T2,3,115,61.74017391304348,61.54666666666666
NC_003888.3,2153661,-,4mC,T2,3,57,89.47438596491229,89.70666666666666
NC_003888.3,2158539,+,4mC,T2,3,50,70.0026,70.26
NC_003888.3,2162258,-,6mA,T2,3,95,52.63189473684211,52.59
NC_003888.3,2163461,+,4mC,T2,3,32,81.2503125,81.29666666666667
NC_003888.3,2164041,-,4mC,T2,3,57,91.2280701754386,90.83333333333333
NC_003888.3,2165068,-,4mC,T2,3,61,83.60524590163935,83.39666666666666
NC_003888.3,2165072,-,6mA,T2,3,108,62.96203703703704,62.79
NC_003888.3,2165688,-,6mA,T2,3,98,50.00102040816327,50.03333333333333
NC_003888.3,2169793,-,4mC,T2,3,49,97.95918367346938,97.91666666666667
NC_003888.3,2172495,+,4mC,T2,3,68,95.58941176470589,95.95333333333333
NC_003888.3,2173524,-,6mA,T2,3,102,54.902058823529416,54.72
NC_003888.3,2176818,+,6mA,T2,3,107,73.8303738317757,74.23666666666666
NC_003888.3,2178121,-,4mC,T2,3,37,81.07864864864864,80.22666666666667
NC_003888.3,2178642,+,4mC,T2,3,56,71.42928571428573,72.54333333333334
NC_003888.3,2179900,+,6mA,T2,3,85,67.05835294117647,65.58666666666666
NC_003888.3,2182900,+,6mA,T2,3,97,51.544536082474224,51.32333333333333
NC_003888.3,2185169,-,6mA,T2,3,85,50.588823529411755,50.00666666666666
NC_003888.3,2187345,-,4mC,T2,3,66,93.9378787878788,93.76666666666667
NC_003888.3,2188199,-,4mC,T2,3,45,75.55533333333332,75.16000000000001
NC_003888.3,2191935,-,6mA,T2,3,85,68.234,67.95333333333333
NC_003888.3,2191975,-,4mC,T2,3,46,80.43630434782608,81.15
NC_003888.3,2196102,+,4mC,T2,3,56,92.85303571428572,93.02333333333333
NC_003888.3,2202774,-,4mC,T2,3,48,85.4175,85.55666666666667
NC_003888.3,2204590,+,6mA,T2,3,90,74.443,72.74
NC_003888.3,2210386,+,4mC,T2,3,32,78.12375,79.44333333333333
NC_003888.3,2210442,-,6mA,T2,3,113,51.32814159292035,50.67333333333334
NC_003888.3,2211642,-,4mC,T2,3,58,93.10448275862068,93.22000000000001
NC_003888.3,2211697,-,4mC,T2,2,32,71.874375,71.96000000000001
NC_003888.3,2212029,-,4mC,T2,3,41,92.68,92.58999999999999
NC_003888.3,2213236,-,4mC,T2,3,37,56.75810810810811,58.18333333333334
NC_003888.3,2218444,+,4mC,T2,3,72,80.5573611111111,79.73
NC_003888.3,2222677,+,4mC,T2,3,53,88.67886792452829,88.72000000000001
NC_003888.3,2227901,+,4mC,T2,3,44,100.0,100.0
NC_003888.3,2229753,-,4mC,T2,3,38,65.79289473684211,65.66000000000001
NC_003888.3,2229757,-,6mA,T2,3,108,54.63037037037037,55.673333333333325
NC_003888.3,2231815,+,4mC,T2,2,48,72.91333333333334,76.56
NC_003888.3,2232835,-,4mC,T2,3,34,58.82235294117647,58.60666666666666
NC_003888.3,2236130,-,4mC,T2,3,39,82.04948717948719,79.26333333333334
NC_003888.3,2236993,+,6mA,T2,3,115,51.303043478260875,51.35
NC_003888.3,2237578,-,6mA,T2,3,119,51.26084033613445,50.61666666666667
NC_003888.3,2238525,-,4mC,T2,3,37,64.86594594594594,65.38
NC_003888.3,2240356,-,6mA,T2,3,113,61.06256637168141,60.95333333333334
NC_003888.3,2241019,+,4mC,T2,3,73,93.1495890410959,92.95333333333333
NC_003888.3,2245255,-,6mA,T2,3,95,60.00126315789475,59.49666666666667
NC_003888.3,2246196,-,4mC,T2,3,66,98.48484848484848,98.33333333333333
NC_003888.3,2246871,-,6mA,T2,3,86,51.163604651162785,50.27
NC_003888.3,2248740,-,4mC,T2,3,56,87.5,87.91666666666667
NC_003888.3,2250887,-,4mC,T2,3,44,79.54727272727273,80.48
NC_003888.3,2252895,-,6mA,T2,3,87,54.021149425287355,54.373333333333335
NC_003888.3,2255844,+,4mC,T2,3,31,100.0,100.0
NC_003888.3,2256164,-,6mA,T2,3,91,57.14164835164836,56.56333333333333
NC_003888.3,2262284,-,6mA,T2,3,102,54.90480392156863,54.846666666666664
NC_003888.3,2268734,+,4mC,T2,3,64,74.9975,75.25
NC_003888.3,2269066,-,4mC,T2,3,55,98.18036363636364,98.14666666666666
NC_003888.3,2269438,+,4mC,T2,3,48,81.24875,81.48
NC_003888.3,2269967,-,4mC,T2,3,65,93.84615384615384,93.66666666666667
NC_003888.3,2270080,+,4mC,T2,3,56,85.71392857142857,86.50333333333333
NC_003888.3,2271016,+,4mC,T2,3,47,72.34148936170213,73.41333333333334
NC_003888.3,2274046,+,4mC,T2,3,33,66.66878787878787,66.54333333333334
NC_003888.3,2274531,-,4mC,T2,3,88,97.72613636363639,98.55
NC_003888.3,2274821,+,4mC,T2,3,63,92.06666666666666,92.06666666666666
NC_003888.3,2275208,+,4mC,T2,3,74,93.23986486486487,93.37666666666667
NC_003888.3,2275487,+,4mC,T2,3,96,96.87541666666665,96.83333333333333
NC_003888.3,2276520,+,6mA,T2,3,106,58.492547169811324,59.31666666666666
NC_003888.3,2277664,-,6mA,T2,3,76,53.9478947368421,53.946666666666665
NC_003888.3,2279207,-,6mA,T2,3,82,53.66,53.21
NC_003888.3,2279427,+,4mC,T2,3,86,96.5146511627907,96.76666666666667
NC_003888.3,2282416,-,4mC,T2,3,38,52.631052631578946,53.080000000000005
NC_003888.3,2285061,+,4mC,T2,3,36,86.11,87.40666666666665
NC_003888.3,2285548,-,6mA,T2,3,105,56.19209523809524,55.14333333333334
NC_003888.3,2293420,+,6mA,T2,3,94,59.576808510638294,59.126666666666665
NC_003888.3,2294401,+,4mC,T2,3,59,98.30423728813561,98.55
NC_003888.3,2300507,-,4mC,T2,3,46,91.30586956521738,91.30666666666667
NC_003888.3,2303994,+,4mC,T2,3,42,59.52309523809523,59.193333333333335
NC_003888.3,2304887,-,4mC,T2,3,41,78.0490243902439,76.71999999999998
NC_003888.3,2307058,-,6mA,T2,3,95,72.63031578947368,72.77666666666666
NC_003888.3,2307759,-,4mC,T2,3,42,92.85809523809523,93.45333333333333
NC_003888.3,2307801,-,4mC,T2,3,55,90.90527272727273,91.37666666666667
NC_003888.3,2309036,-,4mC,T2,3,53,86.79113207547171,84.39333333333333
NC_003888.3,2309573,-,4mC,T2,3,46,78.26304347826087,78.65333333333335
NC_003888.3,2311303,-,4mC,T2,3,93,87.09774193548387,85.88
NC_003888.3,2314774,-,6mA,T2,3,133,53.38398496240602,52.93666666666667
NC_003888.3,2315380,-,4mC,T2,3,81,86.42296296296297,84.84666666666668
NC_003888.3,2315384,-,6mA,T2,3,144,69.44701388888888,68.93666666666667
NC_003888.3,2315797,-,4mC,T2,3,79,89.87430379746836,90.08999999999999
NC_003888.3,2315801,-,6mA,T2,3,145,60.001931034482766,60.25666666666666
NC_003888.3,2316074,+,4mC,T2,3,51,86.27274509803921,84.26333333333334
NC_003888.3,2318181,+,4mC,T2,3,63,77.77873015873016,77.47666666666667
NC_003888.3,2318937,-,4mC,T2,3,34,73.52794117647058,71.22333333333334
NC_003888.3,2319043,-,4mC,T2,3,42,69.04690476190477,67.89666666666666
NC_003888.3,2320806,-,6mA,T2,3,95,63.159473684210525,62.913333333333334
NC_003888.3,2320893,-,6mA,T2,3,95,51.574947368421064,51.70666666666667
NC_003888.3,2323599,-,6mA,T2,3,81,51.85172839506173,52.35333333333333
NC_003888.3,2327737,-,4mC,T2,3,37,72.97189189189189,69.39
NC_003888.3,2329793,-,4mC,T2,3,49,100.0,100.0
NC_003888.3,2331157,-,4mC,T2,3,37,62.160000000000004,59.53333333333334
NC_003888.3,2333405,-,6mA,T2,3,99,63.63959595959596,63.75333333333333
NC_003888.3,2333803,-,4mC,T2,3,39,92.30666666666667,88.25333333333333
NC_003888.3,2334011,+,4mC,T2,3,44,90.91090909090909,91.17
NC_003888.3,2334012,-,4mC,T2,3,33,93.9409090909091,95.00999999999999
NC_003888.3,2334718,-,6mA,T2,3,71,54.927887323943665,54.54666666666666
NC_003888.3,2336353,-,6mA,T2,3,74,52.704324324324325,53.35666666666666
NC_003888.3,2338474,-,6mA,T2,3,94,63.83234042553191,63.85666666666666
NC_003888.3,2339428,-,6mA,T2,3,81,55.555185185185174,56.666666666666664
NC_003888.3,2339669,-,6mA,T2,3,94,78.7231914893617,78.82333333333334
NC_003888.3,2339738,+,6mA,T2,3,93,52.68860215053764,53.1
NC_003888.3,2339771,+,6mA,T2,3,97,56.702371134020616,55.55666666666667
NC_003888.3,2339894,+,6mA,T2,3,90,52.22344444444445,52.35333333333333
NC_003888.3,2340861,+,6mA,T2,3,88,62.502159090909096,61.800000000000004
NC_003888.3,2340865,+,4mC,T2,3,35,60.001428571428576,59.85
NC_003888.3,2342068,+,4mC,T2,3,35,85.71314285714284,85.84333333333332
NC_003888.3,2342799,+,4mC,T2,3,45,66.66755555555555,67.62
NC_003888.3,2343352,-,4mC,T2,3,56,87.50285714285714,87.56666666666666
NC_003888.3,2343992,-,6mA,T2,3,91,56.040439560439566,55.626666666666665
NC_003888.3,2344105,-,6mA,T2,3,97,73.19360824742269,73.27333333333334
NC_003888.3,2344597,+,4mC,T2,3,50,96.00119999999998,96.16333333333334
NC_003888.3,2345704,+,4mC,T2,3,31,83.87096774193549,82.5
NC_003888.3,2346415,-,6mA,T2,3,108,50.00277777777778,50.54666666666666
NC_003888.3,2347213,+,4mC,T2,3,45,86.66577777777778,86.13333333333333
NC_003888.3,2348640,-,4mC,T2,3,32,71.874375,76.58666666666666
NC_003888.3,2350889,-,4mC,T2,3,44,95.45636363636363,94.84333333333335
NC_003888.3,2352583,-,6mA,T2,3,85,68.23764705882353,68.27
NC_003888.3,2354773,+,4mC,T2,3,49,95.91795918367346,95.21333333333332
NC_003888.3,2354792,-,4mC,T2,3,43,65.11999999999999,65.00666666666666
NC_003888.3,2354861,-,6mA,T2,3,82,59.755365853658546,59.24666666666667
NC_003888.3,2355371,+,4mC,T2,3,45,77.77755555555555,78.39
NC_003888.3,2356708,+,4mC,T2,3,36,69.445,67.59333333333333
NC_003888.3,2358186,-,6mA,T2,3,102,59.80205882352941,60.10999999999999
NC_003888.3,2361985,+,4mC,T2,3,75,94.66306666666667,94.73000000000002
NC_003888.3,2362188,+,6mA,T2,3,138,66.66579710144929,66.42333333333333
NC_003888.3,2362192,+,4mC,T2,3,53,88.68075471698113,88.49333333333334
NC_003888.3,2362503,-,4mC,T2,3,34,64.70411764705882,58.96666666666667
NC_003888.3,2365873,-,4mC,T2,3,50,86.00059999999999,86.02999999999999
NC_003888.3,2369677,-,6mA,T2,3,104,65.38490384615385,65.52999999999999
NC_003888.3,2373228,-,4mC,T2,3,39,82.0525641025641,84.13666666666667
NC_003888.3,2373952,+,6mA,T2,3,108,61.10935185185185,62.48666666666667
NC_003888.3,2378798,-,6mA,T2,3,100,50.0026,50.663333333333334
NC_003888.3,2382111,-,6mA,T2,3,99,50.50151515151515,47.279999999999994
NC_003888.3,2383583,-,6mA,T2,3,75,68.0008,67.57333333333334
NC_003888.3,2389907,-,4mC,T2,3,36,77.77583333333334,78.14666666666666
NC_003888.3,2390760,-,4mC,T2,3,33,66.66939393939394,66.98666666666668
NC_003888.3,2390763,-,6mA,T2,3,83,61.444216867469876,61.5
NC_003888.3,2390764,-,6mA,T2,3,92,63.04641304347827,63.47666666666667
NC_003888.3,2391951,-,4mC,T2,3,35,82.86057142857142,81.2
NC_003888.3,2395652,-,4mC,T2,3,76,92.10657894736842,93.03333333333335
NC_003888.3,2397814,-,6mA,T2,3,116,52.58965517241379,53.1
NC_003888.3,2400282,+,4mC,T2,3,86,93.02453488372093,93.30666666666667
NC_003888.3,2400994,+,4mC,T2,3,44,77.27295454545455,78.86
NC_003888.3,2402671,+,6mA,T2,3,136,58.82308823529412,58.36333333333334
NC_003888.3,2404283,-,4mC,T2,3,31,54.83516129032258,51.56333333333333
NC_003888.3,2404847,-,4mC,T2,3,56,92.85410714285715,93.38333333333333
NC_003888.3,2405964,+,4mC,T2,3,44,77.27477272727273,77.45
NC_003888.3,2410836,+,6mA,T2,3,127,73.22771653543307,72.17333333333333
NC_003888.3,2410840,+,4mC,T2,3,31,67.7432258064516,67.04666666666667
NC_003888.3,2411415,+,6mA,T2,3,125,51.997840000000004,50.35666666666666
NC_003888.3,2411419,+,4mC,T2,3,54,85.18703703703704,86.45333333333333
NC_003888.3,2413467,+,4mC,T2,3,53,88.6811320754717,89.0
NC_003888.3,2414179,+,6mA,T2,3,113,54.867610619469026,54.70333333333334
NC_003888.3,2415713,+,4mC,T2,3,49,73.46755102040817,75.96333333333332
NC_003888.3,2419197,+,4mC,T2,3,47,65.95744680851064,65.12666666666667
NC_003888.3,2419229,+,4mC,T2,3,64,73.43687499999999,74.30999999999999
NC_003888.3,2419236,+,6mA,T2,3,131,58.77603053435114,58.66
NC_003888.3,2420888,-,6mA,T2,3,112,71.42758928571429,71.29333333333334
NC_003888.3,2421683,+,4mC,T2,3,93,97.8478494623656,97.89666666666666
NC_003888.3,2422064,-,4mC,T2,3,44,56.82090909090909,56.419999999999995
NC_003888.3,2423337,+,4mC,T2,3,66,57.57424242424243,57.49333333333334
NC_003888.3,2424328,-,6mA,T2,3,126,50.00158730158731,50.410000000000004
NC_003888.3,2428871,-,6mA,T2,3,103,73.78582524271845,74.24666666666667
NC_003888.3,2429252,-,6mA,T2,3,93,51.61311827956989,52.04333333333333
NC_003888.3,2429258,-,6mA,T2,3,90,54.446333333333335,53.00333333333333
NC_003888.3,2431761,-,4mC,T2,3,52,74.99807692307692,74.28666666666668
NC_003888.3,2432011,+,4mC,T2,3,81,98.76592592592593,98.81
NC_003888.3,2433109,+,6mA,T2,3,108,63.88805555555555,64.52333333333333
NC_003888.3,2433113,+,4mC,T2,3,39,82.05153846153847,81.66666666666667
NC_003888.3,2434240,-,4mC,T2,3,83,93.97409638554217,94.11
NC_003888.3,2435429,+,6mA,T2,3,110,64.54254545454546,64.58666666666666
NC_003888.3,2435433,+,4mC,T2,3,62,80.64354838709677,80.64333333333333
NC_003888.3,2436275,+,4mC,T2,3,42,71.42571428571429,71.29333333333334
NC_003888.3,2439165,-,6mA,T2,3,76,53.949999999999996,53.526666666666664
NC_003888.3,2441021,-,6mA,T2,3,88,59.092159090909085,59.953333333333326
NC_003888.3,2443416,-,6mA,T2,3,95,57.896421052631574,58.373333333333335
NC_003888.3,2444862,+,6mA,T2,3,112,61.60794642857143,61.69
NC_003888.3,2444866,+,4mC,T2,3,41,92.68414634146342,93.47333333333334
NC_003888.3,2446671,+,4mC,T2,3,42,64.28666666666666,64.28666666666668
NC_003888.3,2446820,-,4mC,T2,3,32,56.25,58.74666666666667
NC_003888.3,2453049,+,4mC,T2,3,30,60.0,59.35999999999999
NC_003888.3,2454367,-,6mA,T2,3,131,51.14625954198474,51.03333333333333
NC_003888.3,2454759,-,4mC,T2,3,62,91.93225806451613,92.11666666666667
NC_003888.3,2458087,+,4mC,T2,3,51,72.54803921568627,71.09333333333332
NC_003888.3,2458991,+,6mA,T2,3,121,53.719834710743804,54.26
NC_003888.3,2463377,-,4mC,T2,3,43,79.06883720930232,79.04666666666667
NC_003888.3,2469372,-,4mC,T2,3,50,79.99959999999999,79.72333333333334
NC_003888.3,2470828,-,4mC,T2,3,40,70.001,67.85666666666667
NC_003888.3,2472314,-,6mA,T2,3,85,56.469411764705875,56.02333333333333
NC_003888.3,2473733,-,4mC,T2,3,51,88.23686274509804,87.83666666666666
NC_003888.3,2474379,+,4mC,T2,3,57,94.73824561403508,95.21666666666665
NC_003888.3,2474511,+,4mC,T2,3,39,84.6125641025641,85.18666666666667
NC_003888.3,2474766,+,4mC,T2,3,37,94.59162162162161,93.38333333333333
NC_003888.3,2478199,-,4mC,T2,3,40,77.501,78.47333333333334
NC_003888.3,2484550,+,6mA,T2,3,99,56.56343434343434,56.36666666666667
NC_003888.3,2484552,+,6mA,T2,3,105,52.379428571428576,51.62
NC_003888.3,2484553,+,6mA,T2,3,92,59.783152173913045,59.29333333333333
NC_003888.3,2484964,+,6mA,T2,3,110,57.27318181818181,56.99333333333333
NC_003888.3,2486595,+,4mC,T2,3,41,68.2909756097561,65.14999999999999
NC_003888.3,2487831,+,6mA,T2,3,103,51.45776699029126,51.43
NC_003888.3,2488220,-,4mC,T2,3,63,92.06333333333333,92.06333333333333
NC_003888.3,2488224,-,6mA,T2,3,120,57.499500000000005,57.01
NC_003888.3,2490818,+,4mC,T2,3,43,79.06976744186046,78.75
NC_003888.3,2493805,+,6mA,T2,3,85,56.47458823529412,56.26666666666667
NC_003888.3,2494301,+,6mA,T2,3,76,56.57552631578947,56.49333333333333
NC_003888.3,2494983,+,4mC,T2,3,52,92.30884615384615,91.54
NC_003888.3,2495262,+,4mC,T2,3,39,92.30923076923077,91.98
NC_003888.3,2495871,+,4mC,T2,3,38,68.42105263157895,67.5
NC_003888.3,2496334,-,6mA,T2,3,113,56.63300884955753,57.09666666666667
NC_003888.3,2496513,+,4mC,T2,3,32,68.750625,66.35333333333334
NC_003888.3,2496849,-,6mA,T2,3,106,51.88603773584906,53.14333333333334
NC_003888.3,2504522,+,6mA,T2,3,93,55.91322580645161,57.06999999999999
NC_003888.3,2504544,+,4mC,T2,3,45,55.55444444444444,55.93666666666667
NC_003888.3,2505092,-,6mA,T2,3,124,55.645967741935486,55.919999999999995
NC_003888.3,2505119,-,6mA,T2,3,128,85.1571875,85.11333333333334
NC_003888.3,2507899,-,6mA,T2,3,98,55.10285714285714,54.56
NC_003888.3,2510598,-,6mA,T2,3,106,50.94150943396227,51.18666666666667
NC_003888.3,2515398,-,4mC,T2,3,61,93.4422950819672,93.7
NC_003888.3,2516233,-,6mA,T2,3,117,52.13410256410257,51.88666666666666
NC_003888.3,2517065,+,4mC,T2,3,53,64.15245283018868,61.5
NC_003888.3,2521348,-,6mA,T2,3,97,53.60773195876288,52.416666666666664
NC_003888.3,2521672,+,4mC,T2,3,30,63.333333333333336,62.89333333333334
NC_003888.3,2524680,+,6mA,T2,3,107,57.00981308411215,57.41
NC_003888.3,2527745,-,4mC,T2,3,83,90.36180722891567,90.04666666666667
NC_003888.3,2529549,-,6mA,T2,3,117,52.99367521367522,52.153333333333336
NC_003888.3,2529756,-,4mC,T2,3,67,89.55462686567164,89.65333333333335
NC_003888.3,2529760,-,6mA,T2,3,136,58.82183823529411,59.07666666666666
NC_003888.3,2531274,-,6mA,T2,3,115,60.869130434782605,61.10666666666666
NC_003888.3,2543279,-,4mC,T2,3,39,74.36,76.83999999999999
NC_003888.3,2543375,-,4mC,T2,3,57,87.72,88.33
NC_003888.3,2543552,-,4mC,T2,3,78,91.02666666666667,90.95333333333333
NC_003888.3,2543594,-,4mC,T2,3,70,82.85942857142857,83.53333333333335
NC_003888.3,2544301,+,4mC,T2,3,73,80.81972602739727,80.37333333333333
NC_003888.3,2544743,+,4mC,T2,3,51,54.90196078431372,56.03666666666667
NC_003888.3,2545825,+,6mA,T2,3,143,52.44916083916084,53.42333333333334
NC_003888.3,2546354,+,4mC,T2,3,61,85.24737704918033,84.44333333333333
NC_003888.3,2547347,+,4mC,T2,3,46,76.08630434782609,79.05
NC_003888.3,2547502,-,6mA,T2,3,84,52.38214285714286,52.29999999999999
NC_003888.3,2547509,-,6mA,T2,3,104,50.95961538461539,51.0
NC_003888.3,2547514,-,6mA,T2,3,99,53.53656565656566,54.029999999999994
NC_003888.3,2549206,+,6mA,T2,3,110,51.82036363636364,54.09333333333333
NC_003888.3,2555100,+,6mA,T2,3,118,56.78025423728813,57.97666666666667
NC_003888.3,2557822,+,4mC,T2,3,52,59.61403846153847,58.953333333333326
NC_003888.3,2558069,+,4mC,T2,3,41,70.73170731707317,69.58333333333333
NC_003888.3,2558083,+,6mA,T2,3,134,51.49589552238807,52.083333333333336
NC_003888.3,2559888,+,6mA,T2,3,115,63.479913043478255,63.72
NC_003888.3,2559892,+,4mC,T2,3,41,85.36365853658536,85.55333333333333
NC_003888.3,2559929,+,4mC,T2,3,48,56.248124999999995,57.65
NC_003888.3,2560675,-,4mC,T2,3,48,70.834375,70.09333333333333
NC_003888.3,2563108,-,6mA,T2,3,108,54.62888888888889,54.919999999999995
NC_003888.3,2571894,+,4mC,T2,3,35,60.001428571428576,59.85
NC_003888.3,2576752,+,4mC,T2,3,32,59.3753125,57.99666666666667
NC_003888.3,2580460,+,4mC,T2,3,47,87.23553191489361,89.28000000000002
NC_003888.3,2581243,+,4mC,T2,3,34,70.58823529411765,69.23666666666666
NC_003888.3,2582224,-,4mC,T2,3,60,85.00066666666666,84.84666666666665
NC_003888.3,2582520,+,6mA,T2,3,98,55.10020408163265,54.25
NC_003888.3,2582825,-,6mA,T2,3,104,50.957884615384614,51.43000000000001
