chrom,position,strand,mod_type,timepoint,n_reps,total_coverage,weighted_mod_freq,unweighted_mod_freq
NC_003888.3,6812698,+,6mA,T2,3,136,69.95,69.95
NC_003888.3,6812702,+,4mC,T2,3,61,55.36,55.36
NC_003888.3,6813688,-,6mA,T2,3,110,57.98,57.98
NC_003888.3,6813878,+,6mA,T2,3,121,75.76,75.76
NC_003888.3,6816125,+,4mC,T2,3,77,96.17,96.17
NC_003888.3,6818985,-,4mC,T2,3,41,81.55,81.55
NC_003888.3,6820721,+,4mC,T2,3,38,82.62,82.62
NC_003888.3,6821829,-,4mC,T2,3,32,74.9,74.9
NC_003888.3,6827025,+,6mA,T2,3,79,57.88,57.88
NC_003888.3,6832902,-,4mC,T2,3,40,92.46,92.46
NC_003888.3,6832923,-,4mC,T2,3,56,97.92,97.92
NC_003888.3,6833700,+,6mA,T2,3,107,50.18,50.18
NC_003888.3,6833704,+,4mC,T2,3,40,66.49,66.49
NC_003888.3,6835175,-,4mC,T2,3,43,75.29,75.29
NC_003888.3,6835504,+,4mC,T2,3,41,69.54,69.54
NC_003888.3,6838567,+,6mA,T2,3,75,65.96,65.96
NC_003888.3,6840447,+,4mC,T2,3,35,76.33,76.33
NC_003888.3,6841170,-,4mC,T2,3,33,81.67,81.67
NC_003888.3,6842192,+,6mA,T2,3,76,52.77,52.77
NC_003888.3,6848334,+,6mA,T2,3,82,53.88,53.88
NC_003888.3,6854894,-,4mC,T2,3,31,77.46,77.46
NC_003888.3,6855266,+,4mC,T2,3,39,79.82,79.82
NC_003888.3,6857837,-,4mC,T2,3,36,58.39,58.39
NC_003888.3,6857841,-,6mA,T2,3,139,51.91,51.91
NC_003888.3,6858277,+,4mC,T2,3,59,86.09,86.09
NC_003888.3,6862642,+,4mC,T2,3,43,74.58,74.58
NC_003888.3,6870740,-,4mC,T2,3,33,96.97,96.97
NC_003888.3,6873051,-,4mC,T2,3,34,77.14,77.14
NC_003888.3,6873495,+,4mC,T2,3,41,91.72,91.72
NC_003888.3,6874067,-,4mC,T2,3,31,62.63,62.63
NC_003888.3,6874320,+,4mC,T2,3,56,91.57,91.57
NC_003888.3,6879358,+,4mC,T2,3,40,77.08,77.08
NC_003888.3,6879641,+,6mA,T2,3,111,60.46,60.46
NC_003888.3,6879645,+,4mC,T2,3,54,88.8,88.8
NC_003888.3,6883567,+,6mA,T2,3,84,50.14,50.14
NC_003888.3,6886810,-,4mC,T2,3,53,89.11,89.11
NC_003888.3,6887133,+,6mA,T2,3,71,52.16,52.16
NC_003888.3,6888880,-,6mA,T2,3,92,54.45,54.45
NC_003888.3,6895937,+,6mA,T2,3,111,53.84,53.84
NC_003888.3,6897752,-,6mA,T2,3,118,59.09,59.09
NC_003888.3,6899442,-,4mC,T2,3,59,89.42,89.42
NC_003888.3,6899899,+,6mA,T2,3,83,50.0,50.0
NC_003888.3,6903213,+,6mA,T2,3,88,57.74,57.74
NC_003888.3,6904461,+,4mC,T2,3,45,75.63,75.63
NC_003888.3,6907093,-,4mC,T2,3,39,89.94,89.94
NC_003888.3,6907097,-,6mA,T2,3,98,66.84,66.84
NC_003888.3,6910043,-,4mC,T2,3,42,89.66,89.66
NC_003888.3,6913255,+,6mA,T2,3,87,50.42,50.42
NC_003888.3,6913459,+,4mC,T2,3,38,88.89,88.89
NC_003888.3,6914530,-,6mA,T2,3,78,55.04,55.04
NC_003888.3,6915212,-,4mC,T2,3,46,87.54,87.54
NC_003888.3,6917680,+,4mC,T2,3,50,68.22,68.22
NC_003888.3,6919169,+,4mC,T2,3,45,94.87,94.87
NC_003888.3,6920240,-,6mA,T2,3,93,58.25,58.25
NC_003888.3,6924937,-,6mA,T2,3,92,66.62,66.62
NC_003888.3,6927603,+,4mC,T2,3,43,88.61,88.61
NC_003888.3,6930690,-,4mC,T2,3,65,92.56,92.56
NC_003888.3,6934865,+,4mC,T2,3,34,70.74,70.74
NC_003888.3,6936536,+,6mA,T2,3,82,52.73,52.73
NC_003888.3,6938980,+,6mA,T2,3,80,56.35,56.35
NC_003888.3,6938981,+,6mA,T2,3,83,54.05,54.05
NC_003888.3,6940097,+,4mC,T2,3,61,86.33,86.33
NC_003888.3,6941575,+,6mA,T2,3,103,70.66,70.66
NC_003888.3,6941576,+,6mA,T2,3,110,64.08,64.08
NC_003888.3,6941579,+,4mC,T2,3,52,94.21,94.21
NC_003888.3,6943529,-,6mA,T2,3,95,64.36,64.36
NC_003888.3,6949620,+,6mA,T2,3,78,66.23,66.23
NC_003888.3,6957138,-,4mC,T2,3,50,89.26,89.26
NC_003888.3,6957194,+,6mA,T2,3,89,52.78,52.78
NC_003888.3,6957413,+,4mC,T2,3,35,94.12,94.12
NC_003888.3,6965958,-,4mC,T2,3,41,95.92,95.92
NC_003888.3,6965962,-,6mA,T2,3,96,51.39,51.39
NC_003888.3,6968874,-,4mC,T2,3,55,85.58,85.58
NC_003888.3,6971205,+,6mA,T2,3,80,57.17,57.17
NC_003888.3,6971541,+,6mA,T2,3,97,61.68,61.68
NC_003888.3,6989789,+,6mA,T2,3,114,52.01,52.01
NC_003888.3,6990121,+,4mC,T2,3,40,92.2,92.2
NC_003888.3,6990122,-,4mC,T2,3,46,87.67,87.67
NC_003888.3,6993083,-,4mC,T2,3,52,89.55,89.55
NC_003888.3,6993087,-,6mA,T2,3,95,60.14,60.14
NC_003888.3,6994093,-,6mA,T2,3,92,61.91,61.91
NC_003888.3,6998123,+,6mA,T2,3,125,56.88,56.88
NC_003888.3,7004904,+,4mC,T2,3,43,84.63,84.63
NC_003888.3,7006053,-,6mA,T2,3,86,68.15,68.15
NC_003888.3,7008122,-,6mA,T2,3,74,55.72,55.72
NC_003888.3,7011225,+,4mC,T2,3,30,90.91,90.91
NC_003888.3,7013682,-,6mA,T2,3,81,51.78,51.78
NC_003888.3,7014680,-,4mC,T2,3,41,92.79,92.79
NC_003888.3,7021009,+,4mC,T2,3,35,82.9,82.9
NC_003888.3,7024849,-,4mC,T2,3,51,89.29,89.29
NC_003888.3,7025921,-,4mC,T2,3,39,82.72,82.72
NC_003888.3,7026075,-,6mA,T2,3,111,66.86,66.86
NC_003888.3,7026751,-,6mA,T2,3,79,52.94,52.94
NC_003888.3,7027114,+,6mA,T2,3,91,50.13,50.13
NC_003888.3,7027248,-,6mA,T2,3,93,63.56,63.56
NC_003888.3,7030902,+,6mA,T2,3,86,68.44,68.44
NC_003888.3,7031065,-,4mC,T2,3,40,80.95,80.95
NC_003888.3,7035262,-,4mC,T2,3,79,64.78,64.78
NC_003888.3,7036521,+,4mC,T2,3,75,64.18,64.18
NC_003888.3,7036618,-,4mC,T2,3,96,90.72,90.72
NC_003888.3,7039489,-,4mC,T2,3,78,59.61,59.61
NC_003888.3,7039493,-,6mA,T2,3,128,58.41,58.41
NC_003888.3,7039604,-,4mC,T2,3,69,75.26,75.26
NC_003888.3,7043492,+,4mC,T2,3,46,85.86,85.86
NC_003888.3,7046215,+,4mC,T2,3,61,73.29,73.29
NC_003888.3,7048730,-,4mC,T2,3,64,80.02,80.02
NC_003888.3,7048932,+,4mC,T2,3,74,71.25,71.25
NC_003888.3,7049751,+,4mC,T2,3,68,52.91,52.91
NC_003888.3,7050203,-,4mC,T2,3,78,78.01,78.01
NC_003888.3,7055990,+,6mA,T2,3,137,51.26,51.26
NC_003888.3,7055994,+,4mC,T2,3,67,68.65,68.65
NC_003888.3,7058660,+,6mA,T2,3,142,50.18,50.18
NC_003888.3,7061219,+,4mC,T2,3,139,91.74,91.74
NC_003888.3,7061637,+,4mC,T2,3,68,58.93,58.93
NC_003888.3,7061646,+,6mA,T2,3,207,53.79,53.79
NC_003888.3,7064924,-,4mC,T2,3,65,95.22,95.22
NC_003888.3,7066058,+,6mA,T2,3,158,61.44,61.44
NC_003888.3,7066430,+,4mC,T2,3,86,90.58,90.58
NC_003888.3,7068513,+,6mA,T2,3,128,50.17,50.17
NC_003888.3,7074145,-,4mC,T2,3,35,68.43,68.43
NC_003888.3,7077662,+,4mC,T2,3,47,66.78,66.78
NC_003888.3,7080932,+,6mA,T2,3,72,62.03,62.03
NC_003888.3,7081363,+,6mA,T2,3,86,50.28,50.28
NC_003888.3,7084379,+,4mC,T2,3,46,64.19,64.19
NC_003888.3,7084775,+,6mA,T2,3,102,84.22,84.22
NC_003888.3,7085551,+,4mC,T2,3,40,92.04,92.04
NC_003888.3,7086307,+,4mC,T2,3,47,82.5,82.5
NC_003888.3,7086447,-,6mA,T2,3,92,63.89,63.89
NC_003888.3,7091229,+,6mA,T2,3,97,50.41,50.41
NC_003888.3,7093656,+,6mA,T2,3,102,58.22,58.22
NC_003888.3,7098627,+,4mC,T2,3,36,100.0,100.0
NC_003888.3,7098628,-,4mC,T2,3,32,71.67,71.67
NC_003888.3,7102150,-,4mC,T2,3,66,93.88,93.88
NC_003888.3,7102850,+,6mA,T2,3,110,52.07,52.07
NC_003888.3,7102889,-,4mC,T2,3,57,87.94,87.94
NC_003888.3,7102893,-,6mA,T2,3,116,60.09,60.09
NC_003888.3,7105964,+,4mC,T2,3,40,59.13,59.13
NC_003888.3,7106904,-,4mC,T2,3,30,82.51,82.51
NC_003888.3,7106922,+,6mA,T2,3,82,50.1,50.1
NC_003888.3,7107817,+,6mA,T2,3,97,71.08,71.08
NC_003888.3,7107821,+,4mC,T2,3,37,67.97,67.97
NC_003888.3,7108022,+,6mA,T2,3,80,63.84,63.84
NC_003888.3,7109297,+,4mC,T2,3,76,96.01,96.01
NC_003888.3,7109596,+,6mA,T2,3,91,51.06,51.06
NC_003888.3,7110695,+,4mC,T2,3,35,62.74,62.74
NC_003888.3,7111009,+,6mA,T2,3,90,59.4,59.4
NC_003888.3,7111477,-,6mA,T2,3,86,63.44,63.44
NC_003888.3,7113675,+,6mA,T2,3,74,52.08,52.08
NC_003888.3,7114505,-,4mC,T2,3,34,73.58,73.58
NC_003888.3,7115741,-,4mC,T2,3,42,97.92,97.92
NC_003888.3,7116887,+,6mA,T2,3,86,61.65,61.65
NC_003888.3,7117204,+,4mC,T2,3,33,89.97,89.97
NC_003888.3,7117826,-,4mC,T2,3,50,90.12,90.12
NC_003888.3,7118234,+,6mA,T2,3,88,51.82,51.82
NC_003888.3,7119120,-,4mC,T2,3,40,87.76,87.76
NC_003888.3,7119732,+,6mA,T2,3,75,61.85,61.85
NC_003888.3,7121580,-,4mC,T2,3,34,82.46,82.46
NC_003888.3,7121969,+,4mC,T2,3,65,93.8,93.8
NC_003888.3,7122006,+,6mA,T2,3,87,67.69,67.69
NC_003888.3,7122007,+,6mA,T2,3,89,56.29,56.29
NC_003888.3,7123328,+,6mA,T2,3,110,62.69,62.69
NC_003888.3,7123332,+,4mC,T2,3,51,83.27,83.27
NC_003888.3,7125647,+,6mA,T2,3,87,53.69,53.69
NC_003888.3,7126992,-,6mA,T2,3,87,56.17,56.17
NC_003888.3,7135547,+,6mA,T2,3,87,54.28,54.28
NC_003888.3,7135550,+,4mC,T2,3,33,72.16,72.16
NC_003888.3,7136359,+,6mA,T2,3,89,57.72,57.72
NC_003888.3,7140660,-,4mC,T2,3,43,62.59,62.59
NC_003888.3,7140943,-,6mA,T2,3,99,66.55,66.55
NC_003888.3,7141549,+,6mA,T2,3,89,67.06,67.06
NC_003888.3,7148769,+,6mA,T2,3,70,63.29,63.29
NC_003888.3,7148770,+,6mA,T2,3,73,63.48,63.48
NC_003888.3,7149016,-,4mC,T2,3,51,78.4,78.4
NC_003888.3,7149600,+,4mC,T2,3,42,76.76,76.76
NC_003888.3,7151319,+,6mA,T2,3,77,73.14,73.14
NC_003888.3,7151574,+,6mA,T2,3,77,50.79,50.79
NC_003888.3,7155223,-,6mA,T2,3,113,57.45,57.45
NC_003888.3,7155472,+,6mA,T2,3,83,59.99,59.99
NC_003888.3,7155623,-,4mC,T2,3,30,73.13,73.13
NC_003888.3,7160271,-,4mC,T2,3,35,87.89,87.89
NC_003888.3,7163570,+,6mA,T2,3,116,59.27,59.27
NC_003888.3,7165087,-,6mA,T2,3,99,62.44,62.44
NC_003888.3,7174480,+,4mC,T2,3,71,94.03,94.03
NC_003888.3,7174582,+,4mC,T2,3,46,88.83,88.83
NC_003888.3,7174792,+,4mC,T2,3,55,96.3,96.3
NC_003888.3,7176454,+,4mC,T2,3,33,87.45,87.45
NC_003888.3,7176534,-,6mA,T2,3,73,69.37,69.37
NC_003888.3,7176637,+,4mC,T2,3,39,71.49,71.49
NC_003888.3,7177632,-,6mA,T2,3,74,59.81,59.81
NC_003888.3,7177893,+,6mA,T2,3,75,53.29,53.29
NC_003888.3,7187599,+,6mA,T2,3,85,63.82,63.82
NC_003888.3,7187759,+,6mA,T2,3,57,50.79,50.79
NC_003888.3,7190211,+,6mA,T2,3,78,51.52,51.52
NC_003888.3,7190565,+,6mA,T2,3,94,53.31,53.31
NC_003888.3,7192312,+,4mC,T2,3,34,73.92,73.92
NC_003888.3,7192538,+,6mA,T2,3,91,62.81,62.81
NC_003888.3,7192542,+,4mC,T2,3,51,74.8,74.8
NC_003888.3,7195860,+,4mC,T2,3,53,77.45,77.45
NC_003888.3,7195982,+,6mA,T2,3,136,53.45,53.45
NC_003888.3,7198374,-,4mC,T2,3,63,91.81,91.81
NC_003888.3,7200859,-,4mC,T2,3,37,67.31,67.31
NC_003888.3,7204493,-,4mC,T2,3,53,95.48,95.48
NC_003888.3,7207905,+,6mA,T2,3,98,51.99,51.99
NC_003888.3,7207909,+,4mC,T2,3,30,69.4,69.4
NC_003888.3,7208107,+,6mA,T2,3,88,54.08,54.08
NC_003888.3,7208261,+,4mC,T2,3,36,77.7,77.7
NC_003888.3,7209991,+,6mA,T2,3,88,53.19,53.19
NC_003888.3,7210462,-,4mC,T2,3,44,100.0,100.0
NC_003888.3,7211567,+,6mA,T2,3,99,56.35,56.35
NC_003888.3,7211994,-,4mC,T2,3,40,89.15,89.15
NC_003888.3,7214734,+,6mA,T2,3,95,65.26,65.26
NC_003888.3,7216527,-,6mA,T2,3,72,60.51,60.51
NC_003888.3,7217412,+,6mA,T2,3,78,50.0,50.0
NC_003888.3,7217716,+,4mC,T2,3,48,96.39,96.39
NC_003888.3,7221811,+,6mA,T2,3,86,54.84,54.84
NC_003888.3,7223494,+,4mC,T2,3,31,68.57,68.57
NC_003888.3,7224278,+,4mC,T2,3,42,89.6,89.6
NC_003888.3,7232269,+,6mA,T2,3,109,51.94,51.94
NC_003888.3,7232641,+,6mA,T2,3,97,51.0,51.0
NC_003888.3,7233908,+,6mA,T2,3,109,51.16,51.16
NC_003888.3,7234307,+,4mC,T2,3,59,97.22,97.22
NC_003888.3,7236450,+,4mC,T2,3,35,77.46,77.46
NC_003888.3,7238591,-,4mC,T2,3,52,94.11,94.11
NC_003888.3,7240713,+,6mA,T2,3,88,50.13,50.13
NC_003888.3,7242404,+,4mC,T2,3,57,94.63,94.63
NC_003888.3,7246033,-,6mA,T2,3,85,53.49,53.49
NC_003888.3,7246203,+,6mA,T2,3,84,66.5,66.5
NC_003888.3,7247594,-,4mC,T2,3,45,62.47,62.47
NC_003888.3,7247928,+,6mA,T2,3,84,51.85,51.85
NC_003888.3,7248425,+,4mC,T2,3,57,90.54,90.54
NC_003888.3,7256854,-,6mA,T2,3,92,63.28,63.28
NC_003888.3,7257899,-,4mC,T2,3,38,69.74,69.74
NC_003888.3,7259111,-,6mA,T2,3,83,50.68,50.68
NC_003888.3,7266341,+,4mC,T2,3,33,87.93,87.93
NC_003888.3,7266516,-,4mC,T2,3,39,69.68,69.68
NC_003888.3,7268057,+,6mA,T2,3,86,68.09,68.09
NC_003888.3,7270262,+,4mC,T2,3,40,86.14,86.14
NC_003888.3,7271782,+,4mC,T2,3,45,83.25,83.25
NC_003888.3,7272283,+,6mA,T2,3,96,68.86,68.86
NC_003888.3,7272284,+,6mA,T2,3,76,54.44,54.44
NC_003888.3,7272287,+,4mC,T2,3,35,80.16,80.16
NC_003888.3,7272696,+,4mC,T2,3,51,91.67,91.67
NC_003888.3,7273174,-,4mC,T2,3,30,75.0,75.0
NC_003888.3,7277832,+,6mA,T2,3,90,60.06,60.06
NC_003888.3,7279029,+,4mC,T2,3,36,64.45,64.45
NC_003888.3,7281100,+,6mA,T2,3,86,59.48,59.48
NC_003888.3,7281113,+,6mA,T2,3,69,53.5,53.5
NC_003888.3,7281740,+,6mA,T2,3,79,60.09,60.09
NC_003888.3,7281836,+,6mA,T2,3,73,53.37,53.37
NC_003888.3,7285600,+,6mA,T2,3,97,64.08,64.08
NC_003888.3,7286093,+,4mC,T2,3,33,69.34,69.34
NC_003888.3,7288285,+,6mA,T2,3,85,63.76,63.76
NC_003888.3,7289121,+,4mC,T2,3,54,80.04,80.04
NC_003888.3,7289324,-,4mC,T2,3,44,78.57,78.57
NC_003888.3,7290476,-,6mA,T2,3,112,66.7,66.7
NC_003888.3,7294982,-,4mC,T2,3,69,98.99,98.99
NC_003888.3,7294986,-,6mA,T2,3,103,83.67,83.67
NC_003888.3,7296624,+,6mA,T2,3,99,50.82,50.82
NC_003888.3,7296951,+,4mC,T2,3,43,62.46,62.46
NC_003888.3,7297197,+,4mC,T2,3,32,51.52,51.52
NC_003888.3,7297596,-,4mC,T2,3,32,72.22,72.22
NC_003888.3,7304447,-,6mA,T2,3,101,57.53,57.53
NC_003888.3,7308229,-,4mC,T2,3,72,94.38,94.38
NC_003888.3,7311662,-,6mA,T2,3,74,53.95,53.95
NC_003888.3,7317522,+,4mC,T2,3,33,81.47,81.47
NC_003888.3,7320082,+,6mA,T2,3,73,55.91,55.91
NC_003888.3,7327682,+,6mA,T2,3,83,69.65,69.65
NC_003888.3,7328227,+,6mA,T2,3,84,56.05,56.05
NC_003888.3,7328231,+,4mC,T2,3,41,72.78,72.78
NC_003888.3,7330927,-,4mC,T2,3,50,96.3,96.3
NC_003888.3,7335039,-,4mC,T2,3,45,62.0,62.0
NC_003888.3,7335222,+,6mA,T2,3,91,52.88,52.88
NC_003888.3,7338091,-,4mC,T2,3,31,65.61,65.61
NC_003888.3,7341114,+,4mC,T2,3,35,84.45,84.45
NC_003888.3,7341715,+,4mC,T2,3,31,76.99,76.99
NC_003888.3,7344722,-,4mC,T2,3,47,72.99,72.99
NC_003888.3,7346560,+,6mA,T2,3,118,50.01,50.01
NC_003888.3,7346564,+,4mC,T2,3,31,66.27,66.27
NC_003888.3,7348859,+,4mC,T2,3,54,82.33,82.33
NC_003888.3,7350638,+,4mC,T2,3,31,84.07,84.07
NC_003888.3,7352439,-,4mC,T2,3,39,87.07,87.07
NC_003888.3,7356385,-,4mC,T2,3,77,94.58,94.58
NC_003888.3,7359957,+,4mC,T2,3,49,69.14,69.14
NC_003888.3,7359958,-,4mC,T2,3,41,78.03,78.03
NC_003888.3,7365285,-,4mC,T2,3,48,95.47,95.47
NC_003888.3,7365585,+,6mA,T2,3,96,72.97,72.97
NC_003888.3,7369281,-,6mA,T2,3,101,52.47,52.47
NC_003888.3,7376406,+,4mC,T2,3,41,80.48,80.48
NC_003888.3,7379055,+,4mC,T2,3,52,81.43,81.43
NC_003888.3,7379097,-,6mA,T2,3,60,62.95,62.95
NC_003888.3,7380010,+,6mA,T2,3,74,66.47,66.47
NC_003888.3,7380011,+,6mA,T2,3,87,64.0,64.0
NC_003888.3,7380013,+,6mA,T2,3,89,63.17,63.17
NC_003888.3,7380014,+,6mA,T2,3,80,63.59,63.59
NC_003888.3,7382301,+,6mA,T2,3,91,50.33,50.33
NC_003888.3,7382358,+,6mA,T2,3,75,55.02,55.02
NC_003888.3,7383457,+,4mC,T2,3,40,89.66,89.66
NC_003888.3,7383676,+,6mA,T2,3,90,70.06,70.06
NC_003888.3,7383779,+,6mA,T2,3,104,51.8,51.8
NC_003888.3,7387247,+,4mC,T2,3,39,72.66,72.66
NC_003888.3,7388405,+,6mA,T2,3,74,57.0,57.0
NC_003888.3,7392222,-,4mC,T2,3,50,78.92,78.92
NC_003888.3,7392345,+,6mA,T2,3,106,54.28,54.28
NC_003888.3,7393413,-,4mC,T2,3,43,83.26,83.26
NC_003888.3,7394595,-,4mC,T2,3,40,62.3,62.3
NC_003888.3,7394599,-,6mA,T2,3,108,56.34,56.34
NC_003888.3,7394772,-,6mA,T2,3,106,63.48,63.48
NC_003888.3,7394799,-,4mC,T2,3,51,73.82,73.82
NC_003888.3,7394862,+,6mA,T2,3,89,59.67,59.67
NC_003888.3,7394962,+,4mC,T2,3,55,71.06,71.06
NC_003888.3,7396296,-,4mC,T2,3,59,90.62,90.62
NC_003888.3,7396303,-,6mA,T2,3,102,57.71,57.71
NC_003888.3,7396304,-,6mA,T2,3,104,53.38,53.38
NC_003888.3,7397692,-,4mC,T2,3,36,71.67,71.67
NC_003888.3,7399919,-,4mC,T2,3,53,84.94,84.94
NC_003888.3,7401473,-,4mC,T2,3,45,90.42,90.42
NC_003888.3,7404872,-,6mA,T2,3,84,80.56,80.56
NC_003888.3,7405102,+,6mA,T2,3,87,58.86,58.86
NC_003888.3,7405103,+,6mA,T2,3,92,50.5,50.5
NC_003888.3,7405665,+,4mC,T2,3,31,84.51,84.51
NC_003888.3,7409102,-,6mA,T2,3,73,51.63,51.63
NC_003888.3,7411316,-,6mA,T2,3,74,70.69,70.69
NC_003888.3,7412022,-,6mA,T2,3,73,62.06,62.06
NC_003888.3,7412080,+,6mA,T2,3,98,55.75,55.75
NC_003888.3,7413539,+,4mC,T2,3,51,94.32,94.32
NC_003888.3,7420172,+,4mC,T2,3,66,96.08,96.08
NC_003888.3,7421787,-,6mA,T2,3,89,53.81,53.81
NC_003888.3,7424495,-,6mA,T2,3,100,58.16,58.16
NC_003888.3,7424838,-,6mA,T2,3,81,64.95,64.95
NC_003888.3,7425874,+,4mC,T2,3,41,78.95,78.95
NC_003888.3,7427291,-,6mA,T2,3,102,54.51,54.51
NC_003888.3,7427445,-,6mA,T2,3,97,55.75,55.75
NC_003888.3,7428520,-,6mA,T2,3,91,71.11,71.11
NC_003888.3,7432977,+,4mC,T2,3,47,91.9,91.9
NC_003888.3,7434482,+,4mC,T2,3,36,97.44,97.44
NC_003888.3,7436960,+,6mA,T2,3,54,52.06,52.06
NC_003888.3,7437589,+,4mC,T2,3,43,91.37,91.37
NC_003888.3,7438384,-,6mA,T2,3,89,53.13,53.13
NC_003888.3,7441094,-,4mC,T2,3,51,89.12,89.12
NC_003888.3,7441179,+,6mA,T2,3,77,50.58,50.58
NC_003888.3,7441182,+,4mC,T2,3,33,69.08,69.08
NC_003888.3,7442669,+,6mA,T2,3,75,62.06,62.06
NC_003888.3,7444927,-,4mC,T2,3,34,75.36,75.36
NC_003888.3,7448911,+,6mA,T2,3,68,56.95,56.95
NC_003888.3,7453048,-,6mA,T2,3,83,52.73,52.73
NC_003888.3,7453318,-,6mA,T2,3,79,57.24,57.24
NC_003888.3,7454133,-,4mC,T2,3,44,83.15,83.15
NC_003888.3,7457899,+,4mC,T2,3,54,79.68,79.68
NC_003888.3,7463794,-,4mC,T2,3,57,78.92,78.92
NC_003888.3,7466223,-,4mC,T2,3,34,67.42,67.42
NC_003888.3,7468090,+,4mC,T2,3,33,92.46,92.46
NC_003888.3,7470570,-,6mA,T2,3,100,54.32,54.32
NC_003888.3,7473396,+,4mC,T2,3,40,74.19,74.19
NC_003888.3,7478149,-,4mC,T2,3,42,75.53,75.53
NC_003888.3,7478448,-,6mA,T2,3,81,53.28,53.28
NC_003888.3,7478612,+,6mA,T2,3,70,58.86,58.86
NC_003888.3,7484367,+,4mC,T2,3,53,91.64,91.64
NC_003888.3,7485696,+,4mC,T2,3,31,73.81,73.81
NC_003888.3,7487450,-,6mA,T2,3,116,57.79,57.79
NC_003888.3,7489567,+,4mC,T2,3,48,72.59,72.59
NC_003888.3,7489808,-,6mA,T2,3,94,57.17,57.17
NC_003888.3,7489948,+,4mC,T2,3,67,97.1,97.1
NC_003888.3,7490449,+,4mC,T2,3,42,79.51,79.51
NC_003888.3,7490910,-,4mC,T2,3,45,73.21,73.21
NC_003888.3,7491875,+,4mC,T2,3,55,88.31,88.31
NC_003888.3,7494848,+,4mC,T2,3,47,91.84,91.84
NC_003888.3,7496532,+,6mA,T2,3,113,65.0,65.0
NC_003888.3,7497753,-,4mC,T2,3,52,94.97,94.97
NC_003888.3,7499515,+,6mA,T2,3,93,55.0,55.0
NC_003888.3,7499754,-,4mC,T2,3,35,92.67,92.67
NC_003888.3,7502265,+,4mC,T2,3,36,64.92,64.92
NC_003888.3,7503450,+,6mA,T2,3,98,57.58,57.58
NC_003888.3,7511383,+,4mC,T2,3,35,74.08,74.08
NC_003888.3,7513985,+,6mA,T2,3,79,59.9,59.9
NC_003888.3,7513989,+,4mC,T2,3,46,83.72,83.72
NC_003888.3,7520816,+,6mA,T2,3,95,56.77,56.77
NC_003888.3,7521098,+,4mC,T2,3,36,65.58,65.58
NC_003888.3,7522965,-,6mA,T2,3,95,50.79,50.79
NC_003888.3,7533572,+,4mC,T2,3,40,62.36,62.36
NC_003888.3,7534535,+,4mC,T2,3,32,73.39,73.39
NC_003888.3,7537617,+,4mC,T2,3,71,91.29,91.29
NC_003888.3,7541926,+,4mC,T2,3,65,68.4,68.4
NC_003888.3,7544620,+,4mC,T2,3,58,64.08,64.08
NC_003888.3,7546049,+,4mC,T2,3,42,68.61,68.61
NC_003888.3,7550224,-,4mC,T2,3,52,85.01,85.01
NC_003888.3,7551369,+,6mA,T2,3,87,67.0,67.0
NC_003888.3,7553533,+,6mA,T2,3,97,61.15,61.15
NC_003888.3,7554537,-,6mA,T2,3,90,55.13,55.13
NC_003888.3,7556686,+,6mA,T2,3,93,53.45,53.45
NC_003888.3,7557748,+,4mC,T2,3,31,93.27,93.27
NC_003888.3,7559495,-,4mC,T2,3,56,70.03,70.03
NC_003888.3,7559499,-,6mA,T2,3,85,65.57,65.57
NC_003888.3,7559931,+,4mC,T2,3,56,81.8,81.8
NC_003888.3,7560763,+,6mA,T2,3,98,80.08,80.08
NC_003888.3,7560764,+,6mA,T2,3,77,54.15,54.15
NC_003888.3,7560767,+,4mC,T2,3,43,85.78,85.78
NC_003888.3,7561372,+,6mA,T2,3,90,51.89,51.89
NC_003888.3,7562204,+,6mA,T2,3,93,53.34,53.34
NC_003888.3,7564598,-,6mA,T2,3,84,54.0,54.0
NC_003888.3,7565023,+,4mC,T2,3,50,76.84,76.84
NC_003888.3,7566272,+,4mC,T2,3,48,83.31,83.31
NC_003888.3,7567849,-,6mA,T2,3,142,62.09,62.09
NC_003888.3,7568784,+,4mC,T2,3,44,65.29,65.29
NC_003888.3,7569505,-,4mC,T2,3,45,68.77,68.77
NC_003888.3,7571525,+,4mC,T2,3,38,56.67,56.67
NC_003888.3,7573069,-,4mC,T2,3,44,88.69,88.69
NC_003888.3,7576488,-,4mC,T2,3,49,56.7,56.7
NC_003888.3,7578632,-,6mA,T2,3,93,56.07,56.07
NC_003888.3,7578633,-,6mA,T2,3,87,51.14,51.14
NC_003888.3,7585226,-,4mC,T2,3,71,94.35,94.35
NC_003888.3,7586326,+,4mC,T2,3,39,72.36,72.36
NC_003888.3,7586358,-,4mC,T2,3,30,74.62,74.62
NC_003888.3,7586424,-,4mC,T2,3,46,97.44,97.44
NC_003888.3,7586609,+,4mC,T2,3,43,75.17,75.17
NC_003888.3,7589279,+,4mC,T2,3,39,74.24,74.24
NC_003888.3,7590371,-,6mA,T2,3,107,58.25,58.25
NC_003888.3,7593848,+,4mC,T2,3,69,86.73,86.73
NC_003888.3,7594157,-,6mA,T2,3,87,67.19,67.19
NC_003888.3,7596392,-,4mC,T2,3,43,84.26,84.26
NC_003888.3,7597304,+,4mC,T2,3,30,82.78,82.78
NC_003888.3,7599863,-,4mC,T2,3,34,77.46,77.46
NC_003888.3,7608702,-,4mC,T2,3,84,93.91,93.91
