locus_tag	gene_name	old_locus_tag	product	tf_family	start	end	strand	6mA_T1_count	6mA_T2_count	6mA_T3_count	4mC_T1_count	4mC_T2_count	4mC_T3_count	total_methyl_T1	total_methyl_T2	total_methyl_T3	has_methylation	methyl_change	log2FC_T2vsT1_deseq	padj_T2vsT1_deseq	log2FC_T3vsT1_deseq	padj_T3vsT1_deseq	DEG_T2vsT1	DEG_T3vsT1	is_DEG	expr_dir_T2	expr_dir_T3	coordination_T2	coordination_T3	in_literature_37
SC_RS16730		SCO2926	tetratricopeptide repeat protein	TetR	3177140	3178576	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.5218008933119151	0.2293052514792981	1.56835582040537	3.7920630149578374e-05	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS16740		SCO2928	Lrp/AsnC family transcriptional regulator	Lrp	3179891	3180382	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.2288074898737182	0.00034503402372633354	0.060308460125161	0.848588171603806	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS16870	rsuA	SCO2953	anti-sigma U factor RsuA	Anti-sigma	3211306	3212094	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.226908843864442	1.196770056002302e-06	1.8194256005512095	3.005118672927439e-13	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS17040		SCO2987	MarR family winged helix-turn-helix transcriptional regulator	MarR	3257116	3257622	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.9799334650582734	8.765027360232627e-07	-2.034048651830792	2.9661007549392064e-23	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS17075		SCO2994	TetR/AcrR family transcriptional regulator	TetR	3261641	3262273	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-3.305629526995911	5.11008045099434e-37	-2.3340892597135787	2.4339616333845286e-24	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS17140		SCO3008	response regulator	Response regulator	3281872	3282630	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.6125446441161702	2.243356938767203e-17	0.882384976389737	3.381685175625491e-06	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS17160	mtrB	SCO3012	two-component system sensor histidine kinase MtrB	Sensor kinase	3286822	3288888	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.6976933003714355	0.0004288157878887478	-1.450697053655651	1.1337505620333907e-13	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS17285		SCO3034	WhiB family transcriptional regulator	WhiB	3320753	3321016	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.9552923469487784	3.19000975089216e-07	-1.91080210222832	1.5571692292471667e-24	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS17455		SCO3068	RNA polymerase sigma factor SigF	Sigma factor	3360694	3361608	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.2411431267368187	7.093316405110678e-13	-2.4670329518672034	2.4224377356305976e-45	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS17490		SCO3075	MurR/RpiR family transcriptional regulator	Other regulatory	3368495	3369364	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.4358495492559784	2.050194883728441e-10	-0.9404709418496608	7.3750242138986894e-06	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS17790	tamR	SCO3133	MarR family transcriptional regulator TamR	MarR	3434529	3435026	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.3043091207148845	2.3721789402938375e-09	-1.0507809709502007	8.471267989463332e-07	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS17945		SCO3167	TetR/AcrR family transcriptional regulator	TetR	3469606	3470205	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.48320778087534	0.0229484061078202	-1.0745425532336454	2.016809109471922e-07	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS18105		SCO3198	DeoR/GlpR family DNA-binding transcription regulator	DeoR	3505418	3506179	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.2169778760015775	0.3630993653541829	1.2172816545031866	3.2343745911012406e-08	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS18115		SCO3200	helix-turn-helix transcriptional regulator	HTH (other)	3507970	3508941	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.2101351282768598	4.6728312980226314e-05	-0.2440971163482796	0.3650021827781903	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS18140		SCO3205	MarR family winged helix-turn-helix transcriptional regulator	MarR	3513024	3513515	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.736865431174652	3.766058292846129e-10	-1.3113796146608967	2.156761268250381e-07	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS18150		SCO3207	TetR/AcrR family transcriptional regulator	TetR	3515302	3515955	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	4.856724971652082	5.17136316912809e-55	4.256112002895313	1.1112547552972729e-42	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS18410		SCO3258	SCO3933 family regulatory protein	Other regulatory	3608420	3608776	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-3.2456338685954034	0.0003554541554504703	-0.2629677091880524	0.5827189816560023	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS18415		SCO3259	GntR family transcriptional regulator	GntR	3608916	3609695	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.0843103358965274	1.0395639145973961e-07	-0.9725201562855154	7.356026987504332e-07	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS18440		SCO3264	GntR family transcriptional regulator	GntR	3613628	3614359	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.1312557257417954	0.0661401102193397	1.1147865066742175	0.028754168584789	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS18455		SCO3269	GntR family transcriptional regulator	GntR	3615480	3616235	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.419717560385532	1.3693062857415376e-07	-1.3877621723703095	7.287423321562201e-08	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS18490		SCO3275	MerR family transcriptional regulator	MerR	3619017	3619451	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.8598754505709565	3.383008936344059e-11	-1.291922100118054	3.043836782329417e-07	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS18650		SCO3308	helix-turn-helix domain-containing protein	HTH (other)	3659641	3661035	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.2650280579402415	6.886251573346317e-14	-1.7319361071364323	7.485857115685018e-25	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS18705		SCO3320	redox-sensing transcriptional repressor Rex	Repressor	3672415	3673191	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.7543465349490808	1.7327335155927582e-14	-1.868231886512209	2.2112317007446352e-16	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS18745		SCO3328	helix-turn-helix domain-containing protein	HTH (other)	3680056	3680268	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	5.453061964489595	2.4831916483145945e-106	7.1512823325134836	1.9495111635873649e-181	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS18795		SCO3335	GlxA family transcriptional regulator	Other regulatory	3692339	3693343	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.2246186484501566	0.649284401299795	2.5036888005825872	6.989909550087423e-08	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS18850		SCO3346	TetR/AcrR family transcriptional regulator	TetR	3704768	3705382	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.1833948696320329	9.095263000461007e-06	-0.1419894648441344	0.6137255699605356	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS18960		SCO3367	TetR/AcrR family transcriptional regulator	TetR	3725586	3726185	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.019987760502148	8.305183422310918e-07	-0.7633992579145854	0.00012887967706264625	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS19070		SCO3389	response regulator	Response regulator	3752539	3753213	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.6839205553479302	1.0961553607615468e-11	-0.5092630133776312	0.0264400282672628	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS19075		SCO3390	sensor histidine kinase	Sensor kinase	3753279	3754484	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.1413526987493006	5.522971044400133e-07	0.5971036355139724	0.0065655146673322	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS19195		SCO3414	MarR family winged helix-turn-helix transcriptional regulator	MarR	3779785	3780231	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.3460036720490038	4.725779849194313e-08	-1.182259893067091	7.034147097385382e-07	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS19230		SCO3421	helix-turn-helix domain-containing protein	HTH (other)	3786977	3787801	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.2101635009176983	1.1334046131624042e-08	0.6610509391403204	0.0017126876939302	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS19300		SCO3435	LysR family transcriptional regulator	LysR	3796515	3797402	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.3601660673887694	2.685795941235712e-06	-0.8554520011467882	0.0013450174866465	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS19380		SCO3451	anti-sigma factor family protein	Sigma factor	3811392	3811703	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.0988007431624376	0.0482891150760595	2.098980088335257	0.00023144948916397495	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS19550		SCO3485	LacI family DNA-binding transcriptional regulator	LacI	3849177	3850163	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.8513963741940334	7.017574452788661e-07	-1.151456521030176	8.608462737645756e-12	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS19730		SCO3522	ArsR/SmtB family transcription factor	ArsR	3890457	3890792	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.8822650990247272	0.0363595834452617	1.6076870415211724	6.61919357313964e-05	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS19815			helix-turn-helix domain-containing protein	HTH (other)	3905832	3906095	-							0.0	0.0	0.0	False	none	1.111172534492139	5.269728331318744e-07	0.0167468996154733	0.9450265234730254	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS20070		SCO3587	TetR/AcrR family transcriptional regulator	TetR	3965144	3965740	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.3972975326926671	0.4750279520865316	4.722059374056885	2.8815534162118436e-07	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS20085	vanR-Sc	SCO3590	VanSc-type vancomycin resistance response regulator transcription factor VanR	Response regulator	3967922	3968617	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.2797582421693333	0.3518159755939012	1.051473540407594	7.882305436457529e-05	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS20140		SCO3601	cation:proton antiporter regulatory subunit	Other regulatory	3977529	3978014	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.853912357986874	2.3223567479357926e-14	-1.684951045618852	2.7678254281644117e-13	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS20200		SCO3613	SigE family RNA polymerase sigma factor	Sigma factor	3992273	3992845	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.07868533509226	1.809915434828131e-08	-1.2618403170387775	2.7013158214115158e-11	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS20250		SCO3623	GntR family transcriptional regulator	GntR	4003147	4003848	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.6814456294581352	2.0309238288368407e-09	-1.3564171314363982	2.68872045791424e-07	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS20265		SCO3626	sigma-70 family RNA polymerase sigma factor	Sigma factor	4004960	4005844	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.6478212742020055	1.9333496584887817e-14	-1.494202461688686	3.839416094677004e-13	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS20295		SCO3632	GbsR/MarR family transcriptional regulator	MarR	4009793	4010302	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.2262367992850514	8.238293720721173e-08	-1.4613310418654246	7.148422596560051e-11	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS20405		SCO3653	response regulator transcription factor	Response regulator	4031299	4032045	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.7223390426510168	1.7412292541006279e-10	1.468659238102893	3.4630524405158796e-08	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS20410		SCO3654	sensor histidine kinase	Sensor kinase	4032042	4033202	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.2853148420455383	0.4992557610972377	1.9210032248554512	3.805769210402943e-07	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS20455		SCO3664	helix-turn-helix domain-containing protein	HTH (other)	4043964	4045001	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.2447941950785604	0.209756393646281	-1.338910545909052	6.006955605004163e-13	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS20475		SCO3668	heat shock protein transcriptional repressor HspR	Repressor	4048460	4048915	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.5155103620338155	6.036546402484323e-10	-1.539398690690701	2.2371603748801406e-10	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS20605		SCO3694	MerR family transcriptional regulator	MerR	4074756	4075130	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.0717795812068825	0.8942668595769953	1.3945616734400592	0.0043472677469309	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS20630		SCO3699	ArsR/SmtB family transcription factor	ArsR	4078689	4078997	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.3704203936839078	0.490555457080106	1.3031710173439532	0.0140285814170143	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS20680		SCO3709	SigE family RNA polymerase sigma factor	Sigma factor	4085317	4085871	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.2589043653088392	0.00017631391453935193	-0.226149279697142	0.4455833530249431	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS20740		SCO3722	ArsR/SmtB family transcription factor	ArsR	4096845	4097198	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.7928466812346333	0.0046054505457633	-1.0971995047488312	5.325015504753824e-05	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS20905		SCO3756	response regulator	Response regulator	4128978	4129652	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.8625583662221824	0.0025658540797396	-1.1841125368201535	2.2805341925986513e-05	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS20910		SCO3757	sensor histidine kinase	Sensor kinase	4129649	4130926	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.060298150319632	2.355120533767141e-08	-1.969499303218416	2.7284590820314847e-24	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS20965		SCO3769	TetR/AcrR family transcriptional regulator	TetR	4142257	4142994	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-2.0087809221448563	9.976758078689509e-23	-2.589882237445237	2.42152184170816e-36	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS21145		SCO3804	GlxA family transcriptional regulator	Other regulatory	4183789	4184793	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.9830345419149469	1.7726098914475174e-08	-0.6443458744980604	0.0305321790878346	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS21215		SCO3818	response regulator	Response regulator	4197520	4198176	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.310694237759117	4.907646276702839e-07	1.3900871408369628	5.1767026194378085e-08	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS21235		SCO3822	bacterial proteasome activator family protein	Activator	4202553	4203092	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.5428751971974375	0.0110514479421915	-1.154662016051956	3.06656416204177e-08	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS21295		SCO3833	TetR/AcrR family transcriptional regulator	TetR	4215177	4215806	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.4496975118626698	3.191565008761024e-12	0.3992327081015976	0.0598789858446991	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS21350	fhaA	SCO3843	antibiotic biosynthesis regulator FhaA	Other regulatory	4227374	4228246	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-2.362070695932907	5.816337991412983e-36	-2.448811567271825	7.160111133342963e-39	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS21355	fhaB	SCO3844	antibiotic biosynthesis regulator FhaB	Other regulatory	4228257	4228775	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.9365209516989912	4.070001406643546e-22	-2.432810721921552	5.591368765371798e-34	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS21460		SCO3864	GntR family transcriptional regulator	GntR	4248804	4249592	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.968150437241485	0.00012202081597216942	-1.4922698217717802	2.772478017113551e-09	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS21605	sigM	SCO3892	RNA polymerase sigma factor SigM	Sigma factor	4282577	4283287	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.8842277897666299	7.96040211431427e-06	-1.2539733516203742	1.3659960784100472e-10	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS21645		SCO3900	PadR family transcriptional regulator	PadR	4294873	4295550	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-2.993155019593871	8.281047581724935e-37	-2.9643658360660727	2.3346617408812962e-36	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS21715		SCO3914	MarR family winged helix-turn-helix transcriptional regulator	MarR	4310386	4310850	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.8417302867023851	0.0001749536293490118	-1.4457106308875212	8.855402059062627e-11	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS21775		SCO3926	SsgA family sporulation/cell division regulator	Other regulatory	4319474	4319911	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	2.009683065546499	8.912333274423103e-16	1.7424687396944651	2.015544367515306e-12	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS21855		SCO3943	LacI family DNA-binding transcriptional regulator	LacI	4338034	4339146	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.8782161358924567	0.0048918601534508	3.080037890944545	2.2012794372946535e-25	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS22035		SCO3979	TetR/AcrR family transcriptional regulator	TetR	4382030	4382620	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.7666400178032903	0.00025894318888550444	-1.37786373616867	3.7510631130179685e-11	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS22070		SCO3986	GntR family transcriptional regulator	GntR	4385486	4386217	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.4755660044737435	0.0110741349866961	1.057354937755452	0.0170811551649189	True	True	True	down	up	no_methyl_change	no_methyl_change	False
SC_RS22150		SCO4008	TetR family transcriptional regulator	TetR	4401679	4402257	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-2.1694588391233265	4.339720557154467e-25	-1.5017082743462224	5.115438213542427e-15	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS22155		SCO4009	hybrid sensor histidine kinase/response regulator	Sensor kinase	4402297	4406688	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.8533719471529522	2.1951535365169757e-06	-1.5934384889880244	4.951994282602728e-19	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS22205		SCO4017	metal-dependent transcriptional regulator	Other regulatory	4413017	4413733	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.5878890058912276	9.044400017874764e-07	0.0211911761873158	0.9433578565831078	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS22215		SCO4019	GntR family transcriptional regulator	GntR	4414377	4415069	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.226441697047555	8.45337179229608e-07	-1.0173930121692472	1.3600136502758277e-05	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS22220		SCO4020	response regulator transcription factor	Response regulator	4415204	4415944	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.6272759167813424	0.0009914299072501598	-0.6788839950426828	0.1092660096923842	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS22245		SCO4025	TetR/AcrR family transcriptional regulator	TetR	4422721	4423479	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.7958839916918146	0.0004797764824414347	-1.028517397865503	3.449368133347042e-06	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS22280		SCO4032	MarR family winged helix-turn-helix transcriptional regulator	MarR	4429662	4430162	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.3902015744251957	0.4149756322814256	1.189229198164855	0.0049021421264853	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS22290		SCO4034	RNA polymerase sigma factor SigF	Sigma factor	4430684	4431640	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.5865114713457744	8.723464229708531e-15	1.2582572907433325	7.011165428268977e-10	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS22495		SCO4073	sensor histidine kinase	Sensor kinase	4466674	4467921	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.37811813085455	2.761178534915267e-10	-0.9792496590384636	2.981716573834742e-06	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS22545		SCO4081	ArsR/SmtB family transcription factor	ArsR	4474926	4475408	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.9294294375880294	4.210578004335281e-05	-1.1562634664449325	1.665731834691653e-07	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS22660		SCO4099	TetR/AcrR family transcriptional regulator	TetR	4499009	4499689	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.2470294917463904	6.984975099716425e-06	-0.377857964081475	0.1313059103006585	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS22675		SCO4102	MerR family transcriptional regulator	MerR	4500505	4501464	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.4633527823704418	0.0007232583070726826	2.2844014568340865	5.932004234055989e-08	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS22955		SCO4153	winged helix-turn-helix transcriptional regulator	HTH (other)	4570805	4571188	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.5112233322324669	0.0151958470656494	-1.198682823922308	8.26761788150762e-09	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS22985	glnR	SCO4159	two-component system response regulator GlnR	Response regulator	4576177	4576980	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.629376884623052	1.4721879765192988e-14	-2.22341651630628	7.24145700570162e-26	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS23025		SCO4167	TetR family transcriptional regulator	TetR	4582548	4583180	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.9230455572085406	0.00010752158730299114	-1.2641662388235324	6.30224613147049e-08	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS23085		SCO4180	Fur family transcriptional regulator	Other regulatory	4590561	4590998	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.0846945673738342	4.956333769425915e-07	-2.009294824142865	1.2918988837908954e-20	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS23125		SCO4188	FadR/GntR family transcriptional regulator	GntR	4597379	4598290	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.3377593251735038	1.1612657039727315e-10	-0.6758671430770729	0.0004701379871224106	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS23135		SCO4190	winged helix-turn-helix domain-containing protein	HTH (other)	4598629	4599504	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.9407883679817208	3.982246949709567e-05	-1.136950536457153	4.606397048746629e-07	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS23170		SCO4197	MarR family winged helix-turn-helix transcriptional regulator	MarR	4606581	4607048	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.1997422254164314	5.6556446826997295e-06	-1.0126676173775784	5.396376062712694e-05	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS23175		SCO4198	helix-turn-helix domain-containing protein	HTH (other)	4607362	4607787	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	2.1921293766384964	2.541634587262129e-17	0.918143485145693	0.00031861671589667617	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS23260		SCO4215	GntR family transcriptional regulator	GntR	4623766	4624524	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.8629415036724264	1.1482132219469806e-18	-2.21866673542671	4.9376587712872983e-26	True	True	True	down	down	no_methyl_change	no_methyl_change	False
