locus_tag	gene_name	old_locus_tag	product	tf_family	start	end	strand	6mA_T1_count	6mA_T2_count	6mA_T3_count	4mC_T1_count	4mC_T2_count	4mC_T3_count	total_methyl_T1	total_methyl_T2	total_methyl_T3	has_methylation	methyl_change	log2FC_T2vsT1_deseq	padj_T2vsT1_deseq	log2FC_T3vsT1_deseq	padj_T3vsT1_deseq	DEG_T2vsT1	DEG_T3vsT1	is_DEG	expr_dir_T2	expr_dir_T3	coordination_T2	coordination_T3	in_literature_37
SC_RS21770		SCO3925	IclR family transcriptional regulator	IclR	4318648	4319373	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.1787664520921113	0.4494667768200655	-0.4125048115073966	0.0550661358394215	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS21775		SCO3926	SsgA family sporulation/cell division regulator	Other regulatory	4319474	4319911	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.6135899470826145	9.658672494686755e-12	1.2932385662745012	2.71556864267224e-08	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS21805		SCO3932	GntR family transcriptional regulator	GntR	4327576	4328355	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.4842994051656971	0.0455717664974378	-0.2759296618815501	0.2330841913657609	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS21810		SCO3933	SCO3933 family regulatory protein	Other regulatory	4328521	4328871	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none					False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS21855		SCO3943	LacI family DNA-binding transcriptional regulator	LacI	4338034	4339146	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.3569532851932374	0.1904583853004151	2.3212402773113485	1.7620560286660414e-21	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS21880		SCO3948	sensor histidine kinase	Sensor kinase	4347161	4348843	+	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	True	constitutive	-1.9816848725882763	5.740903778122912e-14	-0.200208148993405	0.3881509742291528	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS22035		SCO3979	TetR/AcrR family transcriptional regulator	TetR	4382030	4382620	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.7124015676636655	0.0003080387191759571	-1.3710092226569717	1.3566398323802125e-12	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS22050		SCO3981	GntR family transcriptional regulator	GntR	4383616	4384371	-	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	True	constitutive	-1.4546100083291085	5.6820505366304177e-08	-1.1163434142815674	8.88348638089219e-06	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS22070		SCO3986	GntR family transcriptional regulator	GntR	4385486	4386217	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.689320142587379	3.197818233975642e-10	-0.6499514487044105	0.0058002144912021	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS22100		SCO3996	helix-turn-helix domain-containing protein	HTH (other)	4390643	4390861	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none					False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS22135		SCO4005	SigE family RNA polymerase sigma factor	Sigma factor	4397767	4398372	+	1.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	1.0	True	lost_T2,lost_T3	0.2650411061157262	0.3644528431520644	3.231774411787676	2.9536927980454345e-33	False	True	True	ns	up	methyl_change_no_expr_change	concordant_derepression	False
SC_RS22150		SCO4008	TetR family transcriptional regulator	TetR	4401679	4402257	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-2.113509805084437	4.220960409734657e-31	-1.888032355671995	3.3593465988916245e-29	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS22155		SCO4009	hybrid sensor histidine kinase/response regulator	Sensor kinase	4402297	4406688	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.8190349772649134	8.885127709806096e-06	-1.7451374774619453	9.571534870508656e-22	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS22190		SCO4014	winged helix-turn-helix transcriptional regulator	HTH (other)	4410577	4410936	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.9196781120779796	2.009718607990031e-06	-2.231970272849926	6.0968542750748274e-30	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS22205		SCO4017	metal-dependent transcriptional regulator	Other regulatory	4413017	4413733	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.5900098316657134	5.7028956370827795e-08	-0.1537695665226988	0.5505345196763636	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS22215		SCO4019	GntR family transcriptional regulator	GntR	4414377	4415069	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.1607399411922024	3.245619940556653e-07	-0.8835540693924357	2.0449948776430193e-05	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS22220		SCO4020	response regulator transcription factor	Response regulator	4415204	4415944	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.5782501827848514	0.001585712911398	-0.0874014677691325	0.8381991784833603	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS22225		SCO4021	sensor histidine kinase	Sensor kinase	4415941	4417515	+	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	True	constitutive	-1.291859747883198	0.0035199663755551	1.525468146392593	3.4738031529803235e-05	True	True	True	down	up	no_methyl_change	no_methyl_change	False
SC_RS22245		SCO4025	TetR/AcrR family transcriptional regulator	TetR	4422721	4423479	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.5571879142795835	0.0049185324729981	-1.3557593890251924	2.6076360684450797e-12	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS22280		SCO4032	MarR family winged helix-turn-helix transcriptional regulator	MarR	4429662	4430162	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.5505951232293238	0.1829742179557476	0.7039363666941827	0.0481277743993875	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS22290		SCO4034	RNA polymerase sigma factor SigF	Sigma factor	4430684	4431640	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.4546917486403483	4.7304393687868344e-11	0.9244541502599852	2.432962884873176e-05	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS22295		SCO4035	RNA polymerase sigma factor SigF	Sigma factor	4431932	4432795	-	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	True	constitutive	-0.7328712147614266	0.1594687742006292	2.07904608058758	5.796505972705787e-06	False	True	True	ns	up	no_methyl_change	no_methyl_change	True
SC_RS22420		SCO4059	ArsR/SmtB family transcription factor	ArsR	4451075	4451410	+	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	True	gained_T2	0.0259296739973166	0.9299723582549496	-0.5049002174428942	0.0379460541133301	False	False	False	ns	ns	methyl_change_no_expr_change	methyl_change_no_expr_change	False
SC_RS22490		SCO4072	response regulator transcription factor	Response regulator	4466063	4466677	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.9848827772212636	0.0008811358363616078	-0.4216315368822326	0.1177956642089709	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS22495		SCO4073	sensor histidine kinase	Sensor kinase	4466674	4467921	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.41309872658276	5.457410505483161e-12	-1.006465791860833	2.505980735999583e-07	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS22545		SCO4081	ArsR/SmtB family transcription factor	ArsR	4474926	4475408	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.0299852523159492	5.986425305913924e-07	-1.3196761681901843	2.6010607365136015e-11	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS22590	bldC	SCO4091	developmental transcriptional regulator BldC	Other regulatory	4485363	4485569	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.9503499478847856	0.00013668493259151934	-0.1430321859004282	0.580535821237117	False	False	False	ns	ns	no_methyl_change	no_methyl_change	True
SC_RS22660		SCO4099	TetR/AcrR family transcriptional regulator	TetR	4499009	4499689	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.033989369929107	8.752591752956518e-05	-0.3818053788307641	0.1127961601762722	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS22675		SCO4102	MerR family transcriptional regulator	MerR	4500505	4501464	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.3829377253108014	0.2605660020895035	1.272317952391913	3.199502960521387e-05	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS22750		SCO4116	BTAD domain-containing putative transcriptional regulator	Other regulatory	4517961	4521269	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.6162868378144991	0.00036484210471441096	-0.5127607955192587	0.0021100578674595	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS22755		SCO4117	sigma-70 family RNA polymerase sigma factor	Sigma factor	4521256	4523319	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.5081868185176802	0.0050937002863999	0.2189059907327124	0.2241293480107853	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS22760		SCO4118	TetR/AcrR family transcriptional regulator	TetR	4523502	4524395	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.513765027513466	0.0155947431535139	0.6269843465343047	0.0021916239294876	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS22780		SCO4122	MarR family winged helix-turn-helix transcriptional regulator	MarR	4529468	4530016	+	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	True	lost_T2	-3.79957961958281	5.766380137126139e-88	-3.5392565751456435	9.025250669458276e-89	True	True	True	down	down	discordant_loss_down	ambiguous	False
SC_RS22800		SCO4123	response regulator	Response regulator	4535862	4536530	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.4495787880375135	7.846299924488979e-11	-1.658771956157353	6.4722669114814346e-15	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS22805		SCO4124	sensor histidine kinase	Sensor kinase	4536527	4537801	-	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	True	constitutive	-1.725259042101795	5.696825283733903e-07	0.3174072843996345	0.2730493944154321	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS22870		SCO4136	metal-sensitive transcriptional regulator	Other regulatory	4551282	4551683	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.6738200007536261	0.0008049674056842537	-0.6128829567021348	0.0021229615261856	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS22920		SCO4146	RNA polymerase sigma factor	Sigma factor	4563131	4563673	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.3825600155514074	0.2859286896345832	0.0656196208717018	0.8445460089783282	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS22955		SCO4153	winged helix-turn-helix transcriptional regulator	HTH (other)	4570805	4571188	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.338435550376403	0.1056247589852381	-1.2260958126055836	1.0439974310524348e-09	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS22965		SCO4155	sensor histidine kinase	Sensor kinase	4571671	4573116	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.6017095256636185	0.0141982350266509	-0.5633174720039423	0.0148111413068087	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS22970		SCO4156	response regulator transcription factor	Response regulator	4573113	4573859	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.690793184596513	0.005464781686072	-0.6492601867583393	0.0053539175006291	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS22980		SCO4158	LacI family DNA-binding transcriptional regulator	LacI	4575112	4576134	-	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	True	lost_T3	-0.0261795784401953	0.9099118869510534	-1.386678225928751	3.3533132860895164e-12	False	True	True	ns	down	methyl_change_no_expr_change	discordant_loss_down	False
SC_RS22985	glnR	SCO4159	two-component system response regulator GlnR	Response regulator	4576177	4576980	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.610509703085793	7.1798300105783776e-12	-2.406062070837708	1.3579436292949303e-24	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS23025		SCO4167	TetR family transcriptional regulator	TetR	4582548	4583180	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.8893410313158754	7.57473791638351e-05	-1.6691851997651204	7.21516414597341e-14	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS23070		SCO4176	helix-turn-helix domain-containing protein	HTH (other)	4588684	4589526	+	1.0	1.0	1.0	1.0	0.0	1.0	2.0	1.0	2.0	True	lost_T2	0.7276872848626493	0.0025246734030074	1.6387964274906617	4.067030126229367e-13	False	True	True	ns	up	methyl_change_no_expr_change	ambiguous	False
SC_RS23085		SCO4180	Fur family transcriptional regulator	Other regulatory	4590561	4590998	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.1446575036612223	1.6477453955094886e-07	-2.2392203780278264	1.3457992450952655e-24	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS23125		SCO4188	FadR/GntR family transcriptional regulator	GntR	4597379	4598290	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.3385634696082236	3.9048576051538925e-11	-0.7380421846752975	8.256225796315774e-05	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS23135		SCO4190	winged helix-turn-helix domain-containing protein	HTH (other)	4598629	4599504	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.947355324671142	1.104378446411157e-05	-1.2740425157818147	1.7605195268310126e-09	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS23155		SCO4194	TetR family transcriptional regulator	TetR	4602509	4603132	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.1462933334901156	0.6002852804617163	-0.4534824440191988	0.0669205687280734	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS23170		SCO4197	MarR family winged helix-turn-helix transcriptional regulator	MarR	4606581	4607048	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.302338605228163	5.7893597178276834e-08	-1.2155559824118762	7.929852444080217e-08	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS23175		SCO4198	helix-turn-helix domain-containing protein	HTH (other)	4607362	4607787	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	2.189284616325434	1.3884883704629056e-14	0.6721821981704792	0.0156839912922262	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS23215		SCO4206	AraC family transcriptional regulator	AraC	4615154	4615969	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.4142537861914759	0.0314498382722351	-0.2924707740184172	0.1201073204748927	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS23260		SCO4215	GntR family transcriptional regulator	GntR	4623766	4624524	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.857767252222544	3.579081044066981e-22	-2.341160314061821	7.605697515015221e-35	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS23300		SCO4223	AraC family transcriptional regulator	AraC	4628765	4629634	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.3933113218235125	5.138944019763454e-13	-1.4280318858472192	9.622216279530835e-15	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS23330		SCO4229	sensor histidine kinase	Sensor kinase	4633199	4634479	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	3.08957851226659	1.4231950646610647e-47	0.6787402457760564	0.0014019126089277	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS23335		SCO4230	response regulator transcription factor	Response regulator	4634476	4635156	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	4.227598677186286	1.5193361150205949e-71	1.4200512406826833	1.2403554705053132e-09	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS23345		SCO4232	CarD family transcriptional regulator	Other regulatory	4636744	4637226	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.122084319292714	6.036519699991251e-07	-1.5455706722464009	4.441342127080936e-12	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS23495		SCO4261	helix-turn-helix transcriptional regulator	HTH (other)	4674563	4675222	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	3.061620218018283	1.4416921070113648e-41	-0.0565806575556444	0.8083719665340314	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS23500		SCO4263	helix-turn-helix transcriptional regulator	HTH (other)	4675583	4679338	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.5129905995436999	0.0081036838975999	-1.629892604131556	5.7402943430011536e-18	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS23535		SCO4270	TetR family transcriptional regulator	TetR	4685643	4686242	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-2.344321338779997	1.082076704995421e-19	-1.5921362278927569	2.3121872470877863e-12	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS23560		SCO4275	sensor histidine kinase	Sensor kinase	4690823	4692109	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-2.4415418950839083	1.766904335738953e-15	-0.8401863645648248	0.0013950968671107	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS23565		SCO4276	response regulator	Response regulator	4692106	4692777	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-2.6877433042707	4.898406580100636e-44	-1.946549842359642	1.5247598790764606e-30	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS23610		SCO4285	ROK family protein	ROK	4700543	4701562	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.1232797760643776	9.672748170452856e-06	-0.6080769821116855	0.0095265133891569	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS23690		SCO4301	helix-turn-helix domain-containing protein	HTH (other)	4716256	4717095	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	4.0059313971641	6.064178246973144e-53	4.057978879163021	6.539075801211977e-55	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS23700		SCO4303	TetR/AcrR family transcriptional regulator	TetR	4717614	4718222	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.4800328681855517	0.0647764025744081	0.2914084056542169	0.2483142170381228	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS23710		SCO4305	TetR/AcrR family transcriptional regulator	TetR	4719080	4719673	-	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	True	gained_T3	-0.7638015556801351	0.0005500676360110483	-1.1916226395492695	2.3224448164584097e-08	False	True	True	ns	down	methyl_change_no_expr_change	concordant_repression	False
SC_RS23725		SCO4308	MurR/RpiR family transcriptional regulator	Other regulatory	4721346	4722335	-	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	True	constitutive	-2.074023651119372	2.8792150115925665e-21	-0.4402218607093474	0.0190797529915793	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS23750		SCO4313	TetR/AcrR family transcriptional regulator	TetR	4724955	4725605	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-2.668446171977565	8.009974880875397e-40	-2.5566033732340103	3.3200038713723066e-42	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS23810		SCO4326	1,4-dihydroxy-6-naphthoate synthase	HTH (other)	4737844	4738692	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.179731054881152	2.341708387412047e-09	-2.4275909206684	3.782799499295982e-34	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS23860		SCO4336	MarR family winged helix-turn-helix transcriptional regulator	MarR	4750828	4751265	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-2.2152124543258744	2.447506422264608e-18	-1.8655678289064952	9.033872757736497e-14	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS23960		SCO4358	TetR/AcrR family transcriptional regulator	TetR	4772215	4773021	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.611900730732057	2.50910868215098e-15	-1.749619494398007	7.434597303435713e-19	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS23980		SCO4362	sensor histidine kinase	Sensor kinase	4775642	4776853	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.5275166844056618	0.0561528460990978	0.1409828628733067	0.5813618452486377	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS23985		SCO4363	response regulator transcription factor	Response regulator	4776850	4777530	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.7923482171218507	0.00034161984993362786	-0.8021436111613703	9.068776983772916e-05	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS24045		SCO4375	MarR family winged helix-turn-helix transcriptional regulator	MarR	4789565	4790059	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.7349754452201004	0.0081884016166862	-0.0018787481562549	0.9924920402828928	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS24095		SCO4385	TetR/AcrR family transcriptional regulator	TetR	4802192	4802821	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-2.742475874392498	8.218883176665727e-20	-1.5534798871767503	1.6489183886011998e-10	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS24125		SCO4391	winged helix-turn-helix transcriptional regulator	HTH (other)	4808387	4808785	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.230428479243588	3.815977368917781e-06	0.5588588588317404	0.0327610733424805	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS24140		SCO4394	metal-dependent transcriptional regulator	Other regulatory	4810836	4811528	+	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	True	lost_T3	0.1078268639887354	0.6619610641488134	-0.5992542659625048	0.005543564743637	False	False	False	ns	ns	methyl_change_no_expr_change	methyl_change_no_expr_change	False
SC_RS24185	purU	SCO4403	formyltetrahydrofolate deformylase	TetR	4821748	4822641	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.7118992266088117	0.00033585529018393637	-1.778213262704346	1.7274517319252165e-19	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS24205		SCO4407	GbsR/MarR family transcriptional regulator	MarR	4825352	4826125	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.6102359269250709	0.0073556390514623	-1.1116962078242183	4.020407308881719e-07	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS24215		SCO4409	sigma-70 family RNA polymerase sigma factor	Sigma factor	4827365	4827958	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	2.4478129572402416	1.1684489253819024e-26	1.8908417786963363	1.0798483571492706e-16	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS24235		SCO4413	GlxA family transcriptional regulator	Other regulatory	4830650	4831684	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.3277305525245755	1.5930893024740063e-10	0.8565440794332153	2.7820249158530133e-05	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS24270		SCO4421	TetR family transcriptional regulator	TetR	4837557	4838192	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.5498489543450966	3.368794983650364e-15	-1.8776916580837424	1.7847654264471211e-22	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS24295	afsR	SCO4426	transcriptional regulator AfsR	Other regulatory	4842787	4845768	-	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	True	constitutive	-0.2613866005478055	0.1043531541894939	-0.9176001898500752	1.5220487151931914e-09	False	False	False	ns	ns	no_methyl_change	no_methyl_change	True
SC_RS24335		SCO4434	LysR family transcriptional regulator	LysR	4853069	4853965	+	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	True	lost_T3	-0.5661289350968162	0.0159592566093423	-0.6469947036519791	0.0034488839611491	False	False	False	ns	ns	methyl_change_no_expr_change	methyl_change_no_expr_change	False
SC_RS24370		SCO4441	helix-turn-helix domain-containing protein	HTH (other)	4863650	4864507	+	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	True	constitutive	3.6890665244051695	3.3894629548345035e-70	2.476749784315345	1.5430733224192576e-32	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS24380		SCO4443	MerR family transcriptional regulator	MerR	4864966	4865850	-	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	True	gained_T2,gained_T3	2.1231739543915493	1.4387410976569703e-24	0.600174221573686	0.0038482355296621	True	False	True	up	ns	discordant_gain_up	methyl_change_no_expr_change	False
SC_RS24390		SCO4445	ArsR/SmtB family transcription factor	ArsR	4866642	4867625	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.5746384719887423	2.798682414536714e-10	-1.054435961601652	4.775299199766205e-06	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS24415		SCO4450	TetR/AcrR family transcriptional regulator	TetR	4872011	4872658	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.5624594138570886	0.0002908727023579969	0.0387486580091737	0.916139612876334	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS24425		SCO4452	RNA polymerase sigma factor	Sigma factor	4874365	4875516	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.4402004152934874	0.0392493745582845	0.5949085230891418	0.002827424120059	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS24435		SCO4454	TetR/AcrR family transcriptional regulator	TetR	4876023	4876625	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.8167566366869272	1.956366696623393e-16	-1.6732570207250417	5.732648571036419e-16	True	True	True	down	down	no_methyl_change	no_methyl_change	False
