locus_tag,motif_count,has_motif,positions,is_coordinated
SC_RS19740,2,True,"[-89, -89]",False
SC_RS19745,16,True,"[-288, -231, -213, -178, -160, -149, -112, 37, -288, -231, -213, -178, -160, -149, -112, 37]",False
SC_RS19750,12,True,"[-210, -198, -110, -50, 13, 25, -210, -198, -110, -50, 13, 25]",False
SC_RS19755,10,True,"[-200, -151, -144, -83, 42, -200, -151, -144, -83, 42]",False
SC_RS19760,12,True,"[-185, -165, -142, -66, -42, -13, -185, -165, -142, -66, -42, -13]",False
SC_RS19770,10,True,"[-72, -20, 31, 38, 43, -72, -20, 31, 38, 43]",False
SC_RS19775,14,True,"[-287, -239, -219, -73, -69, -48, 25, -287, -239, -219, -73, -69, -48, 25]",False
SC_RS19780,16,True,"[-287, -276, -213, -163, -154, -45, -29, 39, -287, -276, -213, -163, -154, -45, -29, 39]",False
SC_RS19785,12,True,"[-290, -161, -129, -99, -67, -32, -290, -161, -129, -99, -67, -32]",False
SC_RS19790,10,True,"[-296, -282, -204, -140, -105, -296, -282, -204, -140, -105]",False
SC_RS19795,10,True,"[-211, -200, -153, -55, -18, -211, -200, -153, -55, -18]",False
SC_RS19800,6,True,"[-235, -194, -72, -235, -194, -72]",False
SC_RS19810,8,True,"[-154, -148, -144, -71, -154, -148, -144, -71]",False
SC_RS19820,2,True,"[-259, -259]",False
SC_RS19825,6,True,"[-278, -135, -27, -278, -135, -27]",False
SC_RS19830,14,True,"[-288, -239, -146, -135, -92, -77, -56, -288, -239, -146, -135, -92, -77, -56]",False
SC_RS19835,8,True,"[-212, -102, -79, 34, -212, -102, -79, 34]",True
SC_RS19840,6,True,"[-204, -180, -168, -204, -180, -168]",False
SC_RS19845,12,True,"[-294, -145, -81, -43, -34, 39, -294, -145, -81, -43, -34, 39]",False
SC_RS19850,14,True,"[-252, -248, -228, -213, -182, -51, -18, -252, -248, -228, -213, -182, -51, -18]",False
SC_RS19855,18,True,"[-295, -229, -214, -207, -147, -133, -113, -46, 12, -295, -229, -214, -207, -147, -133, -113, -46, 12]",False
SC_RS19860,6,True,"[-87, -82, -57, -87, -82, -57]",False
SC_RS19865,18,True,"[-258, -237, -209, -186, -47, -29, -15, 15, 46, -258, -237, -209, -186, -47, -29, -15, 15, 46]",False
SC_RS19870,8,True,"[-290, -136, -116, -57, -290, -136, -116, -57]",False
SC_RS19875,12,True,"[-174, -106, -100, -84, -57, -41, -174, -106, -100, -84, -57, -41]",False
SC_RS19880,16,True,"[-262, -241, -224, -218, -214, -207, -197, -104, -262, -241, -224, -218, -214, -207, -197, -104]",False
SC_RS19885,2,True,"[18, 18]",False
SC_RS19890,26,True,"[-272, -242, -197, -172, -167, -157, -137, -107, -97, -77, -47, -17, 14, -272, -242, -197, -172, -167, -157, -137, -107, -97, -77, -47, -17, 14]",False
SC_RS19895,4,True,"[14, 31, 14, 31]",False
SC_RS19900,12,True,"[-295, -275, -219, -185, -137, -118, -295, -275, -219, -185, -137, -118]",False
SC_RS19905,18,True,"[-271, -261, -199, -192, -169, -161, -97, -91, -70, -271, -261, -199, -192, -169, -161, -97, -91, -70]",False
SC_RS19910,10,True,"[-213, -155, -20, -12, 3, -213, -155, -20, -12, 3]",False
SC_RS19915,24,True,"[-292, -240, -226, -185, -169, -161, -96, -89, -78, -42, -36, -5, -292, -240, -226, -185, -169, -161, -96, -89, -78, -42, -36, -5]",False
SC_RS19920,16,True,"[-294, -280, -209, -179, -156, -143, -103, 37, -294, -280, -209, -179, -156, -143, -103, 37]",True
SC_RS19925,8,True,"[-280, -180, -159, -103, -280, -180, -159, -103]",False
SC_RS19930,8,True,"[-275, -194, -62, -23, -275, -194, -62, -23]",False
SC_RS19935,10,True,"[-282, -225, -167, -92, -53, -282, -225, -167, -92, -53]",False
SC_RS19940,4,True,"[-294, -64, -294, -64]",False
SC_RS19945,4,True,"[-195, 35, -195, 35]",False
SC_RS19950,6,True,"[-257, -234, -59, -257, -234, -59]",False
SC_RS19955,20,True,"[-274, -207, -182, -157, -151, -140, -114, -107, -56, -15, -274, -207, -182, -157, -151, -140, -114, -107, -56, -15]",True
SC_RS19960,12,True,"[-216, -143, -82, -77, -67, 21, -216, -143, -82, -77, -67, 21]",False
SC_RS19965,10,True,"[-255, -135, -59, -42, 21, -255, -135, -59, -42, 21]",False
SC_RS19970,12,True,"[-220, -113, -101, -69, -44, -6, -220, -113, -101, -69, -44, -6]",False
SC_RS19975,12,True,"[-291, -273, -177, -134, -121, -82, -291, -273, -177, -134, -121, -82]",False
SC_RS19980,12,True,"[-238, -202, -175, -130, -79, -60, -238, -202, -175, -130, -79, -60]",False
SC_RS19985,14,True,"[-295, -245, -214, -200, -182, -166, -150, -295, -245, -214, -200, -182, -166, -150]",False
SC_RS19990,18,True,"[-223, -207, -191, -173, -159, -128, -78, -45, -22, -223, -207, -191, -173, -159, -128, -78, -45, -22]",False
SC_RS19995,16,True,"[-266, -250, -187, -148, -80, -38, -16, 22, -266, -250, -187, -148, -80, -38, -16, 22]",False
SC_RS20000,20,True,"[-184, -171, -98, -75, -52, -45, -17, -6, 36, 45, -184, -171, -98, -75, -52, -45, -17, -6, 36, 45]",False
SC_RS20005,22,True,"[-275, -229, -221, -162, -136, -89, -65, -55, -46, -36, 31, -275, -229, -221, -162, -136, -89, -65, -55, -46, -36, 31]",False
SC_RS20010,16,True,"[-275, -251, -247, -231, -227, -207, -183, -55, -275, -251, -247, -231, -227, -207, -183, -55]",False
SC_RS20015,16,True,"[-193, -117, -93, -89, -73, -69, -49, -25, -193, -117, -93, -89, -73, -69, -49, -25]",False
SC_RS20020,18,True,"[-259, -131, -107, -87, -83, -67, -63, -39, 37, -259, -131, -107, -87, -83, -67, -63, -39, 37]",False
SC_RS20025,16,True,"[-283, -240, -229, -157, 6, 15, 39, 43, -283, -240, -229, -157, 6, 15, 39, 43]",True
SC_RS20030,6,True,"[-289, -163, -5, -289, -163, -5]",False
SC_RS20035,8,True,"[-175, -119, -100, -28, -175, -119, -100, -28]",False
SC_RS20040,8,True,"[-248, -173, -84, -76, -248, -173, -84, -76]",True
SC_RS20045,6,True,"[-204, -48, -40, -204, -48, -40]",False
SC_RS20050,20,True,"[-212, -165, -136, -115, -79, -70, -62, -22, 27, 45, -212, -165, -136, -115, -79, -70, -62, -22, 27, 45]",True
SC_RS20055,10,True,"[-234, -88, -66, -53, -46, -234, -88, -66, -53, -46]",False
SC_RS20065,10,True,"[-294, -231, -155, -111, -96, -294, -231, -155, -111, -96]",False
SC_RS20070,18,True,"[-276, -271, -225, -184, -180, -148, -74, -30, 40, -276, -271, -225, -184, -180, -148, -74, -30, 40]",False
SC_RS20075,4,True,"[-264, -85, -264, -85]",False
SC_RS20080,10,True,"[-300, -263, -79, -58, 13, -300, -263, -79, -58, 13]",False
SC_RS20085,12,True,"[-253, -232, -228, -184, -172, -60, -253, -232, -228, -184, -172, -60]",False
SC_RS20090,14,True,"[-240, -190, -51, -30, -26, 18, 30, -240, -190, -51, -30, -26, 18, 30]",False
SC_RS20095,12,True,"[-148, -36, -24, 20, 24, 45, -148, -36, -24, 20, 24, 45]",False
SC_RS20100,22,True,"[-258, -234, -165, -125, -115, -110, -90, -85, -80, -75, -70, -258, -234, -165, -125, -115, -110, -90, -85, -80, -75, -70]",False
SC_RS20105,4,True,"[-195, -134, -195, -134]",False
SC_RS20110,4,True,"[-294, -256, -294, -256]",False
SC_RS20115,14,True,"[-266, -183, -109, -36, 4, 37, 44, -266, -183, -109, -36, 4, 37, 44]",False
SC_RS20120,2,True,"[-172, -172]",False
SC_RS20125,6,True,"[-291, -251, -242, -291, -251, -242]",False
SC_RS20130,10,True,"[-280, -222, -196, -132, -95, -280, -222, -196, -132, -95]",False
SC_RS20135,8,True,"[-144, -138, -117, 27, -144, -138, -117, 27]",True
SC_RS20140,22,True,"[-279, -199, -188, -143, -81, -77, -56, -48, -34, -22, 33, -279, -199, -188, -143, -81, -77, -56, -48, -34, -22, 33]",False
SC_RS20145,8,True,"[-113, -104, -87, -17, -113, -104, -87, -17]",False
SC_RS20150,20,True,"[-287, -272, -263, -241, -223, -209, -196, -52, -28, -14, -287, -272, -263, -241, -223, -209, -196, -52, -28, -14]",False
SC_RS20155,10,True,"[-253, -210, -165, -156, -112, -253, -210, -165, -156, -112]",False
SC_RS20160,10,True,"[-158, -114, -105, -60, -17, -158, -114, -105, -60, -17]",False
SC_RS20165,16,True,"[-187, -163, -116, -77, -70, -43, -29, 40, -187, -163, -116, -77, -70, -43, -29, 40]",True
SC_RS20170,10,True,"[-273, -250, -221, -213, -109, -273, -250, -221, -213, -109]",False
SC_RS20175,4,True,"[-269, -88, -269, -88]",False
SC_RS20180,4,True,"[-149, 32, -149, 32]",False
SC_RS20185,12,True,"[-294, -246, -141, -109, -100, -23, -294, -246, -141, -109, -100, -23]",False
SC_RS20190,12,True,"[-244, -201, -113, -36, -27, 5, -244, -201, -113, -36, -27, 5]",False
SC_RS20195,6,True,"[-230, -147, 24, -230, -147, 24]",False
SC_RS20200,18,True,"[-190, -178, -142, -40, -17, -12, -8, 3, 33, -190, -178, -142, -40, -17, -12, -8, 3, 33]",False
SC_RS20205,18,True,"[-278, -214, -197, -157, -10, 19, 23, 40, 44, -278, -214, -197, -157, -10, 19, 23, 40, 44]",False
SC_RS20210,8,True,"[-269, -220, -114, -78, -269, -220, -114, -78]",False
SC_RS20215,8,True,"[-203, -167, -61, -12, -203, -167, -61, -12]",False
SC_RS20220,6,True,"[-241, -73, 36, -241, -73, 36]",False
SC_RS20225,16,True,"[-298, -292, -248, -115, -92, -85, -76, -57, -298, -292, -248, -115, -92, -85, -76, -57]",False
SC_RS20230,18,True,"[-294, -281, -207, -194, -157, -135, -64, -22, 7, -294, -281, -207, -194, -157, -135, -64, -22, 7]",False
SC_RS20235,18,True,"[-292, -263, -221, -150, -128, -91, -78, -4, 9, -292, -263, -221, -150, -128, -91, -78, -4, 9]",False
SC_RS20240,4,True,"[-256, 24, -256, 24]",False
SC_RS20245,4,True,"[-255, 25, -255, 25]",False
SC_RS20250,8,True,"[-232, -39, 4, 19, -232, -39, 4, 19]",False
SC_RS20255,16,True,"[-267, -235, -204, -191, -127, -110, -94, -55, -267, -235, -204, -191, -127, -110, -94, -55]",False
SC_RS20260,4,True,"[-219, -103, -219, -103]",False
SC_RS20265,18,True,"[-241, -221, -156, -139, -97, -72, -63, 26, 44, -241, -221, -156, -139, -97, -72, -63, 26, 44]",False
SC_RS20270,8,True,"[-211, -189, -38, -22, -211, -189, -38, -22]",True
SC_RS20275,18,True,"[-245, -213, -208, -148, -128, -121, -94, -79, 17, -245, -213, -208, -148, -128, -121, -94, -79, 17]",False
SC_RS20280,10,True,"[-299, -267, -115, -106, -19, -299, -267, -115, -106, -19]",False
SC_RS20285,6,True,"[-170, -83, -74, -170, -83, -74]",False
SC_RS20290,20,True,"[-284, -168, -148, -143, -132, -89, -70, -46, -40, -25, -284, -168, -148, -143, -132, -89, -70, -46, -40, -25]",False
SC_RS20295,12,True,"[-264, -232, -213, -177, -114, 30, -264, -232, -213, -177, -114, 30]",False
SC_RS20300,10,True,"[-300, -208, -186, -122, 22, -300, -208, -186, -122, 22]",False
SC_RS20305,22,True,"[-270, -214, -192, -183, -177, -55, -40, -28, 25, 41, 46, -270, -214, -192, -183, -177, -55, -40, -28, 25, 41, 46]",False
SC_RS20310,16,True,"[-298, -235, -211, -186, -127, -110, -96, 25, -298, -235, -211, -186, -127, -110, -96, 25]",False
SC_RS20315,12,True,"[-272, -266, -244, -180, -140, -31, -272, -266, -244, -180, -140, -31]",False
SC_RS20320,18,True,"[-285, -266, -240, -170, -117, -30, -26, -21, 31, -285, -266, -240, -170, -117, -30, -26, -21, 31]",True
SC_RS20325,12,True,"[-247, -154, -81, -29, -24, -20, -247, -154, -81, -29, -24, -20]",False
SC_RS20330,12,True,"[-285, -242, -139, -133, -118, -29, -285, -242, -139, -133, -118, -29]",False
SC_RS20335,6,True,"[-298, -263, 28, -298, -263, 28]",False
SC_RS20340,16,True,"[-272, -258, -232, -188, -169, -98, -65, -52, -272, -258, -232, -188, -169, -98, -65, -52]",False
SC_RS20345,14,True,"[-219, -195, -152, -136, -114, -56, -25, -219, -195, -152, -136, -114, -56, -25]",True
SC_RS20350,20,True,"[-273, -267, -249, -230, -133, -124, -110, -96, -63, -35, -273, -267, -249, -230, -133, -124, -110, -96, -63, -35]",False
SC_RS20355,12,True,"[-260, -201, -66, -61, -32, 7, -260, -201, -66, -61, -32, 7]",False
SC_RS20360,26,True,"[-204, -189, -183, -177, -169, -163, -149, -139, -125, -82, -39, 3, 21, -204, -189, -183, -177, -169, -163, -149, -139, -125, -82, -39, 3, 21]",True
SC_RS20365,10,True,"[-289, -260, -207, -87, -69, -289, -260, -207, -87, -69]",False
SC_RS20370,10,True,"[-299, -170, -132, -61, -48, -299, -170, -132, -61, -48]",False
SC_RS20375,8,True,"[-182, -111, -34, -24, -182, -111, -34, -24]",False
SC_RS20380,12,True,"[-247, -138, -67, -40, -25, 11, -247, -138, -67, -40, -25, 11]",True
SC_RS20385,14,True,"[-300, -263, -255, -249, -161, -125, 41, -300, -263, -255, -249, -161, -125, 41]",False
SC_RS20390,10,True,"[-279, -255, -196, -167, -105, -279, -255, -196, -167, -105]",True
SC_RS20395,8,True,"[-290, -198, -62, -40, -290, -198, -62, -40]",False
SC_RS20400,18,True,"[-298, -291, -258, -194, -76, -60, -30, 21, 27, -298, -291, -258, -194, -76, -60, -30, 21, 27]",False
SC_RS20405,16,True,"[-259, -188, -184, -176, -170, -38, -21, 46, -259, -188, -184, -176, -170, -38, -21, 46]",False
SC_RS20410,12,True,"[-190, -151, -116, -99, -72, -26, -190, -151, -116, -99, -72, -26]",False
SC_RS20415,12,True,"[-296, -189, -156, -121, -104, 28, -296, -189, -156, -121, -104, 28]",False
SC_RS20420,8,True,"[-291, -272, -95, -65, -291, -272, -95, -65]",False
SC_RS20425,10,True,"[-251, -205, -126, -37, -25, -251, -205, -126, -37, -25]",False
SC_RS20430,16,True,"[-298, -293, -272, -185, -173, -84, -5, 41, -298, -293, -272, -185, -173, -84, -5, 41]",False
SC_RS20435,10,True,"[-149, -124, -105, -89, -35, -149, -124, -105, -89, -35]",False
SC_RS20440,10,True,"[-281, -272, -258, -193, -38, -281, -272, -258, -193, -38]",False
SC_RS20445,8,True,"[-240, -108, 20, 26, -240, -108, 20, 26]",False
SC_RS20450,2,True,"[29, 29]",False
SC_RS20455,0,False,[],False
SC_RS20460,6,True,"[-253, -126, -27, -253, -126, -27]",False
SC_RS20465,18,True,"[-139, -124, -105, -60, -54, -24, -18, 4, 41, -139, -124, -105, -60, -54, -24, -18, 4, 41]",False
SC_RS20470,12,True,"[-202, -197, -167, -161, -141, -60, -202, -197, -167, -161, -141, -60]",False
SC_RS20475,8,True,"[-299, -218, -183, 45, -299, -218, -183, 45]",False
SC_RS20480,16,True,"[-255, -216, -208, -153, -132, -98, -80, -57, -255, -216, -208, -153, -132, -98, -80, -57]",False
SC_RS20485,12,True,"[-268, -106, -92, -79, 15, 46, -268, -106, -92, -79, 15, 46]",False
SC_RS20490,10,True,"[-235, -205, -180, -164, -57, -235, -205, -180, -164, -57]",False
SC_RS20495,8,True,"[-99, -86, -81, -49, -99, -86, -81, -49]",False
SC_RS20500,8,True,"[-198, -166, -161, -148, -198, -166, -161, -148]",False
SC_RS20505,16,True,"[-197, -184, -176, -170, -146, -106, -89, -50, -197, -184, -176, -170, -146, -106, -89, -50]",False
SC_RS20510,26,True,"[-300, -290, -276, -227, -194, -118, -107, -87, -82, -53, -43, 17, 37, -300, -290, -276, -227, -194, -118, -107, -87, -82, -53, -43, 17, 37]",False
SC_RS20515,12,True,"[-295, -175, -127, -60, -20, 36, -295, -175, -127, -60, -20, 36]",False
SC_RS20520,14,True,"[-267, -253, -243, -187, -155, -142, -71, -267, -253, -243, -187, -155, -142, -71]",False
SC_RS20525,4,True,"[-152, 23, -152, 23]",False
SC_RS20530,8,True,"[-96, -84, -64, -57, -96, -84, -64, -57]",False
SC_RS20535,10,True,"[-167, -151, -117, -107, 36, -167, -151, -117, -107, 36]",False
SC_RS20540,12,True,"[-267, -256, -235, -140, -107, -87, -267, -256, -235, -140, -107, -87]",False
SC_RS20545,16,True,"[-297, -284, -262, -209, -201, -185, -132, 37, -297, -284, -262, -209, -201, -185, -132, 37]",False
SC_RS20550,12,True,"[-224, -180, -109, -70, -42, -11, -224, -180, -109, -70, -42, -11]",False
SC_RS20555,20,True,"[-294, -248, -205, -200, -187, -163, -97, -39, -19, 38, -294, -248, -205, -200, -187, -163, -97, -39, -19, 38]",False
SC_RS20560,20,True,"[-279, -213, -189, -176, -171, -128, -82, -73, -47, 44, -279, -213, -189, -176, -171, -128, -82, -73, -47, 44]",False
SC_RS20565,18,True,"[-268, -259, -247, -241, -212, -187, -148, -78, -46, -268, -259, -247, -241, -212, -187, -148, -78, -46]",False
SC_RS20570,18,True,"[-274, -235, -210, -181, -175, -163, -154, -93, 43, -274, -235, -210, -181, -175, -163, -154, -93, 43]",False
SC_RS20575,22,True,"[-291, -252, -154, -138, -118, -108, -89, -74, -41, 34, 43, -291, -252, -154, -138, -118, -108, -89, -74, -41, 34, 43]",False
SC_RS20580,18,True,"[-299, -295, -239, -228, -215, -196, -158, -71, -3, -299, -295, -239, -228, -215, -196, -158, -71, -3]",False
SC_RS20585,26,True,"[-258, -250, -240, -235, -227, -191, -168, -158, -138, -113, -89, -78, 34, -258, -250, -240, -235, -227, -191, -168, -158, -138, -113, -89, -78, 34]",False
SC_RS20590,12,True,"[-257, -234, -194, -107, -76, 10, -257, -234, -194, -107, -76, 10]",False
SC_RS20595,12,True,"[-238, -181, -112, -67, 31, 40, -238, -181, -112, -67, 31, 40]",False
SC_RS20600,18,True,"[-203, -197, -184, -164, -124, -73, -65, -61, 12, -203, -197, -184, -164, -124, -73, -65, -61, 12]",False
SC_RS20605,20,True,"[-264, -228, -147, -132, -128, -122, -108, -21, -5, 23, -264, -228, -147, -132, -128, -122, -108, -21, -5, 23]",False
SC_RS20615,10,True,"[-299, -85, -72, -66, -37, -299, -85, -72, -66, -37]",False
SC_RS20625,14,True,"[-276, -190, -183, -139, -86, -64, -52, -276, -190, -183, -139, -86, -64, -52]",True
SC_RS20630,10,True,"[-218, -207, -180, -138, 29, -218, -207, -180, -138, 29]",False
SC_RS20635,10,True,"[-261, -217, -210, -124, 43, -261, -217, -210, -124, 43]",False
SC_RS20645,16,True,"[-278, -272, -198, -161, -156, -130, -122, -101, -278, -272, -198, -161, -156, -130, -122, -101]",True
SC_RS20650,24,True,"[-297, -262, -246, -206, -125, -120, -109, -88, -77, -71, -46, 29, -297, -262, -246, -206, -125, -120, -109, -88, -77, -71, -46, 29]",False
SC_RS20655,18,True,"[-298, -288, -267, -186, -175, -171, 17, 26, 43, -298, -288, -267, -186, -175, -171, 17, 26, 43]",False
SC_RS20660,16,True,"[-286, -269, -192, -172, -16, 14, 19, 31, -286, -269, -192, -172, -16, 14, 19, 31]",False
SC_RS20665,18,True,"[-255, -226, -214, -154, -142, -89, -31, 10, 34, -255, -226, -214, -154, -142, -89, -31, 10, 34]",False
SC_RS20670,14,True,"[-261, -239, -228, -196, -185, -56, 17, -261, -239, -228, -196, -185, -56, 17]",False
SC_RS20675,18,True,"[-269, -253, -235, -109, -80, -74, -59, -13, 18, -269, -253, -235, -109, -80, -74, -59, -13, 18]",False
SC_RS20680,20,True,"[-247, -152, -122, -111, -95, -88, -72, -33, 25, 29, -247, -152, -122, -111, -95, -88, -72, -33, 25, 29]",False
SC_RS20685,20,True,"[-251, -200, -196, -138, -99, -83, -76, -60, -49, -19, -251, -200, -196, -138, -99, -83, -76, -60, -49, -19]",False
SC_RS20690,14,True,"[-265, -260, -225, -128, -107, -49, -31, -265, -260, -225, -128, -107, -49, -31]",False
SC_RS20695,8,True,"[-284, -192, -121, -38, -284, -192, -121, -38]",False
SC_RS20705,16,True,"[-272, -212, -170, -152, -100, -39, 30, 37, -272, -212, -170, -152, -100, -39, 30, 37]",False
SC_RS20715,14,True,"[-284, -260, -221, -135, -117, -19, 26, -284, -260, -221, -135, -117, -19, 26]",False
SC_RS20720,18,True,"[-259, -198, -150, -140, -134, -91, -79, -58, -41, -259, -198, -150, -140, -134, -91, -79, -58, -41]",True
SC_RS20725,4,True,"[-22, 16, -22, 16]",False
SC_RS20730,8,True,"[-252, -247, -241, -223, -252, -247, -241, -223]",False
SC_RS20735,16,True,"[-283, -248, -144, -132, -104, -99, -85, -51, -283, -248, -144, -132, -104, -99, -85, -51]",False
SC_RS20740,20,True,"[-295, -286, -200, -176, -162, -151, -142, -131, -53, -40, -295, -286, -200, -176, -162, -151, -142, -131, -53, -40]",False
SC_RS20745,20,True,"[-222, -209, -131, -120, -111, -100, -86, -62, 24, 33, -222, -209, -131, -120, -111, -100, -86, -62, 24, 33]",False
SC_RS20750,16,True,"[-250, -162, -144, -135, -103, -46, -23, 29, -250, -162, -144, -135, -103, -46, -23, 29]",False
SC_RS20755,18,True,"[-245, -240, -208, -167, -157, -143, -117, -96, -26, -245, -240, -208, -167, -157, -143, -117, -96, -26]",False
SC_RS20760,12,True,"[-261, -219, -80, -70, -53, -25, -261, -219, -80, -70, -53, -25]",False
SC_RS20765,10,True,"[-300, -109, -81, -64, -54, -300, -109, -81, -64, -54]",False
SC_RS20770,22,True,"[-289, -282, -201, -195, -187, -163, -97, -89, -59, -29, -18, -289, -282, -201, -195, -187, -163, -97, -89, -59, -29, -18]",False
SC_RS20775,14,True,"[-283, -255, -247, -239, -194, -44, -40, -283, -255, -247, -239, -194, -44, -40]",False
SC_RS20780,10,True,"[-166, -121, -113, -105, -77, -166, -121, -113, -105, -77]",False
SC_RS20785,14,True,"[-197, -185, -171, -143, -136, -49, 7, -197, -185, -171, -143, -136, -49, 7]",False
SC_RS20790,14,True,"[-284, -211, -118, -86, -81, 26, 34, -284, -211, -118, -86, -81, 26, 34]",False
SC_RS20795,18,True,"[-233, -215, -155, -116, -104, -68, -51, -45, 17, -233, -215, -155, -116, -104, -68, -51, -45, 17]",True
SC_RS20800,22,True,"[-287, -269, -246, -232, -214, -196, -114, -91, -38, 37, 41, -287, -269, -246, -232, -214, -196, -114, -91, -38, 37, 41]",False
SC_RS20805,14,True,"[-242, -230, -196, -151, -98, -78, 34, -242, -230, -196, -151, -98, -78, 34]",False
SC_RS20810,8,True,"[-298, -153, -103, -43, -298, -153, -103, -43]",False
SC_RS20815,26,True,"[-299, -262, -256, -251, -179, -152, -133, -110, -106, -73, -7, 13, 17, -299, -262, -256, -251, -179, -152, -133, -110, -106, -73, -7, 13, 17]",False
SC_RS20820,14,True,"[-245, -236, -200, -189, -184, -100, -46, -245, -236, -200, -189, -184, -100, -46]",False
SC_RS20825,16,True,"[-278, -174, -120, -36, -31, -20, 16, 25, -278, -174, -120, -36, -31, -20, 16, 25]",False
SC_RS20830,16,True,"[-284, -197, -180, -111, -80, -75, -69, -18, -284, -197, -180, -111, -80, -75, -69, -18]",False
SC_RS20835,16,True,"[-218, -214, -182, -145, -106, -100, -52, 30, -218, -214, -182, -145, -106, -100, -52, 30]",False
SC_RS20840,20,True,"[-247, -226, -206, -175, -166, -148, -66, -18, -12, 27, -247, -226, -206, -175, -166, -148, -66, -18, -12, 27]",False
SC_RS20845,16,True,"[-228, -136, -118, -55, -51, -47, 37, 41, -228, -136, -118, -55, -51, -47, 37, 41]",False
SC_RS20850,22,True,"[-269, -231, -188, -181, -68, -60, -48, -29, -18, -3, 25, -269, -231, -188, -181, -68, -60, -48, -29, -18, -3, 25]",False
SC_RS20855,12,True,"[-285, -277, -112, -99, -18, 33, -285, -277, -112, -99, -18, 33]",False
SC_RS20860,14,True,"[-300, -282, -241, -150, -99, -18, -5, -300, -282, -241, -150, -99, -18, -5]",True
SC_RS20865,8,True,"[-147, -81, -73, 7, -147, -81, -73, 7]",False
SC_RS20870,32,True,"[-281, -258, -243, -186, -135, -124, -117, -97, -80, -68, -56, -40, -35, -19, 15, 24, -281, -258, -243, -186, -135, -124, -117, -97, -80, -68, -56, -40, -35, -19, 15, 24]",False
SC_RS20875,16,True,"[-289, -265, -119, -114, -90, -63, -18, 9, -289, -265, -119, -114, -90, -63, -18, 9]",False
SC_RS20880,12,True,"[-214, -187, -142, -115, -91, -86, -214, -187, -142, -115, -91, -86]",False
SC_RS20885,14,True,"[-206, -182, -91, -37, 15, 31, 38, -206, -182, -91, -37, 15, 31, 38]",False
SC_RS20890,12,True,"[-251, -223, -125, -102, -78, 32, -251, -223, -125, -102, -78, 32]",False
SC_RS20895,14,True,"[-250, -235, -204, -152, -129, -40, -36, -250, -235, -204, -152, -129, -40, -36]",True
SC_RS20900,18,True,"[-293, -172, -154, -150, -137, -113, -86, -74, 38, -293, -172, -154, -150, -137, -113, -86, -74, 38]",False
SC_RS20905,16,True,"[-296, -253, -209, -151, -127, -56, -42, 46, -296, -253, -209, -151, -127, -56, -42, 46]",False
SC_RS20910,8,True,"[-158, -139, -43, -22, -158, -139, -43, -22]",False
SC_RS20915,22,True,"[-298, -274, -231, -145, -135, -73, -55, -45, -40, 27, 34, -298, -274, -231, -145, -135, -73, -55, -45, -40, 27, 34]",True
SC_RS20920,16,True,"[-291, -265, -200, -127, -89, -64, 26, 38, -291, -265, -200, -127, -89, -64, 26, 38]",False
SC_RS20925,16,True,"[-233, -143, -127, -105, -92, -78, -65, -55, -233, -143, -127, -105, -92, -78, -65, -55]",True
SC_RS20930,10,True,"[-247, -221, -190, -147, -78, -247, -221, -190, -147, -78]",False
SC_RS20935,6,True,"[-279, -205, -169, -279, -205, -169]",False
SC_RS20940,12,True,"[-233, -208, -77, -66, -44, -33, -233, -208, -77, -66, -44, -33]",True
SC_RS20945,12,True,"[-233, -227, -223, -129, -64, -49, -233, -227, -223, -129, -64, -49]",False
SC_RS20950,12,True,"[-225, -210, -145, -51, -47, -41, -225, -210, -145, -51, -47, -41]",False
SC_RS20955,14,True,"[-270, -229, -205, -187, -127, -78, -23, -270, -229, -205, -187, -127, -78, -23]",False
SC_RS20960,4,True,"[-81, -72, -81, -72]",True
SC_RS20965,16,True,"[-276, -210, -193, -180, -113, -27, -13, 29, -276, -210, -193, -180, -113, -27, -13, 29]",False
SC_RS20970,12,True,"[-258, -180, -153, -111, -97, -11, -258, -180, -153, -111, -97, -11]",False
SC_RS20975,16,True,"[-265, -248, -187, -177, -133, -119, -34, -28, -265, -248, -187, -177, -133, -119, -34, -28]",False
SC_RS20980,4,True,"[-226, -160, -226, -160]",False
SC_RS20985,16,True,"[-295, -275, -230, -222, -198, -192, -180, -144, -295, -275, -230, -222, -198, -192, -180, -144]",True
SC_RS20990,28,True,"[-285, -247, -189, -163, -145, -139, -131, -105, -53, -43, -39, -25, -20, 23, -285, -247, -189, -163, -145, -139, -131, -105, -53, -43, -39, -25, -20, 23]",False
SC_RS20995,16,True,"[-182, -165, -93, -79, -59, -55, -19, 43, -182, -165, -93, -79, -59, -55, -19, 43]",False
SC_RS21000,16,True,"[-286, -224, -188, -184, -164, -150, -78, -61, -286, -224, -188, -184, -164, -150, -78, -61]",False
SC_RS21005,16,True,"[-291, -245, -238, -202, -195, -52, -19, 16, -291, -245, -238, -202, -195, -52, -19, 16]",False
SC_RS21010,20,True,"[-205, -199, -173, -115, -103, -68, -54, 8, 20, 32, -205, -199, -173, -115, -103, -68, -54, 8, 20, 32]",False
SC_RS21015,26,True,"[-290, -239, -234, -222, -138, -119, -106, -80, -65, -61, -42, -6, 33, -290, -239, -234, -222, -138, -119, -106, -80, -65, -61, -42, -6, 33]",False
SC_RS21020,10,True,"[-277, -246, -159, -107, -49, -277, -246, -159, -107, -49]",False
