locus_tag	tf_family	region	tss	FIRE_tss	Exposed	LFC_T2vsT1
SC_RS30400	GntR	0	6137068	0.891872727272727	False	0.4210736081349593
SC_RS30495	Lrp	0	6155964	0.894681818181818	False	-2.0995529592420255
SC_RS30590	TetR	0	6175324	1.07875454545455	False	-1.8678243028306625
SC_RS30605	Other regulatory	0	6180444	1.05583636363636	False	-0.9188251923263788
SC_RS30630	Sensor kinase	0	6186588	1.05395454545455	False	0.1036633401842649
SC_RS30635	Response regulator	0	6187781	1.05395454545455	False	-0.1437515503613511
SC_RS30675	LacI	0	6201527	1.17009090909091	False	-0.825819654572287
SC_RS30735	Other regulatory	0	6214874	1.23748181818182	False	-2.1955854384173428
SC_RS30905	TetR	0	6263394	1.04177272727273	False	-1.6728590358871127
SC_RS30910	TetR	0	6264160	1.04177272727273	False	-2.015676995330079
SC_RS30930	TetR	0	6266753	1.02510909090909	False	-0.5029998562335334
SC_RS30975	Response regulator	0	6285256	1.00737272727273	False	1.1859502296208655
SC_RS30985	HTH (other)	0	6289190	1.00737272727273	False	1.7664257220602293
SC_RS31005	HTH (other)	0	6293066	0.982936363636363	False	0.0987149337733138
SC_RS31020	ArsR	0	6294435	0.982936363636363	False	1.6780090847451583
SC_RS31040	AraC	0	6301456	0.950672727272727	False	-0.117254233241039
SC_RS31080	Other regulatory	0	6307782	0.972990909090909	False	-1.304694892321577
SC_RS31130	Response regulator	0	6315651	0.986109090909091	False	-3.2911649386321704
SC_RS31135	Sensor kinase	0	6316347	0.986109090909091	False	-1.974949831979327
SC_RS31155	Other regulatory	0	6321176	1.01213636363636	False	-0.6539981369008685
SC_RS31160	Sensor kinase	0	6321291	1.01213636363636	True	-0.8777496817967684
SC_RS31165	Response regulator	0	6322367	1.01213636363636	False	-0.8183710910650452
SC_RS31255	Repressor	0	6346443	1.07963636363636	False	2.868531217654587
SC_RS31260	Other regulatory	0	6347027	1.07963636363636	False	0.0744689051549469
SC_RS31295	TetR	0	6355747	1.03696363636364	False	1.5087439690915627
SC_RS31335	Other regulatory	0	6366349	1.08785454545455	False	5.44672201767712
SC_RS31340	Sigma factor	0	6367665	1.08785454545455	False	-0.2685324365602969
SC_RS31365	Sensor kinase	0	6373869	1.11377272727273	False	-0.3742325630780733
SC_RS31370	Response regulator	0	6375020	1.09624545454545	False	0.3780366942079564
SC_RS31385	Response regulator	0	6378663	1.09624545454545	False	3.2007683924803816
SC_RS31445	GntR	0	6393195	1.05267272727273	False	0.2191804438160448
SC_RS31480	GntR	0	6402578	0.944645454545455	False	-0.5646193232573034
SC_RS31555	Response regulator	0	6419308	0.864090909090909	False	-1.4375264746049232
SC_RS31560	Sensor kinase	0	6419968	0.864090909090909	False	-1.3873486809671436
SC_RS31600	Sensor kinase	0	6426319	0.769618181818182	False	-0.3250783191782771
SC_RS31605	Response regulator	0	6428862	0.769618181818182	False	0.0046734007564002
SC_RS31630	SARP	0	6432812	0.756090909090909	False	5.7894075874883155
SC_RS31650	Response regulator	0	6438859	0.724863636363636	False	0.9068138863503556
SC_RS31765	Other regulatory	0	6469872	0.723136363636364	False	-2.7544997178641037
SC_RS31780	TetR	0	6473606	0.703981818181818	False	0.4474250518695102
SC_RS31810	LysR	0	6482600	0.706145454545455	False	-0.1421209952369547
SC_RS31825	MerR	0	6484965	0.706145454545455	False	0.4452361334056296
SC_RS31885	MerR	0	6497367	0.736545454545455	False	-0.8165490271218628
SC_RS31920	Sigma factor	0	6504108	0.739481818181818	False	-0.4024683776859474
SC_RS31955	TetR	0	6509216	0.753654545454545	False	-0.1133721036123431
SC_RS32000	TetR	0	6519692	0.745690909090909	False	1.414256440559752
SC_RS32025	TetR	0	6527068	0.795490909090909	False	-2.09236783247235
SC_RS32055	MerR	0	6533018	0.788427272727273	False	0.06213466260675
SC_RS32155	Other regulatory	0	6558617	0.763872727272727	False	-2.517783591869875
SC_RS32230	HTH (other)	0	6574715	0.771790909090909	False	0.676826755060682
SC_RS32255	HTH (other)	0	6580073	0.736163636363636	False	0.5913396103599787
SC_RS32280	ROK	0	6588242	0.761036363636364	False	1.9490638454787417
SC_RS32380	Response regulator	0	6618839	0.780036363636364	False	2.008928172406285
SC_RS32585	Sensor kinase	0	6661906	0.716890909090909	False	0.1908091448740959
SC_RS32595	Other regulatory	0	6663344	0.716890909090909	False	-0.4666273921675268
SC_RS32795	ROK	0	6714015	0.703081818181818	False	1.0082006305029243
SC_RS32820	ROK	0	6719695	0.699272727272727	False	-0.8371667364894995
SC_RS32835	AraC	0	6723358	0.710718181818182	False	0.7506201439849568
SC_RS32840	HTH (other)	0	6724307	0.710718181818182	False	0.0725119067724222
SC_RS32850	TetR	0	6726270	0.692936363636364	False	-1.7270404444147904
SC_RS32895	HTH (other)	0	6731741	0.691263636363636	False	3.9036777829881735
SC_RS32945	Sensor kinase	0	6740466	0.676145454545454	False	0.6703361507363853
SC_RS32950	Response regulator	0	6741629	0.676145454545454	False	0.5110354174030197
SC_RS32970	TetR	0	6744770	0.676145454545454	True	-0.3674104959367556
SC_RS33015	HTH (other)	0	6754784	0.651336363636364	False	-0.6153593086812125
SC_RS33045	GntR	0	6761595	0.633009090909091	False	-1.211004006853036
SC_RS33060	Response regulator	0	6766405	0.605418181818182	False	-0.0170191284022702
SC_RS33065	Sensor kinase	0	6767361	0.605418181818182	False	0.7862765361985048
SC_RS33075	Other regulatory	0	6768098	0.605418181818182	False	0.9232644917721738
SC_RS33095	Other regulatory	0	6773470	0.603618181818182	False	-1.4893617865455608
SC_RS33210	HTH (other)	0	6798812	0.589945454545455	False	0.9356096161154416
SC_RS33220	HTH (other)	0	6804071	0.582263636363637	False	0.9014871711366856
SC_RS33290	HTH (other)	0	6822714	0.570909090909091	False	2.3469696303850047
SC_RS33325	HTH (other)	0	6830005	0.578772727272727	False	-1.0420876988926229
SC_RS33365	HTH (other)	0	6844468	0.577563636363636	False	-2.0577519682056615
SC_RS33415	LacI	0	6857160	0.522736363636364	False	0.2104454084155884
SC_RS33430	HTH (other)	0	6860733	0.491981818181818	False	1.347758125877864
SC_RS33445	Sigma factor	0	6863275	0.491981818181818	False	1.311935440800626
SC_RS33480	Other regulatory	0	6869469	0.482781818181818	False	-0.43298887693353
SC_RS33515	Sensor kinase	0	6875083	0.464863636363636	False	0.6158869060395805
SC_RS33520	Response regulator	0	6876381	0.464863636363636	False	-0.2016202406480434
SC_RS33530	Other regulatory	0	6878304	0.464863636363636	False	0.2558767649747333
SC_RS33550	ROK	0	6882242	0.4489	False	-0.9135029363219064
SC_RS33575	Other regulatory	0	6891175	0.424981818181818	False	2.804243895494719
SC_RS33590	Sensor kinase	0	6894079	0.424981818181818	False	3.763122204121846
SC_RS33650	SARP	0	6938024	0.520509090909091	False	7.177587903839435
SC_RS33680	Other regulatory	0	6946379	0.528272727272727	False	5.710584198462153
SC_RS33690	SARP	0	6947569	0.528272727272727	False	4.557470549862644
SC_RS33720	GntR	0	6954356	0.540045454545455	False	-1.2820807712754514
SC_RS33745	TetR	0	6959844	0.541218181818182	False	-1.4114119775299854
SC_RS33790	LysR	0	6968600	0.576509090909091	True	-1.2520710421838035
SC_RS33805	Other regulatory	0	6972675	0.5777	False	-0.4090762493099477
SC_RS33845	Other regulatory	0	6983887	0.575209090909091	False	5.1259940145436715
SC_RS33895	Other regulatory	0	6994433	0.573345454545455	False	1.0792987194838373
SC_RS33960	LacI	0	7011086	0.549154545454545	True	0.6882335861624186
SC_RS33965	TetR	0	7012788	0.549154545454545	False	-0.0498283263326837
SC_RS33980	Sensor kinase	0	7016286	0.512054545454546	False	0.2530909439226394
SC_RS33985	Response regulator	0	7016945	0.512054545454546	False	0.0394585311963026
SC_RS34005	Other regulatory	0	7019120	0.512054545454546	False	-1.3836987195094357
SC_RS34025	Sensor kinase	0	7022736	0.510990909090909	False	1.1673494768195165
SC_RS34030	Response regulator	0	7024013	0.510990909090909	False	0.7864881031547749
SC_RS34035	Response regulator	0	7025473	0.503072727272727	False	0.0219411886218485
SC_RS34060	Sensor kinase	0	7030354	0.500336363636364	False	1.425234745616793
SC_RS34110	Other regulatory	0	7042854	0.505472727272727	False	0.3197082326349006
SC_RS34245	HTH (other)	0	7077312	0.538663636363636	False	0.8374189701880895
SC_RS34260	Other regulatory	0	7079908	0.538663636363636	False	1.384360594100357
SC_RS34300	Sensor kinase	0	7090613	0.672845454545454	False	1.197361415829145
SC_RS34305	Response regulator	0	7091758	0.672845454545454	False	1.762641305992856
SC_RS34315	Sensor kinase	0	7094582	0.672845454545454	False	0.0589953876424857
SC_RS34320	HTH (other)	0	7094757	0.672845454545454	False	-0.4653157464738689
SC_RS34435	AraC	0	7132198	0.721218181818182	False	2.210801116633274
SC_RS34490	ArsR	0	7147390	0.598718181818182	False	-0.1673996150422449
SC_RS34565	TetR	0	7164418	0.576427272727273	False	0.2138501868067133
SC_RS34785	HTH (other)	1	7208891	0.559063636363636	False	1.4496047332368664
SC_RS34795	Sigma factor	1	7210082	0.558	False	-0.7694022913550511
SC_RS34880	HTH (other)	1	7232125	0.536572727272727	False	0.2834525578409987
SC_RS34890	HTH (other)	1	7233579	0.536572727272727	False	0.522674323412158
SC_RS34895	TetR	1	7233669	0.536572727272727	False	-0.1221266795356101
SC_RS34960	Lrp	1	7252536	0.532109090909091	False	-1.073084692332902
SC_RS34965	LysR	1	7254379	0.532109090909091	False	-1.350614580826074
SC_RS35020	GntR	1	7267256	0.539218181818182	False	-1.1664627037141515
SC_RS35025	ROK	1	7268197	0.539218181818182	False	-0.3083850799407891
SC_RS35190	LacI	1	7318137	0.623463636363636	False	-0.9534212333834048
SC_RS35195	TetR	1	7319846	0.623463636363636	False	-1.5315166238060172
SC_RS35200	ROK	1	7321337	0.627418181818182	False	-0.5533563890819022
SC_RS35265	HTH (other)	1	7334456	0.689409090909091	False	-1.0135235371057882
SC_RS35300	MarR	1	7340945	0.682	False	0.9030102954884232
SC_RS35345	HTH (other)	1	7357519	0.635809090909091	False	3.597235720521963
SC_RS35505	HTH (other)	1	7402846	0.566309090909091	False	-0.7833950398285775
SC_RS35520	Response regulator	1	7408466	0.566636363636364	False	2.2719031783507027
SC_RS35525	Sensor kinase	1	7409680	0.566636363636364	False	1.0418397945969575
SC_RS35530	IclR	1	7410506	0.559036363636364	False	0.8239283223872396
SC_RS35560	HTH (other)	1	7415983	0.554536363636364	False	1.0485319674132163
SC_RS35565	Other regulatory	1	7416216	0.554536363636364	False	-1.402405765129275
SC_RS35610	Response regulator	1	7427004	0.5654	False	6.6041010227398775
SC_RS35620	Other regulatory	1	7428452	0.5654	False	-0.3728500058188969
SC_RS35655	TetR	1	7444457	0.561772727272727	False	0.7773806863872553
SC_RS35705	MarR	1	7456000	0.609118181818182	False	-0.9036534921614368
SC_RS35750	LacI	1	7467726	0.686081818181818	False	0.2261375268687284
SC_RS35760	WhiB	1	7469875	0.686081818181818	False	-1.165932932805556
SC_RS35800	Other regulatory	1	7478121	0.686027272727273	False	1.6461369304958555
SC_RS35855	MerR	1	7488326	0.661009090909091	False	-0.029565549918643
SC_RS35915	Other regulatory	1	7503189	0.636463636363636	False	0.6383356324867904
SC_RS36035	HTH (other)	1	7529043	0.501172727272727	False	-0.0668987798341696
SC_RS36060	TetR	1	7533869	0.484936363636364	False	1.4030503736226552
SC_RS36075	TetR	1	7537048	0.468736363636364	False	-0.6306052173283383
SC_RS36085	TetR	1	7539902	0.468736363636364	False	0.6993129590527637
SC_RS36100	TetR	1	7542313	0.458281818181818	False	0.6678309138081808
SC_RS36140	TetR	1	7552594	0.445754545454545	False	-0.2988871657424283
SC_RS36150	Sensor kinase	1	7555369	0.425218181818182	False	7.13170172096867
SC_RS36185	LysR	1	7561923	0.411309090909091	False	-1.63249377529844
SC_RS36190	HTH (other)	1	7562872	0.411309090909091	False	-1.9609192542915552
SC_RS36200	Other regulatory	1	7564023	0.411309090909091	False	-1.5963457322971308
SC_RS36220	HTH (other)	1	7567666	0.398990909090909	False	2.168987976181465
SC_RS36230	ArsR	1	7570968	0.385854545454546	False	3.930618153497073
SC_RS36250	ArsR	1	7574420	0.385854545454546	False	1.707778190631277
SC_RS36255	ArsR	1	7574849	0.385854545454546	False	1.8920477179822155
SC_RS36305	ArsR	1	7588044	0.391936363636364	False	1.333894111365043
SC_RS36340	ArsR	1	7601654	0.382809090909091	False	1.1299856888569575
SC_RS36370	ArsR	1	7606744	0.394327272727273	False	1.7514473298886375
SC_RS36670	HTH (other)	1	7659639	0.403190909090909	False	0.6141103560844645
SC_RS36810	WhiB	1	7686425	0.421318181818182	False	0.3025027446595897
SC_RS36820	HTH (other)	1	7688201	0.421318181818182	True	-2.5425777989933764
SC_RS36830	Other regulatory	1	7689750	0.421318181818182	False	-0.936880032066294
SC_RS36895	Other regulatory	1	7702498	0.435636363636364	False	0.0741572074268414
SC_RS36925	Sensor kinase	1	7707743	0.441318181818182	False	1.833668978207916
SC_RS36955	HTH (other)	1	7713425	0.453481818181818	False	5.04399090452598
SC_RS37035	WhiB	1	7732188	0.466309090909091	False	1.2351768680285735
SC_RS37085	GntR	1	7741956	0.458081818181818	False	0.3961444797788856
SC_RS37145	LacI	1	7753893	0.451790909090909	False	0.794457325211013
SC_RS37190	Other regulatory	1	7760977	0.456272727272727	False	0.8445842065296982
SC_RS37205	Sigma factor	1	7767699	0.446418181818182	False	-0.4187259940548057
SC_RS37295	LacI	1	7792730	0.437918181818182	False	-0.5650832389062417
SC_RS37305	LacI	1	7798381	0.4555	False	0.0201303945005177
SC_RS37350	LysR	1	7812110	0.463154545454545	False	-0.361839811126796
SC_RS37360	LacI	1	7813832	0.463154545454545	False	-1.2597213517249928
SC_RS37390	Other regulatory	1	7821785	0.461854545454546	False	0.3084724616286369
SC_RS37435	MarR	1	7835298	0.469263636363636	False	-0.064996638819204
SC_RS37440	HTH (other)	1	7835428	0.469263636363636	False	3.73043732080737
SC_RS37480	Other regulatory	1	7842710	0.476190909090909	False	-1.8054125524265177
SC_RS37500	PadR	1	7844184	0.476190909090909	False	-0.4101829966813702
SC_RS37510	GntR	1	7846272	0.467245454545455	False	2.3417968949676338
SC_RS37535	MarR	1	7850187	0.454981818181818	False	-0.6392258583075638
SC_RS37565	PadR	1	7857217	0.441172727272727	False	0.6987172474216647
SC_RS37610	Response regulator	1	7863791	0.431436363636364	False	-0.0453580522008571
SC_RS37615	Sensor kinase	1	7864480	0.431436363636364	False	0.2870214430238649
SC_RS37650	LysR	1	7872807	0.427172727272727	False	-1.5024968012635218
SC_RS37660	MerR	1	7873947	0.427172727272727	True	-0.2945712757961456
SC_RS37670	Response regulator	1	7876051	0.432163636363636	False	-0.7175922588414839
SC_RS37675	Sensor kinase	1	7877241	0.432163636363636	False	0.5692475959080903
SC_RS37710	MarR	1	7888179	0.448136363636364	False	-0.869316549170603
SC_RS37720	Sigma factor	1	7890168	0.444581818181818	False	-0.3606469464108222
SC_RS37745	Sigma factor	1	7894195	0.444581818181818	False	-0.2525763008527139
SC_RS37750	Sigma factor	1	7896042	0.417036363636364	False	-1.0479481940274618
SC_RS37755	WhiB	1	7896424	0.417036363636364	False	0.3106959580748562
SC_RS37785	Sigma factor	1	7902256	0.419827272727273	False	-1.5743738556846
SC_RS37895	HTH (other)	1	7925356	0.424863636363636	False	-1.0582895924966045
SC_RS37925	HTH (other)	1	7934492	0.424045454545455	False	1.2530950966288965
SC_RS37935	HTH (other)	1	7936071	0.404563636363636	False	0.3123485536686258
SC_RS37940	HTH (other)	1	7936673	0.404563636363636	False	0.6048271416243798
SC_RS37945	Sigma factor	1	7939618	0.404563636363636	False	0.2845818355499136
SC_RS37950	MarR	1	7940566	0.397727272727273	False	-0.0393927113348231
SC_RS37955	ArsR	1	7941058	0.397727272727273	False	0.1205814515527366
SC_RS38065	GntR	1	7964783	0.415490909090909	False	-0.6077899749147638
SC_RS38095	Other regulatory	1	7972971	0.417481818181818	False	0.2871589065833566
SC_RS38105	HTH (other)	1	7977963	0.413381818181818	False	0.1202613186117827
SC_RS38175	Sigma factor	1	7995692	0.428236363636364	False	5.245677928386516
SC_RS38220	MarR	1	8004242	0.423681818181818	False	-0.2875053222151583
SC_RS38325	TetR	1	8028512	0.439881818181818	False	-0.2568892583500227
SC_RS38365	Response regulator	1	8035811	0.4462	False	0.2579330576947403
SC_RS38475	Other regulatory	1	8062135	0.482709090909091	False	9.317497513720548
SC_RS38565	LysR	1	8079972	0.497718181818182	False	-0.4523750193596417
SC_RS38605	Sigma factor	1	8086287	0.5024	False	0.7577641624538549
SC_RS38610	HTH (other)	1	8086495	0.5024	False	1.5122439263738874
SC_RS38660	Other regulatory	1	8094562	0.499109090909091	False	-0.2219314978556929
SC_RS38730	TetR	1	8111024	0.4611	False	-0.3554975083925613
SC_RS38745	WhiB	1	8114060	0.4611	False	1.3600240391579397
SC_RS38750	LysR	1	8115087	0.444436363636364	False	0.9655255008363708
SC_RS38785	Sigma factor	1	8120541	0.441536363636364	False	1.9292968279677385
SC_RS38825	Anti-sigma	1	8130298	0.428563636363636	False	0.1623930521528462
SC_RS38920	Sigma factor	1	8155756	0.431763636363636	False	0.1821825681641175
SC_RS38950	TetR	1	8161308	0.4335	False	-1.2377428889750035
SC_RS38960	HTH (other)	1	8163903	0.4335	False	1.5749940463613954
SC_RS39010	HTH (other)	1	8173887	0.434618181818182	False	-0.7028200230209442
SC_RS39025	TetR	1	8178147	0.434409090909091	False	-0.4913578887678504
SC_RS39260	LacI	1	8225904	0.455963636363636	False	0.6752788836681285
SC_RS39325	MarR	1	8238976	0.457163636363636	False	2.328423106585965
SC_RS39340	Repressor	1	8241835	0.452236363636364	False	2.076088368562657
SC_RS39370	LysR	1	8246125	0.447845454545454	False	-0.013077225448528
SC_RS39395	LysR	1	8252589	0.4486	False	-0.6075084523896809
SC_RS39410	TetR	1	8255351	0.451890909090909	False	0.0970040238191012
SC_RS39630	ROK	1	8297848	0.423745454545455	False	-0.7621827406415761
SC_RS39685	AraC	1	8308924	0.411827272727273	False	-0.6376665096956609
SC_RS39690	GntR	1	8310544	0.414254545454545	False	-1.9134663438208523
SC_RS39710	LacI	1	8315715	0.409109090909091	False	0.0152221707013668
SC_RS39760	Other regulatory	1	8327448	0.408963636363636	False	-0.0096515123551182
SC_RS39790	TetR	1	8334140	0.398681818181818	False	0.7829044673158415
SC_RS39835	HTH (other)	1	8347302	0.387618181818182	False	0.9972933086261436
SC_RS39845	HTH (other)	1	8347854	0.387618181818182	False	1.189739955564859
SC_RS39850	MerR	1	8350073	0.390090909090909	False	0.804545404597441
SC_RS39865	Response regulator	1	8352526	0.390090909090909	False	1.2609622000625589
SC_RS39870	Sensor kinase	1	8353224	0.390090909090909	False	2.2513191761115268
SC_RS39890	LysR	1	8359236	0.388727272727273	False	0.92386053268818
SC_RS39895	TetR	1	8360931	0.398081818181818	False	1.90525926908529
SC_RS39915	ROK	1	8365625	0.391881818181818	True	0.3174114997788794
SC_RS39960	TetR	1	8374590	0.385909090909091	False	0.8672368374511926
SC_RS39970	LacI	1	8376949	0.382581818181818	False	-0.9856835515882724
SC_RS40010	IclR	1	8385997	0.3858	False	0.0893493563924571
SC_RS40040	ROK	1	8392310	0.390072727272727	False	-1.2552343502126442
SC_RS40095	HTH (other)	1	8402873	0.395190909090909	False	1.978316071036801
SC_RS40120	TetR	1	8410198	0.393009090909091	False	0.3252894068191078
SC_RS40125	MerR	1	8410624	0.393009090909091	False	3.482150054914994
SC_RS40155	LysR	1	8418396	0.387545454545455	False	0.0238826598454784
SC_RS40190	Other regulatory	1	8425073	0.388818181818182	False	2.322462075482234
SC_RS40205	TetR	1	8429126	0.388818181818182	False	0.1734614752606331
SC_RS40210	LysR	1	8430759	0.392718181818182	False	-0.1050498770238725
SC_RS40245	HTH (other)	1	8437174	0.388672727272727	False	0.8323382923894537
SC_RS40270	HTH (other)	1	8442864	0.3797	False	2.282563047984613
SC_RS40285	IclR	1	8444856	0.3797	False	2.4891659531675208
SC_RS40315	TetR	1	8451026	0.374336363636364	False	1.789563700414326
SC_RS40390	MarR	1	8468385	0.3561	False	-1.9677755252935685
SC_RS40395	LysR	1	8469810	0.3561	False	-0.9898133542710656
SC_RS40420	TetR	1	8473207	0.350236363636364	False	0.7718907569447695
SC_RS40435	Response regulator	1	8475908	0.346381818181818	False	2.439373553896403
SC_RS40440	Sensor kinase	1	8477246	0.346381818181818	False	0.832098119188154
SC_RS40450	TetR	1	8479495	0.346381818181818	False	-0.0699888507420797
SC_RS40655	TetR	1	8531016	0.301018181818182	False	-0.6512356615659685
SC_RS40665	MarR	1	8532086	0.301018181818182	False	-0.3852946992279291
SC_RS40675	MerR	1	8535239	0.292154545454545	False	6.713866498922921
SC_RS40695	GntR	1	8539362	0.292154545454545	False	1.255797203891179
SC_RS40705	TetR	1	8541365	0.286863636363636	False	-0.0381337573329031
SC_RS40715	HTH (other)	1	8544237	0.286863636363636	False	-0.5849955635502094
SC_RS40730	MarR	1	8545444	0.276427272727273	False	-0.1292031354906641
SC_RS40740	Sensor kinase	1	8546786	0.276427272727273	False	3.155882755112203
SC_RS40745	Response regulator	1	8548323	0.276427272727273	False	1.1995164552335278
SC_RS40780	TetR	1	8554087	0.2698	False	0.5107326877453584
SC_RS40805	Other regulatory	1	8559848	0.258318181818182	False	-2.6098735454679076
SC_RS40820	MarR	1	8563058	0.245545454545455	False	-0.8509038570949925
SC_RS40860	AraC	1	8569962	0.237054545454545	False	0.2532833546682299
SC_RS40895	MarR	1	8577403	0.21319	False	0.9260032244489564
SC_RS40930	MarR	1	8584661	0.20709	False	-0.4625874680291252
SC_RS40940	HTH (other)	1	8586491	0.19931	False	-1.9173222472750449
SC_RS40985	MarR	1	8595004	0.19752	False	0.5958914134685561
SC_RS40995	HTH (other)	1	8597410	0.19752	False	0.1146127928628551
SC_RS41010	TetR	1	8598830	0.19752	False	1.4952902967784247
SC_RS41050	IclR	1	8605797	0.15626	False	1.5464556094143065
SC_RS41060	HTH (other)	1	8607539	0.15626	False	1.558169930487341
SC_RS41085	TetR	1	8611658	0.13606	False	2.8622816485837728
SC_RS41090	HTH (other)	1	8613397	0.13606	False	1.357758013493811
SC_RS41130	TetR	1	8618313	0.11879	False	-1.1706397634528138
SC_RS41190	TetR	1	8628988		False	-0.3378111196565529
SC_RS41225	TetR	1	8634834		False	-0.1555362007224736
SC_RS41235	HTH (other)	1	8637257		False	2.9317316720443833
SC_RS41270	TetR	1	8643812		False	0.9107738786248518
SC_RS01945	HTH (other)	1	13797	0.190418181818182	False	
SC_RS01955	Other regulatory	1	15088	0.2069	False	
SC_RS02040	GntR	1	26665	0.240936363636364	False	
SC_RS02055	HTH (other)	1	28968	0.240936363636364	False	
SC_RS02060	HTH (other)	1	29477	0.240936363636364	False	
SC_RS00170	AraC	1	34080	0.240272727272727	False	
SC_RS00205	TetR	1	40730	0.254572727272727	False	
SC_RS00320	HTH (other)	1	59650	0.265318181818182	False	
SC_RS00470	HTH (other)	1	88383	0.299627272727273	False	
SC_RS00480	GntR	1	90032	0.302509090909091	False	
SC_RS00505	WhiB	1	92483	0.302509090909091	False	
SC_RS00610	WhiB	1	109297	0.309472727272727	False	
SC_RS00615	Sigma factor	1	110149	0.311836363636364	False	
SC_RS00780	Sigma factor	1	146182	0.356281818181818	False	
SC_RS00815	HTH (other)	1	152373	0.360827272727273	False	
SC_RS00830	Sigma factor	1	156988	0.3608	False	
SC_RS00975	HTH (other)	1	178957	0.375254545454545	True	
SC_RS01130	HTH (other)	1	217465	0.406345454545455	False	
SC_RS01210	HTH (other)	1	232923	0.415663636363636	False	
SC_RS01265	ArsR	1	242698	0.390954545454545	False	
SC_RS01285	Other regulatory	1	247006	0.389954545454545	False	
SC_RS01305	TetR	1	250406	0.395554545454545	False	
SC_RS01545	HTH (other)	1	296374	0.399409090909091	False	
SC_RS01660	TetR	1	315294	0.401527272727273	False	
SC_RS01695	AraC	1	321944	0.402590909090909	False	
SC_RS05080	Sigma factor	1	674317	0.616063636363636	False	-0.8207429538218626
SC_RS06465	ArsR	1	950560	0.578672727272727	False	
SC_RS18375	HTH (other)	0	3604107	1.13401818181818	True	
SC_RS21810	Other regulatory	0	4328521	2.39838181818182	False	
SC_RS22100	HTH (other)	0	4390643	2.06821818181818	False	
SC_RS25240	HTH (other)	0	5040371	1.69311818181818	False	
SC_RS28865	Other regulatory	0	5810810	1.37657272727273	False	1.1194088157212856
SC_RS28915	HTH (other)	0	5816431	1.45610909090909	True	
SC_RS40530	HTH (other)	1	8492841	0.325890909090909	False	
