gene,operonID
SCO3277,2262
SCO3278,2263
SCO3279,2263
SCO3280,2263
SCO3281,2264
SCO3282,2265
SCO3283,2266
SCO3284,2267
SCO3285,2268
SCO3286,2268
SCO3287,2269
SCO3288,2269
SCO3289,2269
SCO3290,2269
SCO3291,2270
SCO3292,2271
SCO3293,2272
SCO3294,2272
SCO3295,2273
SCO3296,2273
SCO3297,2274
SCO3298,2275
SCO3299,2276
SCO3300,2277
SCO3301,2277
SCO3302,2277
SCO3303,2278
SCO3304,2279
SCO3305,2280
SCO3306,2281
SCO3307,2282
SCO3308,2283
SCO3309,2284
SCO3310,2285
SCO3311,2286
SCO3312,2287
SCO3313,2288
SCO3314,2289
SCO3315,2290
SCO3316,2291
SCO3317,2292
SCO3318,2292
SCO3319,2292
SCO3320,2292
SCO3321,2293
SCO3322,2294
SCO3323,2295
SCO3324,2295
SCO3325,2296
SCO3326,2296
SCO3327,2297
SCO3328,2298
SCO3329,2299
SCO3330,2300
SCO3331,2300
SCO3332,2301
SCO3333,2302
SCO3334,2303
SCO3335,2304
SCO3336,2305
SCO3337,2306
SCO3338,2307
SCO3339,2307
SCO3340,2308
SCO3341,2309
SCO3342,2310
SCO3343,2311
SCO3344,2312
SCO3345,2313
SCO3346,2314
SCO3347,2314
SCO3348,2314
SCO3349,2315
SCO3350,2316
SCO3351,2317
SCO3352,2317
SCO3353,2318
SCO3354,2319
SCO3355,2320
SCO3356,2321
SCO3357,2321
SCO3358,2322
SCO3359,2322
SCO3360,2323
SCO3361,2324
SCO3362,2325
SCO3363,2325
SCO3364,2325
SCO3365,2326
SCO3366,2327
SCO3367,2328
SCO3368,2329
SCO3369,2330
SCO3370,2330
SCO3371,2331
SCO3372,2332
SCO3373,2333
SCO3374,2334
SCO3375,2335
SCO3376,2336
SCO3377,2336
SCO3378,2337
SCO3379,2338
SCO3380,2339
SCO3381,2339
SCO3382,2339
SCO3383,2339
SCO3384,2339
SCO3385,2340
SCO3386,2341
SCO3387,2341
SCO3388,2342
SCO3389,2343
SCO3390,2344
SCO3391,2345
SCO3392,2346
SCO3393,2347
SCO3394,2347
SCO3395,2348
SCO3396,2349
SCO3397,2350
SCO3398,2351
SCO3399,2351
SCO3400,2352
SCO3401,2352
SCO3402,2352
SCO3403,2353
SCO3404,2354
SCO3405,2355
SCO3406,2355
SCO3407,2356
SCO3408,2357
SCO3409,2358
SCO3410,2359
SCO3411,2360
SCO3412,2361
SCO3413,2362
SCO3414,2362
SCO3415,2363
SCO3416,2364
SCO3417,2365
SCO3418,2365
SCO3419,2366
SCO3420,2367
SCO3421,2367
SCO3422,2368
SCO3423,2369
SCO3424,2370
SCO3425,2371
SCO3426,2372
SCO3427,2372
SCO3428,2372
SCO3429,2373
SCO3430,2373
SCO3431,2374
SCO3432,2375
SCO3433,2376
SCO3434,2377
SCO3435,2378
SCO3436,2379
SCO3437,2380
SCO3438,2380
SCO3439,2381
SCO3440,2382
SCO3441,2382
SCO3442,2383
SCO3443,2384
SCO3444,2385
SCO3445,2386
SCO3446,2387
SCO3447,2388
SCO3448,2388
SCO3449,2388
SCO3450,2388
SCO3451,2389
SCO3452,2390
SCO3453,2391
SCO3454,2391
SCO3455,2391
SCO3456,2391
SCO3457,2392
SCO3458,2393
SCO3459,2393
SCO3460,2394
SCO3461,2394
SCO3462,2394
SCO3463,2395
SCO3464,2395
SCO3465,2395
SCO3466,2396
SCO3467,2396
SCO3468,2397
SCO3469,2398
SCO3470,2399
SCO3471,2400
SCO3472,2401
SCO3473,2402
SCO3474,2402
SCO3475,2402
SCO3476,2402
SCO3477,2402
SCO3478,2402
SCO3479,2403
SCO3480,2403
SCO3481,2403
SCO3482,2403
SCO3483,2403
SCO3484,2403
SCO3485,2404
SCO3486,2405
SCO3487,2406
SCO3488,2407
SCO3490,2408
SCO3491,2409
SCO3492,2410
SCO3493,2410
SCO3494,2411
SCO3495,2411
SCO3496,2412
SCO3497,2413
SCO3498,2414
SCO3499,2414
SCO3500,2414
SCO3501,2414
SCO3502,2415
SCO3503,2416
SCO3504,2416
SCO3505,2416
SCO3506,2417
SCO3507,2418
SCO3508,2419
SCO3509,2420
SCO3510,2421
SCO3511,2422
SCO3512,2423
SCO3513,2423
SCO3514,2423
SCO3515,2423
SCO3516,2423
SCO3517,2424
SCO3518,2425
SCO3519,2426
SCO3520,2427
SCO3521,2428
SCO3522,2428
SCO3523,2429
SCO3524,2430
SCO3525,2431
SCO3526,2432
SCO3527,2432
SCO3528,2432
SCO3529,2433
SCO3530,2434
SCO3531,2434
SCO3532,2434
SCO3533,2434
SCO3534,2435
SCO3535,2436
SCO3536,2437
SCO3537,2438
SCO3538,2438
SCO3539,2439
SCO3540,2440
SCO3541,2441
SCO3542,2442
SCO3543,2443
SCO3544,2444
SCO3545,2444
SCO3546,2445
SCO3547,2446
SCO3548,2447
SCO3549,2448
SCO3550,2449
SCO3551,2450
SCO3552,2450
SCO3553,2450
SCO3554,2451
SCO3555,2451
SCO3556,2451
SCO3557,2451
SCO3558,2452
SCO3559,2453
SCO3560,2454
SCO3561,2455
SCO3562,2456
SCO3563,2457
SCO3564,2458
SCO3565,2458
SCO3566,2458
SCO3567,2459
SCO3568,2459
SCO3569,2459
SCO3570,2460
SCO3571,2461
SCO3572,2462
SCO3573,2463
SCO3574,2464
SCO3575,2465
SCO3576,2465
SCO3577,2466
SCO3578,2466
SCO3579,2467
SCO3580,2468
SCO3581,2469
SCO3582,2470
SCO3583,2471
SCO3584,2472
SCO3585,2473
SCO3586,2474
SCO3587,2474
SCO3588,2475
SCO3589,2476
SCO3590,2476
SCO3591,2477
SCO3592,2478
SCO3593,2479
SCO3594,2479
SCO3595,2479
SCO3596,2479
SCO3597,2480
SCO3598,2480
SCO3599,2481
SCO3600,2482
SCO3601,2483
SCO3602,2484
SCO3603,2485
SCO3604,2486
SCO3605,2487
SCO3606,2488
SCO3607,2489
SCO3608,2489
SCO3609,2490
SCO3610,2491
SCO3611,2492
SCO3612,2493
SCO3613,2493
SCO3614,2494
SCO3615,2494
SCO3616,2495
SCO3617,2496
SCO3618,2496
SCO3619,2496
SCO3620,2497
SCO3621,2498
SCO3622,2499
SCO3623,2500
SCO3624,2501
SCO3625,2502
SCO3626,2503
SCO3627,2504
SCO3628,2505
SCO3629,2506
SCO3630,2507
SCO3631,2507
SCO3632,2508
SCO3633,2509
SCO3634,2509
SCO3635,2510
SCO3636,2511
SCO3637,2512
SCO3638,2513
SCO3639,2513
SCO3640,2514
SCO3641,2514
SCO3642,2514
SCO3643,2514
SCO3644,2515
SCO3645,2516
SCO3646,2516
SCO3647,2517
SCO3648,2518
SCO3649,2519
SCO3650,2520
SCO3651,2520
SCO3652,2521
SCO3653,2521
SCO3654,2521
SCO3655,2522
SCO3656,2523
SCO3657,2524
SCO3658,2525
SCO3659,2526
SCO3660,2527
SCO3661,2528
SCO3662,2529
SCO3663,2529
SCO3664,2530
SCO3665,2530
SCO3666,2531
SCO3667,2531
SCO3668,2532
SCO3669,2532
SCO3670,2532
SCO3671,2532
SCO3672,2533
SCO3673,2534
SCO3674,2535
SCO3675,2535
SCO3676,2536
SCO3677,2537
SCO3678,2537
SCO3679,2538
SCO3680,2539
SCO3681,2540
SCO3682,2541
SCO3683,2542
SCO3684,2542
SCO3685,2543
SCO3686,2544
SCO3687,2545
SCO3688,2545
SCO3689,2546
SCO3690,2547
SCO3691,2547
SCO3692,2547
SCO3693,2548
SCO3694,2549
SCO3695,2549
SCO3696,2550
SCO3697,2551
SCO3698,2552
SCO3699,2552
SCO3700,2553
SCO3701,2553
SCO3702,2554
SCO3703,2555
SCO3704,2556
SCO3705,2556
SCO3706,2556
SCO3707,2557
SCO3708,2558
SCO3709,2558
SCO3710,2559
SCO3711,2560
SCO3712,2561
SCO3713,2562
SCO3714,2563
SCO3715,2563
SCO3716,2564
SCO3717,2564
SCO3718,2564
SCO3719,2564
SCO3720,2564
SCO3721,2565
SCO3722,2566
SCO3723,2567
SCO3724,2568
SCO3725,2569
SCO3726,2570
SCO3727,2571
SCO3728,2572
SCO3729,2573
SCO3730,2574
SCO3731,2575
SCO3732,2576
SCO3733,2576
SCO3734,2577
SCO3735,2577
SCO3736,2578
SCO3737,2579
SCO3738,2579
SCO3739,2580
SCO3740,2581
SCO3741,2581
SCO3742,2582
SCO3743,2582
SCO3744,2582
SCO3745,2583
SCO3746,2583
SCO3747,2584
SCO3748,2585
SCO3749,2586
SCO3750,2587
SCO3751,2588
SCO3752,2588
SCO3753,2588
SCO3754,2589
SCO3755,2589
SCO3756,2590
SCO3757,2590
SCO3758,2590
SCO3759,2591
SCO3760,2591
SCO3761,2592
SCO3762,2593
SCO3763,2594
SCO3764,2595
SCO3765,2595
SCO3766,2596
SCO3767,2597
SCO3768,2597
SCO3769,2598
SCO3770,2599
SCO3771,2600
SCO3772,2600
SCO3773,2601
SCO3774,2602
SCO3775,2603
SCO3776,2604
SCO3777,2604
SCO3778,2605
SCO3779,2606
SCO3780,2607
SCO3781,2608
SCO3782,2609
SCO3783,2610
SCO3784,2611
SCO3785,2612
SCO3786,2613
SCO3787,2614
SCO3788,2614
SCO3789,2615
SCO3790,2616
SCO3791,2617
SCO3792,2618
SCO3793,2619
SCO3794,2620
SCO3795,2620
SCO3796,2621
SCO3797,2622
SCO3798,2623
SCO3799,2624
SCO3800,2625
SCO3801,2626
SCO3802,2627
SCO3803,2628
SCO3804,2629
SCO3805,2629
SCO3806,2630
SCO3807,2631
SCO3808,2632
SCO3809,2633
SCO3810,2633
SCO3811,2634
SCO3812,2635
SCO3813,2635
SCO3814,2636
SCO3815,2637
SCO3816,2637
SCO3817,2637
SCO3818,2638
SCO3819,2639
SCO3820,2640
SCO3821,2641
SCO3822,2642
SCO3823,2643
SCO3824,2644
SCO3825,2644
SCO3826,2645
SCO3827,2645
SCO3828,2645
SCO3829,2646
SCO3830,2646
SCO3831,2646
SCO3832,2647
SCO3833,2648
SCO3834,2648
SCO3835,2649
SCO3836,2650
SCO3837,2650
SCO3838,2650
SCO3839,2650
SCO3840,2650
SCO3841,2651
SCO3842,2652
SCO3843,2653
SCO3844,2653
SCO3845,2653
SCO3846,2653
SCO3847,2653
SCO3848,2654
SCO3849,2655
SCO3850,2655
SCO3851,2655
SCO3852,2655
SCO3853,2655
SCO3854,2656
SCO3855,2657
SCO3856,2658
SCO3857,2659
SCO3858,2660
SCO3859,2661
SCO3860,2662
SCO3861,2663
SCO3862,2664
SCO3863,2665
SCO3864,2666
SCO3865,2666
SCO3866,2667
SCO3867,2668
SCO3868,2669
SCO3869,2670
SCO3870,2671
SCO3871,2672
SCO3872,2673
SCO3873,2674
SCO3874,2674
SCO3875,2675
SCO3876,2675
SCO3877,2675
SCO3878,2676
SCO3879,2677
SCO3880,2678
SCO3881,2678
SCO3882,2678
SCO3883,2678
SCO3884,2678
SCO3885,2678
SCO3886,2679
SCO3887,2679
SCO3888,2680
SCO3889,2681
SCO3890,2681
SCO3891,2682
SCO3892,2682
SCO3893,2682
SCO3894,2683
SCO3895,2683
SCO3896,2684
SCO3897,2685
SCO3898,2686
SCO3899,2687
SCO3900,2687
SCO3901,2688
SCO3902,2689
SCO3903,2690
SCO3904,2691
SCO3905,2692
SCO3906,2693
SCO3907,2693
SCO3908,2693
SCO3909,2693
SCO3910,2694
SCO3911,2695
SCO3912,2696
SCO3913,2697
SCO3914,2698
SCO3915,2699
SCO3916,2700
SCO3917,2701
SCO3918,2702
SCO3919,2703
SCO3920,2704
SCO3921,2704
SCO3922,2704
SCO3923,2705
SCO3924,2706
SCO3925,2707
SCO3926,2708
SCO3927,2709
SCO3928,2710
SCO3929,2711
SCO3930,2712
SCO3931,2713
SCO3932,2714
SCO3933,2715
SCO3934,2715
SCO3935,2715
SCO3936,2716
SCO3937,2717
SCO3938,2718
SCO3939,2719
SCO3940,2720
SCO3941,2721
SCO3942,2722
SCO3943,2723
SCO3944,2724
SCO3945,2725
SCO3946,2725
SCO3947,2725
SCO3948,2726
SCO3949,2727
SCO3950,2728
SCO3951,2729
SCO3952,2729
SCO3953,2729
SCO3954,2730
SCO3955,2730
SCO3956,2731
SCO3957,2731
SCO3958,2731
SCO3959,2731
SCO3960,2732
SCO3961,2732
SCO3962,2733
SCO3963,2734
SCO3964,2734
SCO3965,2734
SCO3966,2734
SCO3967,2735
SCO3968,2735
SCO3969,2736
SCO3970,2737
SCO3971,2738
SCO3972,2739
SCO3973,2740
SCO3974,2741
SCO3975,2742
SCO3976,2743
SCO3977,2744
SCO3978,2745
SCO3979,2746
SCO3980,2747
SCO3981,2748
SCO3982,2749
SCO3983,2749
SCO3984,2749
SCO3985,2749
SCO3986,2749
SCO3987,2749
SCO3988,2749
SCO3989,2750
SCO3990,2751
SCO3991,2752
SCO3992,2753
SCO3993,2753
SCO3994,2754
SCO3995,2754
SCO3996,2754
SCO3997,2754
SCO3998,2755
SCO3999,2756
SCO4000,2757
SCO4001,2758
SCO4002,2759
SCO4003,2760
SCO4004,2760
SCO4005,2761
SCO4006,2762
SCO4007,2763
SCO4008,2764
SCO4009,2765
SCO4010,2766
SCO4011,2767
SCO4012,2768
SCO4013,2769
SCO4014,2770
SCO4015,2771
SCO4016,2772
SCO4017,2773
SCO4018,2773
SCO4019,2774
SCO4020,2775
SCO4021,2775
SCO4022,2775
SCO4023,2775
SCO4024,2776
SCO4025,2777
SCO4026,2778
SCO4027,2778
SCO4028,2779
SCO4029,2779
SCO4030,2780
SCO4031,2781
SCO4032,2781
SCO4033,2782
SCO4034,2783
SCO4035,2783
SCO4036,2784
SCO4037,2784
SCO4038,2785
SCO4039,2786
SCO4040,2787
SCO4041,2788
SCO4042,2789
SCO4043,2790
SCO4044,2791
SCO4045,2792
SCO4046,2793
SCO4047,2793
SCO4048,2793
SCO4049,2794
SCO4050,2794
SCO4051,2794
SCO4052,2794
SCO4053,2795
SCO4054,2796
SCO4055,2797
SCO4056,2798
SCO4057,2799
SCO4058,2800
SCO4059,2800
SCO4060,2801
SCO4061,2802
SCO4062,2803
SCO4063,2804
SCO4064,2805
SCO4065,2806
SCO4066,2807
SCO4067,2808
SCO4068,2809
SCO4069,2810
SCO4070,2811
SCO4071,2812
SCO4072,2813
SCO4073,2813
SCO4074,2814
SCO4075,2814
SCO4076,2815
SCO4077,2816
SCO4078,2816
SCO4079,2816
SCO4080,2817
SCO4081,2818
SCO4082,2819
SCO4083,2820
SCO4084,2820
SCO4085,2821
SCO4086,2821
SCO4087,2821
SCO4088,2822
SCO4089,2823
SCO4090,2824
SCO4091,2825
SCO4092,2826
SCO4093,2827
SCO4094,2828
SCO4095,2829
SCO4096,2830
SCO4097,2831
SCO4098,2832
SCO4099,2833
SCO4100,2834
SCO4101,2834
SCO4102,2835
SCO4103,2836
SCO4104,2837
SCO4105,2838
SCO4106,2839
SCO4107,2840
SCO4108,2841
SCO4109,2842
SCO4110,2843
SCO4111,2843
SCO4112,2844
SCO4113,2845
SCO4114,2846
SCO4115,2847
SCO4116,2847
SCO4117,2848
SCO4118,2849
SCO4119,2850
SCO4120,2851
SCO4121,2852
SCO4122,2853
SCO4123,2854
SCO4124,2854
SCO4125,2855
SCO4126,2856
SCO4127,2857
SCO4128,2857
SCO4129,2857
SCO4130,2858
SCO4131,2858
SCO4132,2859
SCO4133,2860
SCO4134,2861
SCO4135,2862
SCO4136,2863
SCO4137,2864
SCO4138,2864
SCO4139,2865
SCO4140,2865
SCO4141,2865
SCO4142,2865
SCO4143,2866
SCO4144,2866
SCO4145,2866
SCO4146,2867
SCO4147,2867
SCO4148,2868
SCO4149,2868
SCO4150,2868
SCO4151,2869
SCO4152,2870
SCO4153,2871
SCO4154,2872
SCO4155,2873
SCO4156,2873
SCO4157,2874
SCO4158,2875
SCO4159,2876
SCO4160,2877
SCO4161,2878
SCO4162,2878
SCO4163,2879
SCO4164,2880
SCO4165,2880
SCO4166,2881
SCO4167,2882
SCO4168,2883
SCO4169,2883
SCO4170,2884
SCO4171,2884
SCO4172,2884
SCO4173,2885
SCO4174,2885
SCO4175,2885
SCO4176,2886
SCO4177,2886
SCO4178,2886
SCO4179,2886
SCO4180,2886
SCO4181,2886
SCO4182,2887
SCO4183,2888
SCO4184,2889
SCO4185,2890
SCO4186,2891
SCO4187,2892
SCO4188,2893
SCO4189,2894
SCO4190,2895
SCO4191,2895
SCO4192,2896
SCO4193,2897
SCO4194,2897
SCO4195,2898
SCO4196,2899
SCO4197,2900
SCO4198,2901
SCO4199,2901
SCO4200,2902
SCO4201,2903
SCO4202,2904
SCO4203,2905
SCO4204,2906
SCO4205,2906
SCO4206,2907
SCO4207,2908
SCO4208,2909
SCO4209,2910
SCO4210,2911
SCO4211,2912
SCO4212,2913
SCO4213,2914
SCO4214,2915
SCO4215,2916
SCO4216,2917
SCO4217,2918
SCO4218,2919
SCO4219,2920
SCO4220,2921
SCO4221,2922
SCO4222,2923
SCO4223,2924
SCO4224,2925
SCO4225,2925
SCO4226,2926
SCO4227,2926
SCO4228,2926
SCO4229,2927
SCO4230,2927
SCO4231,2928
SCO4232,2929
SCO4233,2930
SCO4234,2930
SCO4235,2931
SCO4236,2931
SCO4237,2932
SCO4238,2933
SCO4239,2933
SCO4240,2934
SCO4241,2935
SCO4242,2936
SCO4243,2936
SCO4244,2936
SCO4245,2936
SCO4246,2936
SCO4247,2936
SCO4248,2936
SCO4249,2937
SCO4250,2937
SCO4251,2938
SCO4252,2938
SCO4253,2938
SCO4254,2939
SCO4255,2940
SCO4256,2940
SCO4257,2940
SCO4258,2940
SCO4259,2941
SCO4260,2941
SCO4261,2941
SCO4262,2942
SCO4263,2942
SCO4264,2943
SCO4265,2944
SCO4266,2945
SCO4267,2946
SCO4268,2947
SCO4269,2948
SCO4270,2949
SCO4271,2950
SCO4272,2950
SCO4273,2951
SCO4274,2952
SCO4275,2953
SCO4276,2953
SCO4277,2954
SCO4278,2955
SCO4279,2956
SCO4280,2956
SCO4281,2957
SCO4282,2958
SCO4283,2959
SCO4284,2960
SCO4285,2960
SCO4286,2961
SCO4287,2961
SCO4288,2962
SCO4289,2963
SCO4290,2964
SCO4291,2965
SCO4292,2966
SCO4293,2967
SCO4294,2967
SCO4295,2968
SCO4296,2969
SCO4297,2970
SCO4298,2970
SCO4299,2970
SCO4300,2971
SCO4301,2971
SCO4302,2972
SCO4303,2973
SCO4304,2974
SCO4305,2975
SCO4306,2975
SCO4307,2976
SCO4308,2976
SCO4309,2977
SCO4310,2977
SCO4311,2978
SCO4312,2978
SCO4313,2979
SCO4314,2979
SCO4315,2980
SCO4316,2981
SCO4317,2982
SCO4318,2983
SCO4319,2984
SCO4320,2984
SCO4321,2985
SCO4322,2986
SCO4323,2987
SCO4324,2988
SCO4325,2989
SCO4326,2990
SCO4327,2990
SCO4328,2991
SCO4329,2992
SCO4330,2993
SCO4331,2994
SCO4332,2995
SCO4333,2996
SCO4334,2997
SCO4335,2998
SCO4336,2999
SCO4337,2999
SCO4338,2999
SCO4339,3000
SCO4340,3001
SCO4341,3002
SCO4342,3003
SCO4343,3004
SCO4344,3005
SCO4345,3006
SCO4346,3007
SCO4347,3008
SCO4348,3008
SCO4349,3008
SCO4350,3008
SCO4351,3009
SCO4352,3010
SCO4353,3011
SCO4354,3011
SCO4355,3012
SCO4356,3013
SCO4357,3014
SCO4358,3015
SCO4359,3016
SCO4360,3016
SCO4361,3017
SCO4362,3017
SCO4363,3017
SCO4364,3018
SCO4365,3019
SCO4366,3020
SCO4367,3021
SCO4368,3022
SCO4369,3023
SCO4370,3024
SCO4371,3025
SCO4372,3026
SCO4373,3027
SCO4374,3028
SCO4375,3029
SCO4376,3029
SCO4377,3030
SCO4378,3031
SCO4379,3031
SCO4380,3031
SCO4381,3031
SCO4382,3032
SCO4383,3033
SCO4384,3033
SCO4385,3034
SCO4386,3034
SCO4387,3035
SCO4388,3036
SCO4389,3037
SCO4390,3038
SCO4391,3039
SCO4392,3040
SCO4393,3041
SCO4394,3042
SCO4395,3043
SCO4396,3044
SCO4397,3044
SCO4398,3045
SCO4399,3046
SCO4400,3047
SCO4401,3048
SCO4402,3049
SCO4403,3050
SCO4404,3051
SCO4405,3051
SCO4406,3051
SCO4407,3052
SCO4408,3053
SCO4409,3053
SCO4410,3054
SCO4411,3055
SCO4412,3056
SCO4413,3057
SCO4414,3058
SCO4415,3059
SCO4416,3060
SCO4417,3061
SCO4418,3062
SCO4419,3062
SCO4420,3063
SCO4421,3064
SCO4422,3065
SCO4423,3066
SCO4424,3067
SCO4425,3068
SCO4426,3069
SCO4427,3070
SCO4428,3071
SCO4429,3072
SCO4430,3073
SCO4431,3074
SCO4432,3075
SCO4433,3076
SCO4434,3077
SCO4435,3078
SCO4436,3079
SCO4437,3080
SCO4438,3081
SCO4439,3082
SCO4440,3083
SCO4441,3084
SCO4442,3085
SCO4443,3086
SCO4444,3087
SCO4445,3088
SCO4446,3089
SCO4447,3090
SCO4448,3091
SCO4449,3092
SCO4450,3093
SCO4451,3094
SCO4452,3095
SCO4453,3095
SCO4454,3096
SCO4455,3097
SCO4456,3098
SCO4457,3099
SCO4458,3100
SCO4459,3101
SCO4460,3102
SCO4461,3103
SCO4462,3104
SCO4463,3104
SCO4464,3105
SCO4465,3106
SCO4466,3107
SCO4467,3108
SCO4468,3108
SCO4469,3109
SCO4470,3109
SCO4471,3110
SCO4472,3110
SCO4473,3110
SCO4474,3110
SCO4475,3110
SCO4476,3111
SCO4477,3112
SCO4478,3113
SCO4479,3114
SCO4480,3115
SCO4481,3116
SCO4482,3117
SCO4483,3118
SCO4484,3118
SCO4485,3119
SCO4486,3120
SCO4487,3121
SCO4488,3121
SCO4489,3122
SCO4490,3123
SCO4491,3123
SCO4492,3123
SCO4493,3123
SCO4494,3123
SCO4495,3124
SCO4496,3124
SCO4497,3125
SCO4498,3126
SCO4499,3127
SCO4500,3128
SCO4501,3128
SCO4502,3129
SCO4503,3130
SCO4504,3131
SCO4505,3132
SCO4506,3133
SCO4507,3134
SCO4508,3135
SCO4509,3136
SCO4510,3137
SCO4511,3138
SCO4512,3138
SCO4513,3138
SCO4514,3138
SCO4515,3138
SCO4516,3138
SCO4517,3139
SCO4518,3139
SCO4519,3140
SCO4520,3141
SCO4521,3142
SCO4522,3142
SCO4523,3143
SCO4524,3144
SCO4525,3144
SCO4526,3144
SCO4527,3144
SCO4528,3144
SCO4529,3144
SCO4530,3144
SCO4531,3144
SCO4532,3144
SCO4533,3145
SCO4534,3145
SCO4535,3145
SCO4536,3145
SCO4537,3145
SCO4538,3146
SCO4539,3146
SCO4540,3146
SCO4541,3146
SCO4542,3146
SCO4543,3146
SCO4544,3147
SCO4545,3147
SCO4546,3148
SCO4547,3148
SCO4548,3149
SCO4549,3149
SCO4550,3150
SCO4551,3150
SCO4552,3151
SCO4553,3152
SCO4554,3152
SCO4555,3152
SCO4556,3153
SCO4557,3154
SCO4558,3155
SCO4559,3156
SCO4560,3157
SCO4561,3158
SCO4562,3159
SCO4563,3159
SCO4564,3159
SCO4565,3159
SCO4566,3159
SCO4567,3159
SCO4568,3159
SCO4569,3159
SCO4570,3159
SCO4571,3159
SCO4572,3159
SCO4573,3159
SCO4574,3159
SCO4575,3159
SCO4576,3160
SCO4577,3161
SCO4578,3162
SCO4579,3163
SCO4580,3164
SCO4581,3165
SCO4582,3166
SCO4583,3167
SCO4584,3168
SCO4585,3168
SCO4586,3168
SCO4587,3169
SCO4588,3170
SCO4589,3171
SCO4590,3172
SCO4591,3173
SCO4592,3174
SCO4593,3175
SCO4594,3176
SCO4595,3176
SCO4596,3177
SCO4597,3178
SCO4598,3178
SCO4599,3179
SCO4600,3179
SCO4601,3179
SCO4602,3179
SCO4603,3179
SCO4604,3179
SCO4605,3179
SCO4606,3179
SCO4607,3179
SCO4608,3179
SCO4609,3180
SCO4610,3180
SCO4611,3180
SCO4612,3181
SCO4613,3182
SCO4614,3183
SCO4615,3184
SCO4616,3185
SCO4617,3186
SCO4618,3186
SCO4619,3187
SCO4620,3188
SCO4621,3188
SCO4622,3188
SCO4623,3189
SCO4624,3190
SCO4625,3190
SCO4626,3190
SCO4627,3190
SCO4628,3191
SCO4629,3191
SCO4630,3192
SCO4631,3193
SCO4632,3194
SCO4633,3195
SCO4634,3196
SCO4635,3197
SCO4636,3197
SCO4637,3197
SCO4638,3198
SCO4639,3199
SCO4640,3199
SCO4641,3200
SCO4642,3200
SCO4643,3200
SCO4644,3201
SCO4645,3202
SCO4646,3203
SCO4647,3203
SCO4648,3204
SCO4649,3204
SCO4650,3205
SCO4651,3206
SCO4652,3207
SCO4653,3207
SCO4654,3208
SCO4655,3208
SCO4656,3209
SCO4657,3210
SCO4658,3211
SCO4659,3212
SCO4660,3212
SCO4661,3212
SCO4662,3212
SCO4663,3213
SCO4664,3214
SCO4665,3214
SCO4666,3214
SCO4667,3215
SCO4668,3215
SCO4669,3216
SCO4670,3217
SCO4671,3218
SCO4672,3219
SCO4673,3219
SCO4674,3220
SCO4675,3221
SCO4676,3221
SCO4677,3221
SCO4678,3222
SCO4679,3222
SCO4680,3223
SCO4681,3224
SCO4682,3224
SCO4683,3225
SCO4684,3226
SCO4685,3227
SCO4686,3228
SCO4687,3229
SCO4688,3229
SCO4689,3230
SCO4690,3231
SCO4691,3232
SCO4692,3233
SCO4693,3234
SCO4694,3234
SCO4695,3235
SCO4696,3236
SCO4697,3237
SCO4698,3237
SCO4699,3237
SCO4700,3237
SCO4701,3238
SCO4702,3238
SCO4703,3238
SCO4704,3238
SCO4705,3238
SCO4706,3238
SCO4707,3238
SCO4708,3238
SCO4709,3238
SCO4710,3238
SCO4711,3238
SCO4712,3238
SCO4713,3238
SCO4714,3238
SCO4715,3238
SCO4716,3238
SCO4717,3238
SCO4718,3238
SCO4719,3238
SCO4720,3238
SCO4721,3238
SCO4722,3239
SCO4723,3239
SCO4724,3240
SCO4725,3240
SCO4726,3240
SCO4727,3240
SCO4728,3240
SCO4729,3240
SCO4730,3240
SCO4731,3241
SCO4732,3242
SCO4733,3243
SCO4734,3244
SCO4735,3244
SCO4736,3245
SCO4737,3246
SCO4738,3247
SCO4739,3248
SCO4740,3249
SCO4741,3250
SCO4742,3250
SCO4743,3251
SCO4744,3252
SCO4745,3253
SCO4746,3254
SCO4747,3255
SCO4748,3256
SCO4749,3257
SCO4750,3258
SCO4751,3258
SCO4752,3258
SCO4753,3258
SCO4754,3259
SCO4755,3260
SCO4756,3261
SCO4757,3261
SCO4758,3262
SCO4759,3263
SCO4760,3263
SCO4761,3264
SCO4762,3264
SCO4763,3265
SCO4764,3266
SCO4765,3267
SCO4766,3268
SCO4767,3269
SCO4768,3270
SCO4769,3271
SCO4770,3272
SCO4771,3272
SCO4772,3273
SCO4773,3274
SCO4774,3275
SCO4775,3276
SCO4776,3276
SCO4777,3276
SCO4778,3276
SCO4779,3276
SCO4780,3277
SCO4781,3278
SCO4782,3279
SCO4783,3280
SCO4784,3281
SCO4785,3282
SCO4786,3283
SCO4787,3284
SCO4788,3285
SCO4789,3286
SCO4790,3287
SCO4791,3288
SCO4792,3288
SCO4793,3289
SCO4794,3290
SCO4795,3291
SCO4796,3292
SCO4797,3293
SCO4798,3294
SCO4799,3295
SCO4800,3296
SCO4801,3297
SCO4802,3298
SCO4803,3299
SCO4804,3299
SCO4805,3299
SCO4806,3300
SCO4807,3301
SCO4808,3302
SCO4809,3302
SCO4810,3303
SCO4811,3304
SCO4812,3305
SCO4813,3306
SCO4814,3306
SCO4815,3307
SCO4816,3307
SCO4817,3308
SCO4818,3308
SCO4819,3309
SCO4820,3310
SCO4821,3310
SCO4822,3311
SCO4823,3312
SCO4824,3312
SCO4825,3312
SCO4826,3313
SCO4827,3314
SCO4828,3315
SCO4829,3315
SCO4830,3315
SCO4831,3315
